Numer iteracji;Liczba iteracji;Wynik
0;5;46
1;3;46
2;3;46
3;3;46
4;1;46
5;11;46
6;5;46
7;1;46
8;4;46
9;2;46
10;2;46
11;5;46
12;7;46
13;8;46
14;3;46
15;0;46
16;4;46
17;9;46
18;6;46
19;7;46
20;36;46
21;7;46
22;5;46
23;6;46
24;7;46
25;4;46
26;4;46
27;3;46
28;2;46
29;2;46
30;8;46
31;3;46
32;4;46
33;3;46
34;6;46
35;3;46
36;1;46
37;30;46
38;6;46
39;1;46
40;4;46
41;3;46
42;9;46
43;8;46
44;74;46
45;6;46
46;1;46
47;11;46
48;3;46
49;3;46
50;1;46
51;36;46
52;3;46
53;5;46
54;12;46
55;4;46
56;4;46
57;2;46
58;5;46
59;3;46
60;3;46
61;33;46
62;45;46
63;33;46
64;10;46
65;8;46
66;4;46
67;7;46
68;1;46
69;4;46
70;5;46
71;5;46
72;2;46
73;7;46
74;6;46
75;6;46
76;3;46
77;5;46
78;13;46
79;3;46
80;1;46
81;7;46
82;6;46
83;12;46
84;5;46
85;12;46
86;2;46
87;7;46
88;8;46
89;10;46
90;14;46
91;1;46
92;3;46
93;6;46
94;10;46
95;6;46
96;2;46
97;3;46
98;4;46
99;6;46
100;7;46
101;2;46
102;2;46
103;2;46
104;3;46
105;2;46
106;2;46
107;2;46
108;47;46
109;3;46
110;2;46
111;6;46
112;10;46
113;5;46
114;2;46
115;6;46
116;7;46
117;8;46
118;1;46
119;6;46
120;11;46
121;9;46
122;10;46
123;3;46
124;4;46
125;4;46
126;2;46
127;5;46
128;4;46
129;16;46
130;1;46
131;16;46
132;6;46
133;4;46
134;27;46
135;6;46
136;6;46
137;3;46
138;21;46
139;5;46
140;1;46
141;6;46
142;3;46
143;26;46
144;3;46
145;7;46
146;1;46
147;2;46
148;3;46
149;10;46
150;3;46
151;3;46
152;4;46
153;3;46
154;5;46
155;1;46
156;4;46
157;9;46
158;4;46
159;57;46
160;9;46
161;5;46
162;2;46
163;19;46
164;4;46
165;3;46
166;1;46
167;2;46
168;5;46
169;1;46
170;0;46
171;6;46
172;11;46
173;7;46
174;1;46
175;2;46
176;12;46
177;0;46
178;5;46
179;6;46
180;9;46
181;3;46
182;5;46
183;7;46
184;3;46
185;3;46
186;24;46
187;0;46
188;7;46
189;3;46
190;0;46
191;0;46
192;4;46
193;3;46
194;1;46
195;5;46
196;5;46
197;5;46
198;14;46
199;14;46
200;24;46
201;5;46
202;6;46
203;0;46
204;5;46
205;11;46
206;3;46
207;4;46
208;38;46
209;8;46
210;0;46
211;6;46
212;10;46
213;7;46
214;6;46
215;2;46
216;3;46
217;4;46
218;3;46
219;3;46
220;3;46
221;45;46
222;2;46
223;3;46
224;9;46
225;47;46
226;3;46
227;24;46
228;2;46
229;5;46
230;4;46
231;3;46
232;11;46
233;3;46
234;9;46
235;5;46
236;9;46
237;45;46
238;4;46
239;22;46
240;3;46
241;19;46
242;22;46
243;2;46
244;2;46
245;66;46
246;2;46
247;2;46
248;10;46
249;3;46
250;7;46
251;4;46
252;3;46
253;1;46
254;44;46
255;4;46
256;5;46
257;6;46
258;1;46
259;12;46
260;11;46
261;8;46
262;4;46
263;4;46
264;9;46
265;24;46
266;66;46
267;4;46
268;5;46
269;6;46
270;4;46
271;7;46
272;5;46
273;3;46
274;3;46
275;4;46
276;4;46
277;3;46
278;6;46
279;4;46
280;2;46
281;1;46
282;1;46
283;4;46
284;4;46
285;4;46
286;3;46
287;3;46
288;4;46
289;2;46
290;2;46
291;5;46
292;6;46
293;2;46
294;3;46
295;2;46
296;3;46
297;9;46
298;2;46
299;5;46
300;3;46
301;3;46
302;12;46
303;4;46
304;1;46
305;7;46
306;3;46
307;7;46
308;0;46
309;3;46
310;3;46
311;4;46
312;23;46
313;1;46
314;2;46
315;3;46
316;6;46
317;5;46
318;4;46
319;5;46
320;4;46
321;9;46
322;6;46
323;5;46
324;11;46
325;7;46
326;4;46
327;80;46
328;4;46
329;3;46
330;2;46
331;4;46
332;7;46
333;7;46
334;6;46
335;10;46
336;11;46
337;2;46
338;2;46
339;8;46
340;11;46
341;12;46
342;8;46
343;4;46
344;6;46
345;3;46
346;3;46
347;3;46
348;2;46
349;12;46
350;11;46
351;4;46
352;3;46
353;2;46
354;1;46
355;23;46
356;11;46
357;7;46
358;21;46
359;2;46
360;15;46
361;14;46
362;4;46
363;4;46
364;13;46
365;10;46
366;4;46
367;1;46
368;1;46
369;0;46
370;6;46
371;6;46
372;37;46
373;6;46
374;7;46
375;11;46
376;4;46
377;1;46
378;4;46
379;20;46
380;3;46
381;13;46
382;7;46
383;7;46
384;3;46
385;6;46
386;43;46
387;1;46
388;3;46
389;4;46
390;3;46
391;3;46
392;8;46
393;5;46
394;8;46
395;2;46
396;2;46
397;4;46
398;10;46
399;6;46
400;4;46
401;1;46
402;6;46
403;33;46
404;1;46
405;27;46
406;5;46
407;5;46
408;15;46
409;5;46
410;3;46
411;4;46
412;2;46
413;6;46
414;5;46
415;2;46
416;1;46
417;2;46
418;3;46
419;0;46
420;7;46
421;3;46
422;5;46
423;10;46
424;5;46
425;15;46
426;8;46
427;9;46
428;3;46
429;7;46
430;9;46
431;4;46
432;15;46
433;3;46
434;7;46
435;1;46
436;1;46
437;4;46
438;1;46
439;8;46
440;3;46
441;1;46
442;5;46
443;5;46
444;25;46
445;2;46
446;7;46
447;2;46
448;3;46
449;3;46
450;11;46
451;7;46
452;1;46
453;1;46
454;7;46
455;50;46
456;5;46
457;2;46
458;1;46
459;7;46
460;11;46
461;14;46
462;3;46
463;13;46
464;2;46
465;3;46
466;7;46
467;4;46
468;5;46
469;8;46
470;2;46
471;3;46
472;4;46
473;6;46
474;8;46
475;30;46
476;7;46
477;3;46
478;1;46
479;4;46
480;6;46
481;1;46
482;1;46
483;0;46
484;3;46
485;4;46
486;8;46
487;5;46
488;1;46
489;0;46
490;8;46
491;10;46
492;7;46
493;3;46
494;9;46
495;12;46
496;7;46
497;6;46
498;8;46
499;8;46
500;6;46
501;2;46
502;6;46
503;38;46
504;12;46
505;5;46
506;3;46
507;4;46
508;7;46
509;17;46
510;1;46
511;5;46
512;1;46
513;5;46
514;9;46
515;7;46
516;12;46
517;1;46
518;2;46
519;5;46
520;38;46
521;11;46
522;18;46
523;3;46
524;1;46
525;2;46
526;5;46
527;6;46
528;68;46
529;3;46
530;4;46
531;21;46
532;27;46
533;0;46
534;6;46
535;21;46
536;39;46
537;2;46
538;2;46
539;9;46
540;2;46
541;3;46
542;2;46
543;6;46
544;7;46
545;4;46
546;28;46
547;8;46
548;14;46
549;5;46
550;28;46
551;6;46
552;13;46
553;6;46
554;4;46
555;5;46
556;3;46
557;5;46
558;9;46
559;13;46
560;3;46
561;12;46
562;7;46
563;3;46
564;11;46
565;1;46
566;4;46
567;3;46
568;4;46
569;3;46
570;2;46
571;7;46
572;7;46
573;10;46
574;5;46
575;3;46
576;8;46
577;9;46
578;18;46
579;5;46
580;9;46
581;2;46
582;1;46
583;4;46
584;4;46
585;3;46
586;1;46
587;4;46
588;5;46
589;1;46
590;10;46
591;10;46
592;4;46
593;3;46
594;6;46
595;2;46
596;27;46
597;2;46
598;3;46
599;2;46
600;3;46
601;9;46
602;6;46
603;2;46
604;10;46
605;9;46
606;6;46
607;6;46
608;39;46
609;2;46
610;13;46
611;0;46
612;0;46
613;15;46
614;1;46
615;5;46
616;8;46
617;10;46
618;11;46
619;3;46
620;5;46
621;22;46
622;6;46
623;2;46
624;4;46
625;55;46
626;5;46
627;2;46
628;4;46
629;2;46
630;7;46
631;1;46
632;4;46
633;14;46
634;10;46
635;14;46
636;3;46
637;8;46
638;3;46
639;6;46
640;14;46
641;5;46
642;11;46
643;2;46
644;5;46
645;3;46
646;2;46
647;6;46
648;3;46
649;18;46
650;3;46
651;5;46
652;4;46
653;9;46
654;5;46
655;10;46
656;5;46
657;3;46
658;4;46
659;43;46
660;4;46
661;18;46
662;9;46
663;7;46
664;12;46
665;4;46
666;6;46
667;0;46
668;5;46
669;5;46
670;17;46
671;2;46
672;8;46
673;4;46
674;4;46
675;2;46
676;13;46
677;5;46
678;3;46
679;9;46
680;4;46
681;3;46
682;3;46
683;10;46
684;3;46
685;4;46
686;4;46
687;1;46
688;7;46
689;2;46
690;33;46
691;8;46
692;4;46
693;4;46
694;3;46
695;6;46
696;2;46
697;8;46
698;9;46
699;4;46
700;3;46
701;14;46
702;5;46
703;5;46
704;4;46
705;37;46
706;10;46
707;3;46
708;2;46
709;5;46
710;17;46
711;5;46
712;6;46
713;5;46
714;6;46
715;5;46
716;1;46
717;7;46
718;3;46
719;6;46
720;5;46
721;5;46
722;1;46
723;6;46
724;2;46
725;5;46
726;3;46
727;10;46
728;11;46
729;6;46
730;1;46
731;6;46
732;8;46
733;1;46
734;4;46
735;34;46
736;46;46
737;3;46
738;2;46
739;2;46
740;25;46
741;4;46
742;2;46
743;4;46
744;1;46
745;2;46
746;16;46
747;13;46
748;3;46
749;6;46
750;4;46
751;4;46
752;2;46
753;6;46
754;5;46
755;1;46
756;4;46
757;3;46
758;2;46
759;5;46
760;4;46
761;3;46
762;8;46
763;2;46
764;5;46
765;3;46
766;4;46
767;4;46
768;3;46
769;0;46
770;5;46
771;4;46
772;11;46
773;8;46
774;2;46
775;3;46
776;4;46
777;1;46
778;23;46
779;0;46
780;10;46
781;7;46
782;5;46
783;7;46
784;5;46
785;2;46
786;5;46
787;3;46
788;5;46
789;3;46
790;3;46
791;4;46
792;11;46
793;6;46
794;5;46
795;2;46
796;5;46
797;2;46
798;4;46
799;4;46
800;3;46
801;3;46
802;6;46
803;2;46
804;0;46
805;4;46
806;3;46
807;4;46
808;4;46
809;3;46
810;7;46
811;4;46
812;3;46
813;7;46
814;9;46
815;9;46
816;28;46
817;1;46
818;3;46
819;2;46
820;5;46
821;18;46
822;3;46
823;6;46
824;6;46
825;4;46
