Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;49;59;64;49;49
1;50;53;59;51;49
2;49;53;61;49;49
3;48;53;59;48;48
4;47;52;58;47;47
5;48;51;57;57;47
6;47;58;62;62;47
7;52;61;67;52;47
8;47;54;62;47;47
9;48;51;57;50;47
10;47;53;60;53;47
11;49;54;63;54;47
12;48;55;64;48;47
13;47;51;58;47;47
14;46;51;57;52;47
15;47;54;62;47;47
16;46;51;57;46;46
17;47;51;56;47;46
18;46;51;57;46;46
19;47;51;56;49;46
20;46;51;59;54;46
21;49;55;64;49;46
22;46;51;59;46;46
23;47;51;56;56;46
24;46;56;66;46;46
25;47;51;56;47;46
26;46;51;57;50;46
27;47;52;60;47;46
28;46;51;57;46;46
29;47;51;56;49;46
30;46;51;59;46;46
31;47;51;56;47;46
32;46;51;57;50;46
33;47;52;60;47;46
34;46;51;57;50;46
35;47;53;60;47;46
36;46;51;57;48;46
37;47;51;58;47;46
38;46;51;57;46;46
39;47;51;56;47;46
40;46;51;57;50;46
41;47;52;60;47;46
42;46;51;57;48;46
43;47;51;58;51;46
44;48;53;61;56;46
45;51;56;66;51;46
46;48;53;61;48;46
47;47;51;58;53;46
48;48;54;63;48;46
49;47;51;58;47;46
50;46;51;57;50;46
51;47;53;60;47;46
52;46;51;57;46;46
53;47;51;56;47;46
54;46;51;57;55;46
55;47;55;65;47;46
56;46;51;57;48;46
57;47;51;58;47;46
58;46;51;57;46;46
59;47;51;56;49;46
60;46;51;59;46;46
61;47;51;56;47;46
62;46;51;57;46;46
63;47;51;56;49;46
64;46;51;59;46;46
65;47;51;56;47;46
66;46;51;57;46;46
67;47;51;56;49;46
68;46;51;59;46;46
69;47;51;56;47;46
70;46;51;57;46;46
71;47;51;56;47;46
72;46;51;57;50;46
73;47;52;60;53;46
74;50;54;63;50;46
75;47;52;60;47;46
76;46;51;57;46;46
77;47;51;56;49;46
78;46;51;59;46;46
79;47;51;56;47;46
80;46;51;57;48;46
81;47;51;58;49;46
82;46;51;59;46;46
83;47;51;56;47;46
84;46;51;57;50;46
85;47;52;60;60;46
86;50;59;70;50;46
87;47;52;60;47;46
88;46;51;57;48;46
89;47;51;58;47;46
90;46;51;57;48;46
91;47;51;58;47;46
92;46;51;57;48;46
93;47;51;58;47;46
94;46;51;57;46;46
95;47;51;56;47;46
96;46;51;57;50;46
97;47;52;60;52;46
98;49;54;62;50;46
99;47;52;60;47;46
