Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;67;83;103;67;67
1;56;69;85;65;65
2;49;67;85;49;49
3;49;56;67;49;49
4;49;57;67;49;49
5;49;56;67;49;49
6;49;56;67;49;49
7;49;56;67;49;49
8;49;56;67;49;49
9;49;56;67;49;49
10;49;57;67;65;49
11;49;67;83;65;49
12;52;67;83;62;49
13;58;65;80;62;49
14;54;65;80;54;49
15;50;58;67;50;49
16;47;56;67;47;47
17;49;55;67;50;47
18;47;56;67;47;47
19;49;55;67;49;47
20;47;56;64;47;47
21;49;55;67;49;47
22;47;56;64;47;47
23;49;55;67;49;47
24;47;56;64;47;47
25;49;55;67;49;47
26;47;56;64;47;47
27;49;55;67;49;47
28;47;56;64;53;47
29;49;60;73;49;47
30;47;56;64;52;47
31;49;56;64;49;47
32;47;56;64;47;47
33;49;55;67;51;47
34;47;57;67;64;47
35;51;67;81;63;47
36;57;67;80;57;47
37;51;62;73;51;47
38;47;57;67;47;47
39;49;55;67;49;47
40;47;56;64;47;47
41;49;55;67;51;47
42;47;57;67;54;47
43;50;58;67;50;47
44;47;56;67;54;47
45;50;58;67;63;47
46;54;66;79;54;47
47;50;58;67;54;47
48;51;58;74;51;47
49;51;57;71;51;47
50;47;57;71;51;47
51;51;58;71;51;47
52;51;58;71;51;47
53;50;57;71;51;47
54;51;58;71;51;47
55;51;58;71;51;47
56;51;58;71;51;47
57;51;58;71;63;47
58;51;66;83;51;47
59;51;58;71;51;47
60;51;58;71;55;47
61;51;59;68;51;47
62;51;58;71;53;47
63;51;59;71;51;47
64;51;58;71;51;47
65;50;57;71;51;47
66;51;58;71;51;47
67;51;57;71;51;47
68;51;57;71;63;47
69;51;66;79;63;47
70;51;66;79;51;47
71;51;57;71;51;47
72;51;57;71;51;47
73;51;57;71;51;47
74;51;58;71;51;47
75;51;57;71;54;47
76;51;58;74;51;47
77;51;57;71;51;47
78;47;57;67;47;47
79;49;55;67;49;47
80;47;56;64;47;47
81;49;55;67;50;47
82;47;56;67;47;47
83;49;55;67;51;47
84;47;58;68;47;47
85;49;55;67;59;47
86;47;61;76;47;47
87;49;55;67;52;47
88;47;56;67;47;47
89;49;55;67;49;47
90;47;56;64;47;47
91;49;55;67;49;47
92;47;56;64;53;47
93;49;60;73;49;47
94;47;56;64;47;47
95;49;55;67;49;47
96;47;56;64;53;47
97;49;57;64;51;47
98;47;57;67;60;47
99;51;63;73;56;47
