Numer iteracji;Liczba iteracji;Wynik
0;100;47
1;100;49
2;100;47
3;100;53
4;49;44
5;13;44
6;100;47
7;100;47
8;24;44
9;9;44
10;9;44
11;12;44
12;35;44
13;100;53
14;50;44
15;100;47
16;100;47
17;100;47
18;100;47
19;100;47
20;95;44
21;100;53
22;13;44
23;18;44
24;100;47
25;11;44
26;100;47
27;14;44
28;100;47
29;100;49
30;14;44
31;100;47
32;100;47
33;100;47
34;68;44
35;13;44
36;100;47
37;96;44
38;100;47
39;100;47
40;100;47
41;100;47
42;100;49
43;78;44
44;4;44
45;7;44
46;100;47
47;80;44
48;100;47
49;10;44
50;77;44
51;69;44
52;100;47
53;13;44
54;100;47
55;9;44
56;100;47
57;100;53
58;100;47
59;100;49
60;100;47
61;52;44
62;32;44
63;100;47
64;100;47
65;100;47
66;55;44
67;83;44
68;91;44
69;25;44
70;100;53
71;31;44
72;41;44
73;88;44
74;100;47
75;16;44
76;100;47
77;100;47
78;100;47
79;100;47
80;100;47
81;12;44
82;100;53
83;100;47
84;51;44
85;100;47
86;100;47
87;100;47
88;100;47
89;100;47
90;100;47
91;19;44
92;100;47
93;31;44
94;100;47
95;47;44
96;8;44
97;100;47
98;34;44
99;100;47
100;100;53
101;95;44
102;94;44
103;100;47
104;18;44
105;100;47
106;100;54
107;100;46
108;100;47
109;100;47
110;100;47
111;21;44
112;100;47
113;100;47
114;100;46
115;100;47
116;23;44
117;57;44
118;100;49
119;100;46
120;23;44
121;18;44
122;100;47
123;100;53
124;100;47
125;100;47
126;100;49
127;100;47
128;82;44
129;15;44
130;100;47
131;100;47
132;100;47
133;75;44
134;100;53
135;24;44
136;14;44
137;100;47
138;100;46
139;9;44
140;45;44
141;100;47
142;100;47
143;100;47
144;72;44
145;100;47
146;44;44
147;100;47
148;100;47
149;100;47
150;100;47
151;17;44
152;100;47
153;75;44
154;100;47
155;79;44
156;100;47
157;100;47
158;100;47
159;100;47
160;99;44
161;45;44
162;100;47
163;100;47
164;100;47
165;10;44
166;100;49
167;52;44
168;62;44
169;100;47
170;100;47
171;100;47
172;100;47
173;12;44
174;6;44
175;15;44
176;100;47
177;100;47
178;30;44
179;100;47
180;100;47
181;100;47
182;100;46
183;100;47
184;11;44
185;100;47
186;100;46
187;100;47
188;7;44
189;15;44
190;100;47
191;21;44
192;100;47
193;30;44
194;45;44
195;26;44
196;22;44
197;44;44
198;11;44
199;100;47
200;100;47
201;100;47
202;21;44
203;19;44
204;100;47
205;43;44
206;100;47
207;100;47
208;100;47
209;47;44
210;100;47
211;100;47
212;100;47
213;12;44
214;100;47
215;88;44
216;100;47
217;100;47
218;100;47
219;100;49
220;100;47
221;100;47
222;24;44
223;37;44
224;100;47
225;100;47
226;22;44
227;60;44
228;100;47
229;100;47
230;23;44
231;11;44
232;100;47
233;81;44
234;100;47
235;20;44
236;96;44
237;100;53
238;26;44
239;100;47
240;4;44
241;100;47
242;100;47
243;100;47
244;45;44
245;100;47
246;100;47
247;8;44
248;100;47
249;100;46
250;100;47
251;100;47
252;17;44
253;7;44
254;100;47
255;100;47
256;15;44
257;50;44
258;100;47
259;100;47
260;86;44
261;24;44
262;100;47
263;5;44
264;100;47
265;7;44
266;100;47
267;100;47
268;38;44
269;38;44
270;100;47
271;21;44
272;47;44
273;10;44
274;100;47
275;12;44
276;100;47
277;25;44
278;100;47
279;44;44
280;44;44
281;100;47
282;23;44
283;56;44
284;13;44
285;82;44
286;25;44
287;100;47
288;11;44
289;78;44
290;100;47
291;100;47
292;100;47
293;100;47
294;17;44
295;6;44
296;37;44
297;100;47
298;100;47
299;45;44
300;100;47
301;12;44
302;80;44
303;100;47
304;26;44
305;100;47
306;100;47
307;100;47
308;81;44
309;100;47
310;100;47
311;33;44
312;48;44
313;100;47
314;7;44
315;100;53
316;19;44
317;100;47
318;22;44
319;100;47
320;15;44
321;100;47
322;12;44
323;100;47
324;100;47
325;12;44
326;100;47
327;24;44
328;25;44
329;100;53
330;20;44
331;100;47
332;100;47
333;100;49
334;90;44
335;100;47
336;100;53
337;100;47
338;99;44
339;100;47
340;4;44
341;100;47
342;100;47
343;39;44
344;100;49
345;100;47
346;25;44
347;22;44
348;30;44
349;100;47
350;100;53
351;100;47
352;100;47
353;100;47
354;100;47
355;13;44
356;24;44
357;17;44
358;100;47
359;100;47
360;100;47
361;100;47
362;100;46
363;30;44
364;100;47
365;100;47
366;38;44
367;100;47
368;76;44
369;100;47
370;13;44
371;100;47
372;100;47
373;100;47
374;100;47
375;21;44
376;36;44
377;14;44
378;10;44
379;8;44
380;25;44
381;100;46
382;100;47
383;100;47
384;100;47
385;100;47
386;100;47
387;100;47
388;100;46
389;100;47
390;15;44
391;100;47
392;9;44
393;100;47
394;100;47
395;100;47
396;100;46
397;7;44
398;28;44
399;100;53
400;100;53
401;14;44
402;37;44
403;21;44
404;32;44
405;100;47
406;10;44
407;11;44
408;49;44
409;25;44
410;100;47
411;14;44
412;100;47
413;100;47
414;49;44
415;21;44
416;100;47
417;17;44
418;100;47
419;100;47
420;100;47
421;86;44
422;100;47
423;63;44
424;100;47
425;100;47
426;100;46
427;100;47
428;100;49
429;17;44
430;100;53
431;100;47
432;100;47
