Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;53;63;73;59;59
1;56;63;76;56;56
2;55;60;70;56;56
3;55;60;70;55;55
4;52;60;70;52;52
5;52;59;70;65;52
6;52;65;77;52;52
7;52;59;70;52;52
8;52;59;70;55;52
9;50;60;75;59;52
10;51;62;79;51;51
11;48;56;69;48;48
12;44;56;67;53;48
13;48;57;67;54;48
14;50;58;68;50;48
15;49;58;70;49;48
16;49;56;69;49;48
17;46;56;69;46;46
18;44;53;64;49;46
19;46;56;69;46;46
20;44;53;64;55;46
21;46;60;75;55;46
22;50;60;75;55;46
23;46;60;75;46;46
24;44;53;64;44;44
25;46;53;64;46;44
26;44;53;64;44;44
27;46;53;64;46;44
28;44;53;64;44;44
29;46;53;64;46;44
30;44;53;64;52;44
31;46;57;68;52;44
32;50;58;68;52;44
33;46;57;68;52;44
34;46;57;70;61;44
35;52;65;77;60;44
36;49;64;76;49;44
37;49;56;66;49;44
38;49;56;66;49;44
39;49;56;66;49;44
40;49;56;66;49;44
41;49;56;66;49;44
42;49;56;66;49;44
43;49;56;66;50;44
44;49;57;66;49;44
45;49;56;66;49;44
46;49;56;66;49;44
47;49;56;66;49;44
48;49;56;66;49;44
49;49;57;68;49;44
50;49;57;68;53;44
51;49;57;65;51;44
52;49;57;63;49;44
53;49;56;66;49;44
54;49;56;66;49;44
55;49;57;69;49;44
56;49;57;69;59;44
57;49;62;77;59;44
58;49;62;77;59;44
59;49;62;77;49;44
60;49;57;69;49;44
61;49;57;69;50;44
62;49;57;70;49;44
63;49;57;69;49;44
64;49;57;69;49;44
65;49;57;69;49;44
66;49;57;69;54;44
67;49;58;72;52;44
68;50;58;72;50;44
69;47;57;70;47;44
70;47;56;67;47;44
71;47;56;67;47;44
72;47;56;67;47;44
73;47;56;67;47;44
74;47;56;67;47;44
75;47;56;67;47;44
76;47;56;67;47;44
77;47;56;67;47;44
78;47;56;67;47;44
79;47;56;67;47;44
80;47;56;67;47;44
81;47;56;67;47;44
82;47;56;67;47;44
83;47;56;67;52;44
84;47;58;72;47;44
85;47;56;67;47;44
86;47;56;67;47;44
87;47;56;67;47;44
88;47;56;67;47;44
89;47;56;67;47;44
90;47;56;67;50;44
91;47;57;70;51;44
92;47;57;70;50;44
93;47;57;70;47;44
94;47;56;67;47;44
95;47;56;67;47;44
96;47;56;67;47;44
97;47;56;67;47;44
98;47;56;67;65;44
99;47;67;85;63;44
