Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;52;71;87;69;68
1;53;69;87;53;53
2;49;57;69;50;50
3;47;56;68;47;47
4;47;55;67;47;47
5;47;55;67;47;47
6;47;55;67;47;47
7;47;55;67;47;47
8;44;54;63;49;47
9;46;54;62;47;47
10;47;55;67;49;47
11;47;56;67;47;47
12;47;55;67;49;47
13;46;54;62;46;46
14;46;54;61;46;46
15;46;53;61;46;46
16;46;54;62;46;46
17;46;53;61;59;46
18;46;64;79;46;46
19;46;53;61;46;46
20;46;54;61;46;46
21;46;53;64;46;46
22;44;53;64;46;46
23;46;53;64;57;46
24;46;62;74;57;46
25;46;62;74;57;46
26;46;62;74;46;46
27;46;53;64;46;46
28;44;53;64;46;46
29;46;53;61;46;46
30;46;54;62;46;46
31;46;53;61;46;46
32;46;54;62;46;46
33;46;53;61;47;46
34;46;54;62;53;46
35;47;58;69;52;46
36;46;58;68;46;46
37;46;53;61;46;46
38;46;54;62;46;46
39;46;53;61;46;46
40;46;54;62;46;46
41;46;53;61;46;46
42;46;54;62;46;46
43;46;53;61;46;46
44;46;54;62;46;46
45;46;53;64;46;46
46;44;53;64;44;44
47;46;53;64;57;44
48;44;61;75;44;44
49;46;53;64;46;44
50;44;53;64;44;44
51;46;53;64;46;44
52;44;53;64;52;44
53;46;57;70;46;44
54;44;53;64;44;44
55;46;53;64;46;44
56;44;53;64;44;44
57;46;53;64;46;44
58;44;53;64;44;44
59;46;53;64;46;44
60;44;53;64;44;44
61;46;53;64;46;44
62;44;53;64;57;44
63;46;62;74;68;44
64;52;70;85;69;44
65;53;70;85;53;44
66;47;58;69;65;44
67;53;68;82;53;44
68;47;58;69;55;44
69;52;60;71;52;44
70;52;60;71;52;44
71;52;60;71;52;44
72;52;60;71;52;44
73;52;60;71;52;44
74;52;60;71;60;44
75;49;64;76;49;44
76;49;56;66;49;44
77;49;56;66;50;44
78;49;56;66;49;44
79;49;56;66;50;44
80;49;56;66;50;44
81;50;57;66;50;44
82;49;57;66;49;44
83;49;56;66;49;44
84;49;56;66;49;44
85;49;56;66;49;44
86;49;56;66;49;44
87;49;56;66;53;44
88;49;58;69;66;44
89;53;70;86;65;44
90;52;69;85;57;44
91;53;63;77;53;44
92;53;60;73;53;44
93;53;60;73;66;44
94;53;66;78;56;44
95;56;62;76;56;44
96;56;62;76;56;44
97;56;62;76;56;44
98;56;62;76;56;44
99;56;62;76;60;44
