Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;63;72;86;63;63
1;59;66;79;59;59
2;57;63;75;57;57
3;55;61;75;55;55
4;54;60;71;66;55
5;55;68;80;63;55
6;54;67;80;63;55
7;53;66;80;53;53
8;52;60;73;57;53
9;52;62;73;52;52
10;50;58;68;54;52
11;50;60;72;64;52
12;54;65;76;67;52
13;60;68;77;68;52
14;62;69;81;68;52
15;57;71;88;68;52
16;62;69;81;64;52
17;58;66;76;60;52
18;54;63;76;56;52
19;52;60;76;52;52
20;50;57;66;50;50
21;47;56;70;50;50
22;49;57;70;59;50
23;50;63;79;61;50
24;54;65;78;62;50
25;57;66;78;72;50
26;62;73;90;62;50
27;57;66;78;66;50
28;57;68;78;78;50
29;66;77;86;66;50
30;57;68;78;61;50
31;50;64;79;60;50
32;51;64;79;74;50
33;60;75;94;76;50
34;60;76;94;60;50
35;53;65;79;60;50
36;51;64;79;79;50
37;60;78;94;79;50
38;60;78;94;71;50
39;53;72;85;53;50
40;51;58;71;52;50
41;50;58;70;55;50
42;52;60;73;62;50
43;55;64;80;67;50
44;54;69;85;54;50
45;50;58;72;54;50
46;50;58;72;65;50
47;54;68;83;65;50
48;52;68;83;65;50
49;54;68;83;65;50
50;62;67;83;67;50
51;55;68;83;65;50
52;62;67;83;65;50
53;54;68;85;65;50
54;59;69;85;63;50
55;58;66;83;63;50
56;53;66;83;83;50
57;63;81;92;85;50
58;65;82;92;92;50
59;72;88;94;72;50
60;61;73;92;72;50
61;65;73;83;71;50
62;62;71;83;71;50
63;62;71;83;71;50
64;64;72;83;64;50
65;55;66;80;55;50
66;50;59;75;53;50
67;49;57;64;49;49
68;47;56;64;53;49
69;49;57;64;64;49
70;53;66;80;53;49
71;49;57;64;57;49
72;52;61;73;53;49
73;49;57;64;52;49
74;50;58;68;50;49
75;47;56;70;62;49
76;50;66;79;63;49
77;51;66;79;64;49
78;52;66;79;69;49
79;53;70;87;78;49
80;60;76;86;65;49
81;57;69;85;85;49
82;65;82;102;85;49
83;71;83;102;71;49
84;62;72;88;71;49
85;62;72;88;71;49
86;62;73;88;71;49
87;62;73;88;65;49
88;57;70;85;65;49
89;57;70;85;65;49
90;57;69;85;71;49
91;62;72;88;62;49
92;55;65;76;62;49
93;55;65;76;68;49
94;57;69;84;68;49
95;59;69;84;72;49
96;65;74;92;72;49
97;65;74;92;74;49
98;61;75;94;74;49
99;60;75;94;75;49
