Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;69;75;84;75;75
1;69;75;84;74;74
2;67;74;83;68;68
3;57;69;84;68;68
4;57;70;86;74;68
5;63;74;86;63;63
6;57;66;75;57;57
7;57;62;77;57;57
8;57;62;77;57;57
9;57;61;77;69;57
10;57;71;83;57;57
11;57;61;77;57;57
12;55;61;77;60;57
13;55;62;80;55;55
14;55;60;75;60;55
15;55;62;80;57;55
16;55;61;77;73;55
17;57;73;83;69;55
18;65;71;83;78;55
19;69;78;92;82;55
20;66;80;92;73;55
21;57;73;83;73;55
22;61;74;93;71;55
23;59;72;87;59;55
24;55;63;78;71;55
25;59;73;91;59;55
26;55;63;78;59;55
27;54;63;78;54;54
28;54;60;73;55;54
29;54;60;72;54;54
30;54;60;73;58;54
31;54;61;73;69;54
32;58;69;84;74;54
33;63;73;81;64;54
34;57;67;84;57;54
35;50;62;75;70;54
36;57;68;77;77;54
37;65;76;84;65;54
38;58;66;77;68;54
39;58;68;77;68;54
40;58;68;77;65;54
41;58;66;77;65;54
42;65;68;79;65;54
43;62;67;79;62;54
44;55;65;79;55;54
45;52;60;70;62;54
46;55;65;79;55;54
47;52;60;70;52;52
48;52;59;70;61;52
49;52;64;79;64;52
50;55;66;79;65;52
51;61;66;80;62;52
52;58;65;80;65;52
53;61;66;80;61;52
54;58;63;73;65;52
55;61;66;80;66;52
56;62;67;80;62;52
57;59;64;74;59;52
58;56;64;79;70;52
59;59;72;90;66;52
60;53;66;78;57;52
61;54;62;77;57;52
62;54;62;77;54;52
63;54;61;76;58;52
64;54;62;74;54;52
65;54;61;76;58;52
66;54;62;74;58;52
67;54;62;74;64;52
68;54;66;84;64;52
69;56;66;84;64;52
70;58;67;84;58;52
71;56;62;74;56;52
72;54;62;76;74;52
73;56;75;91;77;52
74;59;76;91;77;52
75;62;76;84;68;52
76;58;68;77;68;52
77;60;69;77;68;52
78;55;68;88;68;52
79;55;68;88;55;52
80;52;61;75;67;52
81;55;70;85;67;52
82;55;70;85;73;52
83;55;72;83;80;52
84;62;78;91;80;52
85;62;79;91;83;52
86;65;81;94;83;52
87;63;81;94;83;52
88;63;81;94;80;52
89;60;80;94;80;52
90;60;80;94;60;52
91;60;64;80;60;52
92;60;65;80;67;52
93;60;68;78;64;52
94;60;66;78;62;52
95;58;65;79;62;52
96;58;65;79;58;52
97;54;63;75;54;52
98;53;61;74;61;52
99;54;63;81;60;52
