Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;56;68;86;67;67
1;56;68;86;67;67
2;56;68;86;72;67
3;61;72;92;72;67
4;62;73;92;74;67
5;57;74;94;74;67
6;57;74;94;74;67
7;57;74;94;74;67
8;57;74;94;86;67
9;69;83;94;69;67
10;57;70;86;69;67
11;57;71;86;70;67
12;58;72;90;73;67
13;59;73;91;75;67
14;62;75;87;71;67
15;67;73;87;67;67
16;63;69;83;66;66
17;60;68;82;66;66
18;62;69;82;70;66
19;66;72;86;66;66
20;62;70;86;62;62
21;58;66;82;70;62
22;62;72;90;62;62
23;58;66;82;82;62
24;62;80;94;82;62
25;62;80;94;82;62
26;65;80;94;75;62
27;58;74;91;79;62
28;62;78;95;79;62
29;62;78;95;69;62
30;56;71;87;56;56
31;52;60;72;52;52
32;49;58;70;55;52
33;52;60;73;62;52
34;55;65;80;60;52
35;53;64;80;74;52
36;60;75;94;60;52
37;53;64;80;57;52
38;50;62;77;64;52
39;54;68;84;54;52
40;53;60;74;56;52
41;54;60;74;54;52
42;54;60;74;55;52
43;54;60;75;55;52
44;54;60;75;54;52
45;54;59;74;58;52
46;54;62;78;58;52
47;55;62;78;59;52
48;55;62;75;59;52
49;55;63;78;59;52
50;55;63;78;59;52
51;55;62;75;55;52
52;55;60;72;66;52
53;55;68;81;64;52
54;55;67;84;64;52
55;54;67;84;64;52
56;55;67;84;55;52
57;54;60;75;54;52
58;54;60;74;55;52
59;54;60;75;55;52
60;54;60;75;55;52
61;54;60;75;58;52
62;55;62;75;59;52
63;57;62;77;61;52
64;57;63;79;61;52
65;57;63;79;59;52
66;55;62;79;59;52
67;55;62;79;59;52
68;55;62;79;57;52
69;55;61;77;60;52
70;56;63;75;60;52
71;56;63;75;60;52
72;56;63;75;61;52
73;57;63;75;57;52
74;57;62;77;61;52
75;57;63;75;75;52
76;61;75;91;79;52
77;65;78;91;78;52
78;68;78;90;82;52
79;69;81;94;69;52
80;56;71;82;69;52
81;53;70;82;61;52
82;50;64;74;74;52
83;61;74;86;61;52
84;50;64;74;74;52
85;61;74;86;74;52
86;61;74;86;82;52
87;69;80;94;71;52
88;58;73;83;67;52
89;63;70;83;83;52
90;63;81;94;83;52
91;63;81;94;63;52
92;60;66;83;63;52
93;60;67;79;67;52
94;63;70;83;78;52
95;67;78;94;70;52
96;58;70;78;74;52
97;62;75;94;76;52
98;64;76;94;74;52
99;62;75;94;80;52
