Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;66;76;94;74;74
1;66;76;94;66;66
2;61;71;86;71;66
3;66;73;87;66;66
4;61;71;86;66;66
5;62;71;86;66;66
6;62;71;86;71;66
7;66;73;87;73;66
8;65;73;84;73;66
9;67;73;84;73;66
10;67;73;84;73;66
11;65;73;84;70;66
12;65;71;84;74;66
13;69;74;87;69;66
14;62;70;78;78;66
15;69;77;95;78;66
16;69;77;95;78;66
17;69;77;95;75;66
18;67;76;95;87;66
19;68;83;93;76;66
20;68;78;93;93;66
21;75;90;95;88;66
22;68;83;93;75;66
23;57;76;95;75;66
24;55;76;95;63;63
25;57;67;83;63;63
26;57;67;83;63;63
27;57;68;83;74;63
28;63;75;86;63;63
29;57;68;83;63;63
30;57;68;83;67;63
31;56;68;79;64;63
32;57;67;79;69;63
33;63;69;77;63;63
34;57;66;81;57;57
35;56;62;75;56;56
36;54;61;73;63;56
37;56;66;81;74;56
38;63;74;92;76;56
39;63;76;94;76;56
40;60;75;94;76;56
41;60;75;91;76;56
42;59;76;91;84;56
43;64;81;91;85;56
44;65;82;92;92;56
45;76;89;95;92;56
46;75;88;95;85;56
47;65;82;92;85;56
48;65;82;92;85;56
49;65;82;92;84;56
50;68;83;103;84;56
51;66;83;103;87;56
52;69;85;103;84;56
53;66;83;103;103;56
54;83;96;103;91;56
55;71;88;103;91;56
56;73;88;103;79;56
57;64;78;91;91;56
58;73;88;103;90;56
59;72;87;102;90;56
60;72;87;102;90;56
61;72;87;102;82;56
62;71;81;94;71;56
63;62;72;83;68;56
64;62;70;80;68;56
65;62;70;80;68;56
66;62;70;80;68;56
67;61;69;80;68;56
68;58;69;80;68;56
69;61;69;80;68;56
70;56;70;82;65;56
71;62;68;82;68;56
72;58;68;77;68;56
73;58;68;77;58;56
74;55;62;73;65;56
75;58;67;82;66;56
76;59;68;82;59;56
77;55;63;75;60;56
78;57;64;75;64;56
79;54;67;79;65;56
80;53;69;83;74;56
81;62;74;86;62;56
82;53;64;74;62;56
83;53;64;76;60;56
84;58;64;77;63;56
85;60;66;79;63;56
86;60;66;79;62;56
87;54;65;78;66;56
88;55;66;78;66;56
89;56;67;78;74;56
90;59;75;91;74;56
91;61;75;91;76;56
92;60;76;91;61;56
93;52;64;77;58;56
94;51;62;77;59;56
95;54;63;77;70;56
96;59;72;90;70;56
97;59;72;90;70;56
98;59;72;90;67;56
99;52;68;81;67;56
