Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;56;68;86;78;69
1;69;78;90;79;69
2;67;77;86;78;69
3;66;77;86;66;66
4;58;69;86;68;66
5;57;69;76;66;66
6;58;69;86;58;58
7;55;61;75;55;55
8;55;61;75;55;55
9;52;59;75;55;55
10;55;61;75;55;55
11;52;59;75;55;55
12;55;61;75;55;55
13;53;60;73;55;55
14;55;61;75;61;55
15;55;65;81;63;55
16;57;66;81;63;55
17;58;66;81;68;55
18;61;68;75;62;55
19;58;66;79;64;55
20;58;67;79;58;55
21;55;62;75;55;55
22;55;61;75;64;55
23;55;66;79;68;55
24;57;69;83;68;55
25;59;69;83;59;55
26;56;63;76;57;55
27;55;62;76;55;55
28;55;61;75;66;55
29;55;68;86;66;55
30;59;68;82;74;55
31;63;75;94;68;55
32;57;69;76;68;55
33;57;69;76;68;55
34;57;69;76;68;55
35;57;69;76;68;55
36;57;69;76;61;55
37;52;65;76;74;55
38;61;75;86;70;55
39;60;71;82;74;55
40;63;74;88;74;55
41;63;74;88;88;55
42;74;84;92;74;55
43;63;74;88;75;55
44;64;75;86;74;55
45;63;74;88;66;55
46;57;68;80;57;55
47;53;62;75;67;55
48;57;69;79;63;55
49;57;66;79;74;55
50;63;74;90;74;55
51;65;74;85;74;55
52;63;74;85;74;55
53;65;74;85;73;55
54;63;73;85;74;55
55;68;74;86;74;55
56;68;74;86;72;55
57;65;73;84;72;55
58;65;73;84;72;55
59;65;73;84;65;55
60;56;66;77;65;55
61;55;66;77;55;55
62;54;60;71;55;55
63;54;60;75;57;55
64;55;62;77;55;55
65;55;61;75;66;55
66;55;68;86;78;55
67;66;77;86;78;55
68;66;77;86;78;55
69;66;77;86;78;55
70;66;77;86;78;55
71;66;77;86;78;55
72;66;77;86;69;55
73;57;71;87;87;55
74;69;84;87;69;55
75;57;71;87;69;55
76;59;70;87;59;55
77;57;63;77;57;55
78;57;62;77;57;55
79;55;62;77;69;55
80;57;70;87;69;55
81;57;70;87;69;55
82;57;70;87;69;55
83;59;70;87;69;55
84;57;70;87;57;55
85;55;61;77;57;55
86;55;61;77;75;55
87;57;75;95;77;55
88;59;76;95;77;55
89;59;76;95;95;55
90;75;90;95;83;55
91;63;81;95;87;55
92;67;84;87;87;55
93;67;84;87;87;55
94;69;84;87;70;55
95;58;72;87;58;55
96;55;63;78;55;55
97;54;61;75;67;55
98;55;70;87;87;55
99;67;84;87;67;55
