Numer iteracji;Liczba iteracji;Wynik
0;1;9
1;1;9
2;3;9
3;0;9
4;1;9
5;0;9
6;3;9
7;0;9
8;1;9
9;2;9
10;1;9
11;2;9
12;1;9
13;4;9
14;2;9
15;1;9
16;2;9
17;1;9
18;2;9
19;2;9
20;3;9
21;0;9
22;1;9
23;3;9
24;3;9
25;1;9
26;3;9
27;2;9
28;1;9
29;6;9
30;0;9
31;0;9
32;2;9
33;2;9
34;0;9
35;1;9
36;3;9
37;2;9
38;2;9
39;0;9
40;0;9
41;2;9
42;1;9
43;0;9
44;2;9
45;3;9
46;2;9
47;3;9
48;3;9
49;0;9
50;0;9
51;2;9
52;2;9
53;1;9
54;0;9
55;0;9
56;1;9
57;0;9
58;0;9
59;2;9
60;1;9
61;2;9
62;2;9
63;0;9
64;0;9
65;2;9
66;2;9
67;1;9
68;3;9
69;0;9
70;2;9
71;2;9
72;1;9
73;2;9
74;2;9
75;0;9
76;0;9
77;1;9
78;1;9
79;1;9
80;1;9
81;2;9
82;2;9
83;1;9
84;3;9
85;3;9
86;0;9
87;3;9
88;3;9
89;0;9
90;2;9
91;4;9
92;0;9
93;0;9
94;2;9
95;2;9
96;1;9
97;0;9
98;2;9
99;3;9
100;4;9
101;3;9
102;1;9
103;1;9
104;2;9
105;1;9
106;2;9
107;3;9
108;1;9
109;1;9
110;1;9
111;2;9
112;0;9
113;2;9
114;0;9
115;1;9
116;2;9
117;4;9
118;4;9
119;3;9
120;1;9
121;1;9
122;0;9
123;1;9
124;1;9
125;2;9
126;1;9
127;0;9
128;2;9
129;4;9
130;1;9
131;1;9
132;1;9
133;3;9
134;1;9
135;2;9
136;2;9
137;0;9
138;3;9
139;1;9
140;0;9
141;1;9
142;0;9
143;4;9
144;0;9
145;1;9
146;1;9
147;1;9
148;2;9
149;2;9
150;0;9
151;2;9
152;3;9
153;0;9
154;1;9
155;1;9
156;2;9
157;1;9
158;1;9
159;1;9
160;0;9
161;3;9
162;1;9
163;2;9
164;1;9
165;1;9
166;1;9
167;1;9
168;0;9
169;2;9
170;1;9
171;1;9
172;2;9
173;1;9
174;2;9
175;1;9
176;3;9
177;2;9
178;1;9
179;0;9
180;1;9
181;2;9
182;3;9
183;5;9
184;0;9
185;0;9
186;1;9
187;1;9
188;1;9
189;1;9
190;2;9
191;0;9
192;0;9
193;1;9
194;2;9
195;2;9
196;2;9
197;1;9
198;3;9
199;0;9
200;2;9
201;1;9
202;1;9
203;1;9
204;0;9
205;0;9
206;1;9
207;1;9
208;1;9
209;0;9
210;1;9
211;2;9
212;0;9
213;0;9
214;4;9
215;0;9
216;1;9
217;1;9
218;1;9
219;2;9
220;2;9
221;3;9
222;1;9
223;1;9
224;0;9
225;1;9
226;2;9
227;1;9
228;1;9
229;4;9
230;1;9
231;2;9
232;1;9
233;1;9
234;0;9
235;0;9
236;1;9
237;2;9
238;3;9
239;1;9
240;1;9
241;1;9
