Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;49;56;64;56;54
1;53;56;66;53;53
2;49;54;63;50;50
3;47;52;60;49;49
4;46;51;59;53;49
5;49;54;63;49;49
6;46;51;59;46;46
7;47;51;56;49;46
8;46;51;59;59;46
9;49;58;69;62;46
10;52;60;72;72;46
11;62;69;77;69;46
12;59;67;74;72;46
13;62;70;77;75;46
14;65;73;80;72;46
15;62;70;77;62;46
16;52;61;72;52;46
17;49;53;62;55;46
18;52;55;65;52;46
19;49;54;62;51;46
20;46;53;61;46;46
21;47;51;56;47;46
22;46;51;57;46;46
23;47;51;56;47;46
24;46;51;57;48;46
25;47;51;58;47;46
26;46;51;57;57;46
27;47;57;67;60;46
28;50;59;70;63;46
29;53;61;73;53;46
30;50;54;63;56;46
31;53;56;66;53;46
32;49;54;63;63;46
33;53;62;73;53;46
34;49;54;63;50;46
35;47;52;60;52;46
36;49;54;62;55;46
37;47;55;65;56;46
38;46;56;66;55;46
39;47;55;65;58;46
40;48;58;68;55;46
41;47;55;65;65;46
42;55;64;70;70;46
43;60;67;75;60;46
44;50;59;70;50;46
45;47;53;60;47;46
46;46;51;57;46;46
47;47;51;56;49;46
48;46;51;59;46;46
49;47;51;56;56;46
50;46;56;66;59;46
51;49;59;69;49;46
52;46;51;59;48;46
53;47;51;58;47;46
54;46;51;57;48;46
55;47;51;58;47;46
56;46;51;57;46;46
57;47;51;56;51;46
58;46;53;61;59;46
59;51;58;69;51;46
60;46;53;61;52;46
61;49;54;62;51;46
62;46;53;61;46;46
63;47;51;56;56;46
64;46;56;66;59;46
65;49;58;69;56;46
66;46;56;66;46;46
67;47;51;56;49;46
68;46;51;59;53;46
69;49;54;63;56;46
70;46;56;66;66;46
71;56;65;71;56;46
72;46;56;66;46;46
73;47;51;56;49;46
74;46;51;59;46;46
75;47;51;56;47;46
76;46;51;57;48;46
77;47;51;58;51;46
78;48;53;61;48;46
79;47;51;58;47;46
80;46;51;57;46;46
81;47;51;56;47;46
82;46;51;57;46;46
83;47;51;56;47;46
84;46;51;57;48;46
85;47;51;58;51;46
86;48;53;61;56;46
87;51;56;66;51;46
88;48;53;61;51;46
89;51;54;61;51;46
90;48;53;61;48;46
91;47;51;58;47;46
92;46;51;57;50;46
93;47;52;60;47;46
94;46;51;57;46;46
95;47;51;56;51;46
96;46;54;61;54;46
97;49;55;64;49;46
98;46;51;59;50;46
99;47;52;60;47;46
