Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;55;60;70;55;55
1;50;55;65;58;55
2;53;57;68;54;54
3;49;56;64;57;54
4;52;57;67;52;52
5;49;54;62;53;52
6;49;54;63;56;52
7;46;56;66;53;52
8;49;54;63;49;49
9;46;51;59;46;46
10;47;51;56;51;46
11;46;53;61;56;46
12;51;58;66;59;46
13;54;59;69;54;46
14;49;54;64;59;46
15;54;59;69;54;46
16;49;54;64;64;46
17;54;62;74;54;46
18;49;54;64;57;46
19;52;57;67;54;46
20;49;54;64;51;46
21;46;53;61;46;46
22;47;51;56;56;46
23;46;56;66;53;46
24;49;54;63;49;46
25;46;51;59;53;46
26;49;54;63;52;46
27;49;54;62;50;46
28;47;52;60;49;46
29;46;51;59;46;46
30;47;51;56;49;46
31;46;51;59;48;46
32;47;51;58;53;46
33;48;54;63;56;46
34;51;56;66;57;46
35;52;57;67;62;46
36;57;61;72;72;46
37;62;69;82;62;46
38;57;61;72;57;46
39;52;57;67;52;46
40;49;53;62;50;46
41;47;53;60;53;46
42;49;54;63;49;46
43;46;51;59;53;46
44;49;55;63;54;46
45;48;55;64;51;46
46;51;54;61;54;46
47;48;55;64;48;46
48;47;51;58;51;46
49;48;53;61;56;46
50;51;56;66;51;46
51;48;53;61;48;46
52;47;51;58;51;46
53;48;53;61;61;46
54;51;60;71;51;46
55;48;53;61;48;46
56;47;51;58;51;46
57;48;53;61;48;46
58;47;51;58;47;46
59;46;51;57;57;46
60;47;57;67;62;46
61;52;60;72;72;46
62;62;69;77;69;46
63;59;66;74;72;46
64;62;69;77;75;46
65;65;72;80;65;46
66;55;63;75;60;46
67;50;59;70;63;46
68;53;62;73;60;46
69;50;59;70;50;46
70;47;52;60;60;46
71;50;59;70;50;46
72;47;52;60;53;46
73;49;54;63;49;46
74;48;52;59;52;46
75;49;54;62;53;46
76;49;54;63;56;46
77;46;56;66;46;46
78;47;51;56;49;46
79;46;51;59;52;46
80;49;53;62;50;46
81;50;53;60;60;46
82;50;60;65;50;46
83;50;53;60;53;46
84;49;54;63;49;46
85;46;51;59;46;46
86;47;51;56;51;46
87;46;53;61;61;46
88;51;59;71;56;46
89;46;56;66;59;46
90;49;59;69;60;46
91;50;59;70;63;46
92;53;61;73;53;46
93;50;54;63;57;46
94;52;57;67;60;46
95;50;58;70;57;46
96;52;57;67;55;46
97;50;56;64;50;46
98;50;53;59;55;46
99;50;56;64;53;46
