Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;63;70;78;63;63
1;53;61;73;66;63
2;56;64;76;56;56
3;51;56;66;51;51
4;48;53;61;48;48
5;47;51;58;51;48
6;48;53;61;52;48
7;49;53;62;49;48
8;46;51;59;46;46
9;47;51;56;47;46
10;46;51;57;52;46
11;47;54;62;47;46
12;46;51;57;46;46
13;47;51;56;49;46
14;46;51;59;46;46
15;47;51;56;56;46
16;46;56;66;53;46
17;49;54;63;49;46
18;46;51;59;46;46
19;47;51;56;56;46
20;46;56;66;61;46
21;51;59;71;51;46
22;46;54;61;46;46
23;47;51;56;47;46
24;46;51;57;48;46
25;47;51;58;47;46
26;46;51;57;52;46
27;47;54;62;53;46
28;48;54;63;56;46
29;51;56;66;53;46
30;48;54;63;48;46
31;47;51;58;47;46
32;46;51;57;55;46
33;47;55;65;52;46
34;49;54;62;55;46
35;47;55;65;52;46
36;49;54;62;49;46
37;50;53;59;59;46
38;49;59;64;60;46
39;50;60;65;63;46
40;53;62;68;66;46
41;56;65;71;71;46
42;61;68;76;61;46
43;51;59;71;56;46
44;46;56;66;59;46
45;49;59;69;62;46
46;52;61;72;67;46
47;57;65;77;57;46
48;52;57;67;62;46
49;57;61;72;59;46
50;54;59;69;56;46
51;51;58;66;51;46
52;46;53;61;46;46
53;47;51;56;56;46
54;46;56;66;59;46
55;49;58;69;56;46
56;46;56;66;53;46
57;49;54;63;58;46
58;53;58;68;53;46
59;49;54;63;49;46
60;46;51;59;46;46
61;47;51;56;49;46
62;46;51;59;54;46
63;49;55;64;49;46
64;46;51;59;46;46
65;47;51;56;56;46
66;46;56;66;53;46
67;49;54;63;52;46
68;49;54;62;55;46
69;47;55;65;52;46
70;49;54;62;50;46
71;47;52;60;47;46
72;46;51;57;55;46
73;47;55;65;58;46
74;48;58;68;48;46
75;47;51;58;49;46
76;46;51;59;46;46
77;47;51;56;47;46
78;46;51;57;46;46
79;47;51;56;49;46
80;46;51;59;52;46
81;49;53;62;49;46
82;46;51;59;48;46
83;47;51;58;47;46
84;46;51;57;50;46
85;47;52;60;60;46
86;50;59;70;57;46
87;47;57;67;60;46
88;50;59;70;63;46
89;53;62;73;66;46
90;56;64;76;63;46
91;53;61;73;60;46
92;50;59;70;50;46
93;47;52;60;52;46
94;49;54;62;49;46
95;50;53;59;54;46
96;49;56;64;56;46
97;53;56;66;59;46
98;56;59;69;64;46
99;58;63;74;58;46
