Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;56;61;71;60;60
1;55;61;70;63;60
2;58;62;73;58;58
3;53;58;68;61;58
4;51;59;71;66;58
5;56;64;76;56;56
6;51;58;66;51;51
7;46;54;61;46;46
8;47;51;56;51;46
9;46;54;61;61;46
10;51;59;71;58;46
11;53;58;68;59;46
12;53;58;69;53;46
13;48;54;63;56;46
14;51;56;66;53;46
15;48;54;63;52;46
16;47;54;62;47;46
17;46;51;57;50;46
18;47;52;60;47;46
19;46;51;57;48;46
20;47;51;58;47;46
21;46;51;57;46;46
22;47;51;56;56;46
23;46;56;66;46;46
24;47;51;56;56;46
25;46;56;66;46;46
26;47;51;56;56;46
27;46;56;66;55;46
28;47;55;65;47;46
29;46;51;57;57;46
30;47;57;67;60;46
31;50;59;70;65;46
32;55;63;75;62;46
33;52;60;72;67;46
34;57;65;77;64;46
35;58;63;74;59;46
36;53;58;69;62;46
37;52;60;72;52;46
38;47;54;62;62;46
39;52;60;72;52;46
40;47;54;62;47;46
41;46;51;57;55;46
42;47;55;65;47;46
43;46;51;57;46;46
44;47;51;56;49;46
45;46;51;59;52;46
46;49;54;62;58;46
47;52;57;68;61;46
48;51;59;71;58;46
49;52;57;68;55;46
50;50;56;65;58;46
51;52;57;68;52;46
52;49;54;62;51;46
53;46;53;61;46;46
54;47;51;56;47;46
55;46;51;57;48;46
56;47;51;58;47;46
57;46;51;57;50;46
58;47;52;60;47;46
59;46;51;57;50;46
60;47;52;60;47;46
61;46;51;57;48;46
62;47;51;58;51;46
63;48;53;61;48;46
64;47;51;58;53;46
65;48;54;63;48;46
66;47;51;58;47;46
67;46;51;57;46;46
68;47;51;56;47;46
69;46;51;57;50;46
70;47;52;60;53;46
71;50;54;63;51;46
72;50;53;61;51;46
73;49;53;61;51;46
74;50;53;61;52;46
75;49;54;62;55;46
76;47;55;65;47;46
77;46;51;57;52;46
78;47;54;62;55;46
79;50;55;65;54;46
80;49;54;64;49;46
81;46;51;59;46;46
82;47;51;56;56;46
83;46;56;66;46;46
84;47;51;56;49;46
85;46;51;59;48;46
86;47;51;58;51;46
87;48;53;61;56;46
88;51;56;66;66;46
89;56;64;76;63;46
90;53;61;73;53;46
91;48;54;63;56;46
92;51;56;66;51;46
93;48;53;61;54;46
94;51;55;64;51;46
95;48;53;61;61;46
96;51;60;71;58;46
97;48;58;68;59;46
98;49;59;69;58;46
99;48;58;68;48;46
