Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;55;63;75;68;65
1;58;66;78;65;65
2;55;63;75;55;55
3;50;55;65;65;55
4;55;63;75;55;55
5;50;55;65;58;55
6;53;57;68;55;55
7;50;55;65;50;50
8;47;52;60;49;49
9;46;51;59;53;49
10;49;54;63;56;49
11;46;56;66;46;46
12;47;51;56;49;46
13;46;51;59;52;46
14;49;53;62;62;46
15;52;61;72;52;46
16;49;53;62;49;46
17;46;51;59;59;46
18;49;59;69;56;46
19;46;56;66;61;46
20;51;59;71;60;46
21;50;58;70;63;46
22;53;61;73;60;46
23;50;58;70;50;46
24;47;53;60;53;46
25;48;54;63;54;46
26;49;55;64;49;46
27;46;51;59;53;46
28;49;54;63;63;46
29;53;62;68;68;46
30;58;66;73;63;46
31;53;62;68;66;46
32;56;65;71;63;46
33;53;62;68;62;46
34;52;61;67;59;46
35;49;59;64;62;46
36;52;62;67;65;46
37;55;64;70;62;46
38;52;61;67;65;46
39;55;64;70;68;46
40;58;67;73;73;46
41;63;70;78;70;46
42;60;67;75;60;46
43;50;58;70;50;46
44;47;53;60;60;46
45;50;59;70;50;46
46;47;53;60;47;46
47;46;51;57;50;46
48;47;52;60;55;46
49;50;55;65;52;46
50;47;54;62;60;46
51;52;59;70;52;46
52;47;54;62;53;46
53;48;54;63;48;46
54;47;51;58;47;46
55;46;51;57;46;46
56;47;51;56;56;46
57;46;56;66;66;46
58;56;65;71;56;46
59;46;56;66;46;46
60;47;51;56;47;46
61;46;51;57;46;46
62;47;51;56;49;46
63;46;51;59;52;46
64;49;54;62;49;46
65;46;51;59;46;46
66;47;51;56;47;46
67;46;51;57;46;46
68;47;51;56;49;46
69;46;51;59;46;46
70;47;51;56;47;46
71;46;51;57;52;46
72;47;54;62;47;46
73;46;51;57;50;46
74;47;52;60;47;46
75;46;51;57;48;46
76;47;51;58;47;46
77;46;51;57;48;46
78;47;51;58;54;46
79;48;55;64;57;46
80;47;57;67;47;46
81;46;51;57;50;46
82;47;53;60;47;46
83;46;51;57;46;46
84;47;51;56;47;46
85;46;51;57;55;46
86;47;56;65;47;46
87;46;51;57;48;46
88;47;51;58;54;46
89;48;55;64;48;46
90;47;51;58;47;46
91;46;51;57;52;46
92;47;54;62;57;46
93;52;59;67;52;46
94;47;54;62;47;46
95;46;51;57;57;46
96;47;57;67;60;46
97;50;59;70;50;46
98;47;53;60;51;46
99;46;53;61;52;46
