Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;58;62;73;64;63
1;58;63;74;67;63
2;57;65;77;57;57
3;52;59;67;60;57
4;55;60;70;59;57
5;54;59;69;54;54
6;49;54;64;57;54
7;52;57;67;52;52
8;49;54;62;55;52
9;52;56;65;56;52
10;51;56;66;55;52
11;52;56;65;60;52
12;55;59;70;57;52
13;52;56;67;67;52
14;57;65;77;62;52
15;52;61;72;65;52
16;55;64;75;70;52
17;60;67;80;65;52
18;55;64;75;62;52
19;52;61;72;52;52
20;49;53;62;49;49
21;46;51;59;54;49
22;49;55;64;58;49
23;53;58;68;53;49
24;49;54;63;56;49
25;46;56;66;57;49
26;47;57;67;47;47
27;46;51;57;46;46
28;47;51;56;49;46
29;46;51;59;46;46
30;47;51;56;56;46
31;46;56;66;59;46
32;51;58;69;51;46
33;46;53;61;54;46
34;49;54;64;49;46
35;46;51;59;46;46
36;47;51;56;51;46
37;46;53;61;52;46
38;49;54;62;62;46
39;52;60;72;52;46
40;49;54;62;53;46
41;48;54;63;52;46
42;47;54;62;60;46
43;52;59;70;63;46
44;53;61;73;60;46
45;52;59;70;63;46
46;53;61;73;66;46
47;56;64;76;71;46
48;61;68;81;66;46
49;56;64;76;63;46
50;53;61;73;60;46
51;52;59;70;52;46
52;47;54;62;55;46
53;50;55;65;52;46
54;47;54;62;53;46
55;48;54;63;48;46
56;47;51;58;47;46
57;46;51;57;48;46
58;47;51;58;51;46
59;48;53;61;48;46
60;47;51;58;51;46
61;48;53;61;56;46
62;51;56;66;53;46
63;48;54;63;52;46
64;47;54;62;53;46
65;48;54;63;48;46
66;47;51;58;51;46
67;48;53;61;48;46
68;47;51;58;47;46
69;46;51;57;46;46
70;47;51;56;49;46
71;46;51;59;54;46
72;49;55;64;51;46
73;46;54;61;61;46
74;51;59;71;58;46
75;53;58;68;61;46
76;51;59;71;56;46
77;46;56;66;53;46
78;49;54;63;56;46
79;46;56;66;46;46
80;47;51;56;49;46
81;46;51;59;54;46
82;49;54;64;64;46
83;54;62;74;54;46
84;49;54;64;51;46
85;46;53;61;52;46
86;49;54;62;49;46
87;46;51;59;54;46
88;49;55;64;57;46
89;52;57;67;52;46
90;49;53;62;49;46
91;46;51;59;46;46
92;47;51;56;56;46
93;46;56;66;59;46
94;49;58;69;49;46
95;46;51;59;52;46
96;49;53;62;62;46
97;52;61;72;59;46
98;49;58;69;62;46
99;52;60;72;52;46
