Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;58;66;78;63;63
1;53;62;73;53;53
2;50;54;63;50;50
3;47;52;60;53;50
4;50;54;63;63;50
5;53;62;73;60;50
6;50;59;70;50;50
7;47;52;60;53;50
8;50;54;63;56;50
9;53;56;66;53;50
10;50;54;63;56;50
11;51;56;66;53;50
12;50;54;63;51;50
13;50;53;61;52;50
14;49;54;62;57;50
15;52;57;67;55;50
16;50;55;65;58;50
17;53;58;68;68;50
18;58;66;78;71;50
19;61;68;81;68;50
20;58;66;78;67;50
21;57;65;77;72;50
22;62;69;82;62;50
23;57;61;72;63;50
24;58;62;73;58;50
25;53;58;68;61;50
26;56;60;71;71;50
27;61;68;81;68;50
28;58;66;78;65;50
29;55;63;75;68;50
30;58;66;78;63;50
31;53;62;73;66;50
32;56;65;76;69;50
33;59;67;79;66;50
34;56;64;76;56;50
35;53;56;66;53;50
36;50;54;63;50;50
37;47;53;60;51;50
38;46;54;61;46;46
39;47;51;56;47;46
40;46;51;57;46;46
41;47;51;56;51;46
42;46;53;61;46;46
43;47;51;56;51;46
44;46;53;61;46;46
45;47;51;56;49;46
46;46;51;59;53;46
47;49;54;63;52;46
48;49;54;62;49;46
49;48;53;59;51;46
50;49;53;61;51;46
51;50;53;61;56;46
52;51;57;66;51;46
53;50;53;61;56;46
54;51;56;66;57;46
55;52;57;67;56;46
56;51;56;66;57;46
57;52;57;67;52;46
58;50;54;62;57;46
59;52;57;67;62;46
60;57;62;72;57;46
61;52;57;67;55;46
62;50;55;65;57;46
63;52;57;67;60;46
64;52;59;70;52;46
65;47;54;62;53;46
66;48;54;63;48;46
67;47;51;58;51;46
68;48;53;61;54;46
69;51;55;64;51;46
70;48;53;61;56;46
71;51;56;66;59;46
72;54;58;69;54;46
73;51;55;64;51;46
74;48;53;61;48;46
75;47;51;58;54;46
76;48;55;64;53;46
77;49;54;63;49;46
78;46;51;59;59;46
79;49;59;69;49;46
80;46;51;59;54;46
81;49;55;64;59;46
82;54;59;69;56;46
83;51;58;66;66;46
84;56;64;76;69;46
85;59;66;79;59;46
86;54;59;69;54;46
87;49;55;64;49;46
88;46;51;59;46;46
89;47;51;56;47;46
90;46;51;57;55;46
91;47;55;65;47;46
92;46;51;57;50;46
93;47;53;60;53;46
94;50;54;63;56;46
95;53;56;66;53;46
96;50;54;63;57;46
97;52;57;67;60;46
98;50;58;70;50;46
99;47;53;60;47;46
