Numer iteracji;Liczba iteracji;Wynik
0;9;46
1;1;46
2;67;46
3;5;46
4;23;46
5;33;46
6;52;46
7;26;46
8;9;46
9;29;46
10;13;46
11;15;46
12;41;46
13;7;46
14;9;46
15;7;46
16;45;46
17;76;46
18;32;46
19;30;46
20;39;46
21;32;46
22;10;46
23;19;46
24;14;46
25;28;46
26;6;46
27;30;46
28;52;46
29;8;46
30;4;46
31;16;46
32;32;46
33;23;46
34;17;46
35;11;46
36;56;46
37;54;46
38;95;46
39;4;46
40;24;46
41;59;46
42;51;46
43;27;46
44;6;46
45;15;46
46;52;46
47;4;46
48;6;46
49;26;46
50;7;46
51;4;46
52;49;46
53;100;47
54;13;46
55;14;46
56;4;46
57;29;46
58;9;46
59;16;46
60;21;46
61;14;46
62;70;46
63;6;46
64;18;46
65;15;46
66;33;46
67;4;46
68;14;46
69;27;46
70;7;46
71;6;46
72;21;46
73;1;46
74;4;46
75;39;46
76;15;46
77;4;46
78;9;46
79;9;46
80;17;46
81;58;46
82;2;46
83;12;46
84;70;46
85;30;46
86;100;48
87;19;46
88;5;46
89;21;46
90;18;46
91;60;46
92;46;46
93;4;46
94;11;46
95;4;46
96;53;46
97;15;46
98;14;46
99;2;46
100;70;46
101;24;46
102;39;46
103;5;46
104;11;46
105;57;46
106;8;46
107;13;46
108;8;46
109;1;46
110;6;46
111;2;46
112;1;46
113;21;46
114;22;46
115;4;46
116;61;46
117;26;46
118;1;46
119;3;46
120;19;46
121;9;46
122;49;46
123;0;46
124;12;46
125;17;46
126;15;46
127;6;46
128;24;46
129;4;46
130;19;46
131;6;46
132;47;46
133;100;47
134;2;46
135;19;46
136;6;46
137;34;46
138;36;46
139;0;46
140;1;46
141;3;46
142;47;46
143;7;46
144;8;46
145;32;46
146;25;46
147;24;46
148;16;46
149;22;46
150;1;46
151;30;46
152;14;46
153;10;46
154;2;46
155;26;46
156;8;46
157;18;46
158;3;46
159;27;46
160;20;46
161;13;46
162;85;46
163;4;46
164;10;46
165;12;46
166;9;46
167;15;46
168;11;46
