Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;63;74;93;75;73
1;58;75;95;71;71
2;54;73;91;75;71
3;58;75;95;63;63
4;59;65;75;63;63
5;59;65;75;59;59
6;54;63;78;59;59
7;54;63;78;54;54
8;54;60;73;54;54
9;54;60;73;54;54
10;54;60;73;54;54
11;54;60;73;58;54
12;54;61;73;69;54
13;58;71;81;58;54
14;54;61;73;58;54
15;55;62;75;55;54
16;54;61;73;57;54
17;55;61;77;55;54
18;54;61;74;54;54
19;54;60;74;65;54
20;54;68;85;74;54
21;63;74;85;74;54
22;63;73;85;63;54
23;54;65;74;54;54
24;54;60;74;54;54
25;54;60;74;54;54
26;54;60;74;57;54
27;54;60;77;60;54
28;56;63;80;56;54
29;54;60;76;54;54
30;54;59;74;71;54
31;54;72;91;54;54
32;54;59;74;55;54
33;54;59;73;67;54
34;55;69;83;65;54
35;58;68;83;65;54
36;58;68;83;58;54
37;55;61;73;56;54
38;53;60;76;56;54
39;55;61;76;58;54
40;56;62;76;57;54
41;55;62;75;73;54
42;57;74;91;77;54
43;60;76;95;60;54
44;57;64;78;58;54
45;55;62;78;61;54
46;55;63;75;61;54
47;55;64;77;57;54
48;55;62;75;63;54
49;57;66;77;64;54
50;58;66;75;68;54
51;56;69;79;75;54
52;58;75;91;91;54
53;73;88;102;91;54
54;73;88;102;102;54
55;84;96;103;91;54
56;73;88;102;102;54
57;84;96;103;90;54
58;72;86;102;86;54
59;68;83;91;82;54
60;67;81;94;67;54
61;59;69;82;82;54
62;67;81;94;67;54
63;59;69;82;65;54
64;59;69;82;67;54
65;59;69;82;59;54
66;53;63;75;73;54
67;59;74;91;59;54
68;53;63;75;58;54
69;52;63;75;75;54
70;58;75;91;82;54
71;67;81;94;76;54
72;61;75;84;84;54
73;67;81;91;83;54
74;71;82;102;83;54
75;71;82;102;83;54
76;69;82;102;69;54
77;60;70;83;65;54
78;56;67;79;65;54
79;58;68;79;65;54
80;56;67;79;65;54
81;59;68;79;65;54
82;56;67;79;56;54
83;56;62;73;56;54
84;56;61;73;63;54
85;56;64;77;68;54
86;51;70;82;71;54
87;51;72;85;59;54
88;53;64;79;55;54
89;51;60;75;55;54
90;51;60;75;51;51
91;50;57;71;65;51
92;50;67;85;65;51
93;51;67;85;67;51
94;50;68;87;74;51
95;55;74;94;55;51
96;50;61;77;55;51
97;54;62;77;54;51
98;54;61;74;54;51
99;54;61;76;74;51
