Numer iteracji;Liczba iteracji;Wynik
0;100;51
1;100;47
2;100;49
3;100;47
4;100;46
5;100;46
6;100;47
7;100;52
8;100;46
9;100;49
10;100;49
11;100;46
12;100;47
13;100;47
14;54;44
15;88;44
16;100;46
17;45;44
18;100;47
19;100;49
20;100;46
21;100;47
22;100;47
23;100;47
24;100;47
25;100;47
26;100;49
27;100;49
28;100;52
29;100;46
30;100;49
31;100;49
32;100;47
33;100;47
34;100;47
35;100;49
36;100;47
37;100;47
38;100;47
39;100;47
40;100;47
41;100;51
42;100;46
43;33;44
44;100;47
45;100;47
46;100;47
47;100;47
48;100;47
49;100;46
50;100;50
51;52;44
52;100;50
53;100;47
54;100;47
55;100;47
56;100;47
57;100;47
58;100;49
59;100;46
60;100;47
61;100;47
62;100;49
63;100;47
64;100;47
65;100;47
66;100;47
67;100;55
68;100;47
69;100;47
70;100;47
71;100;47
72;100;47
73;100;47
74;100;47
75;100;49
76;100;47
77;100;47
78;100;50
79;100;49
80;100;49
81;100;49
82;100;46
83;43;44
84;100;49
85;100;51
86;100;51
87;100;53
88;100;47
89;100;46
90;100;49
91;100;49
92;100;47
93;100;54
94;100;50
95;100;49
96;100;53
97;100;46
98;100;47
99;100;46
100;100;47
101;100;49
102;10;44
103;100;51
104;100;47
105;100;47
106;100;47
107;100;47
108;61;44
109;77;44
110;100;46
111;100;47
112;32;44
113;100;47
114;100;46
115;47;44
116;100;47
117;55;44
118;100;52
119;92;44
120;100;46
121;100;46
122;100;50
123;100;46
124;100;49
125;100;46
126;100;46
127;100;47
128;100;46
129;100;47
130;100;50
131;100;47
132;100;46
133;11;44
134;100;50
135;100;49
136;100;47
137;100;47
138;100;47
139;100;49
140;100;50
141;100;47
142;92;44
143;100;47
144;100;47
145;100;46
146;45;44
147;100;47
148;100;47
149;100;48
150;100;47
151;100;46
152;24;44
153;100;49
154;100;46
155;100;47
156;100;49
157;100;49
158;31;44
159;100;46
160;100;53
161;100;49
162;100;46
163;100;47
164;100;51
165;100;47
166;100;49
167;100;47
168;100;47
169;100;47
170;100;47
171;100;46
172;100;47
173;100;47
174;100;46
175;11;44
176;100;47
177;100;47
178;100;52
179;100;48
180;100;49
181;100;48
182;100;49
183;100;47
184;100;49
185;100;49
186;100;47
187;100;47
188;100;47
189;100;49
190;100;47
191;100;47
192;100;47
193;100;51
194;100;47
195;100;51
196;100;46
197;100;47
198;100;49
199;100;51
200;100;49
201;100;47
202;75;44
203;100;46
204;100;46
205;100;47
206;100;47
207;50;44
208;100;47
209;100;47
210;100;47
211;100;47
212;100;47
213;100;47
214;100;47
215;100;47
216;100;49
217;100;49
218;100;49
219;100;47
220;100;50
221;31;44
222;100;46
223;100;47
224;100;47
225;100;49
226;100;47
227;100;46
228;100;47
229;100;46
230;100;46
231;33;44
232;38;44
233;100;50
234;100;47
235;100;49
236;100;47
237;100;47
238;100;46
239;100;49
240;100;46
241;100;46
242;100;49
243;100;47
244;100;49
245;100;47
246;100;49
247;100;47
248;100;49
249;100;47
250;100;47
251;100;47
252;100;46
253;17;44
254;100;51
255;100;46
256;100;49
257;100;47
258;100;47
259;100;46
260;100;47
261;64;44
262;100;49
263;100;47
264;100;51
265;100;47
266;100;47
267;100;46
268;100;47
269;30;44
270;100;52
271;100;51
272;100;47
273;100;49
274;94;44
275;100;47
276;84;44
277;100;46
278;100;47
279;100;53
280;100;47
281;100;46
282;100;47
283;100;51
284;100;49
285;100;47
286;100;46
287;95;44
288;100;47
289;100;46
290;100;48
291;100;47
292;100;46
293;100;47
294;100;49
295;100;50
296;100;47
297;100;49
298;100;46
299;100;52
300;100;51
301;100;48
302;100;47
303;100;49
304;100;47
305;100;47
306;100;47
307;100;47
308;100;47
309;23;44
310;100;47
311;100;47
312;100;48
313;100;47
314;100;47
315;100;49
316;100;49
317;100;47
318;100;46
319;100;48
320;100;46
321;100;46
322;100;47
323;100;47
324;100;49
325;100;46
326;100;47
327;100;47
328;100;47
329;100;52
330;100;47
331;100;46
332;100;47
333;100;47
334;100;48
335;100;47
336;100;46
337;100;46
338;100;49
339;100;46
340;100;51
341;100;47
342;75;44
343;100;50
344;100;47
345;100;46
346;100;50
347;100;46
348;100;46
349;100;53
350;48;44
351;100;47
352;100;49
353;41;44
354;100;50
355;100;49
356;100;46
357;100;49
358;100;46
359;100;49
360;100;47
361;95;44
362;100;47
363;100;49
364;100;47
365;100;46
366;48;44
367;100;46
368;100;47
369;100;50
370;100;46
371;100;50
372;100;47
373;45;44
374;100;46
375;100;47
376;100;47
377;68;44
378;100;47
379;100;49
380;100;52
381;100;46
382;100;49
383;100;50
384;100;47
385;84;44
386;100;47
387;26;44
388;100;49
389;100;49
390;100;47
391;100;49
392;100;49
393;100;46
394;100;47
395;100;52
396;100;46
397;100;47
398;100;47
399;75;44
400;100;47
401;100;46
402;100;50
403;100;49
404;100;49
405;100;47
406;100;46
407;86;44
408;100;47
409;100;47
410;100;47
411;100;47
412;100;49
413;100;47
414;100;47
415;100;47
416;100;47
417;91;44
418;48;44
419;57;44
420;100;47
421;100;47
422;100;47
423;79;44
424;100;50
425;100;49
426;100;49
427;42;44
428;57;44
429;100;47
430;100;47
431;100;53
432;100;46
433;100;46
434;100;49
435;100;52
436;100;49
437;100;47
438;100;46
439;100;47
440;100;47
441;100;48
442;96;44
443;100;46
444;100;49
445;100;51
446;100;49
447;100;47
448;100;49
449;100;49
450;100;46
451;100;47
452;82;44
453;55;44
454;100;47
455;64;44
456;100;51
457;100;48
458;100;47
459;100;54
460;100;46
461;25;44
462;100;47
463;100;49
464;100;47
465;100;47
466;100;47
467;96;44
468;100;47
469;100;47
470;100;47
471;100;47
472;100;49
473;100;46
474;100;47
475;100;47
476;100;46
477;100;46
478;100;47
479;100;47
480;100;47
481;100;47
482;100;48
483;100;46
484;100;47
485;100;47
486;100;47
487;100;46
488;100;54
489;100;47
490;100;47
491;100;47
492;100;50
493;100;47
494;100;46
495;100;47
496;100;49
497;100;47
498;100;51
499;100;47
500;100;53
501;100;47
502;100;47
503;100;49
504;100;46
505;81;44
506;100;49
507;100;49
508;100;49
509;100;49
510;100;50
511;100;46
512;100;46
513;100;50
514;51;44
515;100;49
516;17;44
517;100;50
518;47;44
519;100;47
520;100;50
521;100;46
522;100;46
523;100;49
524;100;46
525;100;47
526;18;44
527;100;47
528;100;46
529;100;46
530;100;47
531;100;51
532;100;49
533;100;47
534;100;46
535;100;50
536;58;44
537;100;46
538;36;44
539;100;49
540;100;49
541;100;49
542;100;46
543;100;53
544;100;46
545;100;46
546;100;53
547;100;47
548;100;49
549;100;47
550;100;47
551;100;49
552;100;49
553;100;47
554;100;47
555;100;47
556;100;46
557;100;46
558;100;50
559;62;44
560;22;44
561;51;44
562;32;44
563;100;51
564;100;51
565;100;46
566;100;47
567;61;44
568;100;47
569;100;46
570;100;49
571;100;46
572;100;47
573;100;49
574;100;51
575;100;46
576;100;47
577;100;52
578;100;47
579;100;49
580;100;46
581;100;47
582;100;49
583;100;50
584;100;47
585;100;49
586;51;44
587;100;47
588;100;47
589;100;46
590;100;46
591;89;44
592;22;44
593;100;47
594;100;51
595;75;44
596;100;46
597;100;46
598;100;47
599;100;47
600;100;47
601;47;44
602;100;47
603;100;46
604;100;47
605;100;50
606;100;52
607;100;51
608;100;49
609;100;52
610;100;49
611;100;49
612;100;47
613;100;50
614;100;49
615;100;47
616;100;47
617;100;46
618;100;46
619;100;49
620;100;47
621;100;47
622;100;47
623;100;50
624;100;50
625;100;47
626;100;46
627;47;44
628;100;53
629;100;51
630;100;50
631;100;49
632;100;46
633;72;44
634;100;46
635;100;46
636;100;46
637;100;47
638;100;47
639;100;46
640;100;46
641;100;47
642;100;49
643;100;46
644;100;47
645;100;47
646;100;49
647;100;49
648;100;49
649;100;46
650;100;46
651;44;44
652;38;44
653;96;44
654;100;47
655;100;50
656;100;49
657;100;47
658;100;49
659;100;47
660;100;46
661;100;47
662;100;53
663;100;47
664;31;44
665;100;51
666;100;53
667;100;47
668;100;49
669;100;52
670;100;52
671;100;46
672;100;49
673;100;47
674;100;47
675;100;46
676;100;49
677;100;50
678;100;52
679;100;49
680;100;47
681;100;49
682;100;47
683;100;47
684;25;44
685;100;46
686;100;47
687;100;47
688;100;49
689;100;47
690;85;44
691;100;47
692;100;47
693;100;49
694;100;46
695;100;47
696;37;44
697;54;44
698;100;50
699;100;47
700;100;47
701;100;50
702;100;49
703;100;49
704;57;44
705;100;54
706;100;49
707;100;49
708;100;46
709;100;49
710;58;44
711;100;47
712;100;49
713;100;46
714;41;44
715;100;49
716;100;47
717;100;49
718;100;49
719;100;46
720;100;49
721;100;47
722;100;47
723;100;54
724;100;46
725;100;47
726;39;44
727;100;47
728;100;50
729;100;46
730;100;47
731;100;47
732;100;47
733;100;46
734;100;50
735;100;54
736;100;46
737;100;47
738;100;47
739;100;49
740;100;47
741;100;47
742;77;44
743;100;49
744;100;50
745;100;49
746;41;44
747;100;46
748;100;47
749;100;54
750;100;46
751;100;51
752;100;46
753;100;47
754;100;49
755;100;47
756;100;47
757;100;46
758;39;44
759;100;49
760;100;47
761;100;47
762;100;47
763;100;47
764;100;49
765;100;49
766;100;47
767;100;47
768;100;47
769;100;47
770;100;47
771;100;47
772;100;51
773;61;44
774;100;50
775;100;47
776;100;52
777;20;44
778;100;51
779;100;47
780;100;49
781;100;46
782;100;47
783;100;46
784;100;47
785;100;49
786;100;47
787;100;47
788;100;47
789;100;53
790;100;47
791;100;46
792;100;47
793;100;47
794;14;44
795;100;49
796;100;49
797;100;47
798;100;50
799;100;47
800;100;50
801;100;49
802;100;49
803;28;44
804;100;47
805;100;49
806;100;47
807;100;47
808;100;47
809;100;49
810;100;47
811;76;44
812;98;44
813;100;47
814;100;47
815;100;46
816;43;44
817;100;46
818;100;47
819;90;44
820;100;52
821;100;47
822;100;47
823;100;46
824;100;47
825;100;46
826;100;47
827;100;47
828;100;51
829;100;44
830;100;47
831;100;46
832;100;46
833;100;47
834;100;46
835;100;47
836;100;47
837;100;46
838;100;52
839;100;46
840;35;44
841;32;44
842;100;46
843;100;50
844;8;44
845;100;50
846;100;46
847;100;49
848;100;47
849;100;47
850;100;47
851;100;47
852;100;51
853;100;47
854;100;46
855;100;46
856;74;44
857;100;47
858;34;44
859;100;47
860;100;47
861;100;47
862;100;50
863;100;47
864;100;49
865;100;52
866;27;44
867;100;47
868;100;46
869;100;47
870;100;49
871;100;47
872;100;47
873;100;47
874;82;44
875;100;49
876;100;47
877;94;44
878;100;46
879;100;46
880;100;46
881;100;46
882;100;47
883;100;47
884;12;44
885;100;53
886;100;47
887;100;46
888;100;46
889;100;46
890;24;44
891;100;50
892;100;46
893;100;50
894;100;47
895;100;47
896;100;47
897;100;47
898;100;49
899;100;47
900;53;44
901;100;49
902;100;46
903;100;49
904;100;47
905;100;46
906;100;46
907;100;46
908;100;50
909;100;49
910;100;46
911;100;47
912;68;44
913;100;47
914;100;50
915;100;49
916;100;47
917;100;49
918;100;46
919;100;46
920;100;47
921;73;44
922;100;50
923;100;47
924;100;50
925;100;47
926;100;47
927;100;49
928;100;49
929;100;46
930;100;49
931;100;47
932;71;44
933;100;49
934;100;46
935;27;44
936;100;47
937;29;44
938;73;44
939;100;47
940;100;47
941;100;49
942;100;47
943;100;47
944;100;50
945;100;47
946;100;46
947;100;49
948;100;47
949;100;53
950;100;47
951;100;49
952;100;47
953;100;46
954;100;46
955;100;46
956;100;47
957;100;47
958;100;47
959;100;47
960;100;46
961;100;47
962;100;47
963;100;49
964;100;47
965;100;47
966;100;46
967;100;50
968;100;47
969;100;49
970;100;49
971;41;44
972;97;44
973;100;47
974;100;46
975;100;47
976;100;47
977;100;46
978;100;46
979;74;44
980;100;51
981;100;47
982;100;50
983;100;47
984;100;46
985;17;44
986;100;47
987;23;44
988;100;46
989;100;49
990;100;49
991;100;49
992;100;49
993;52;44
994;100;46
995;100;47
996;23;44
997;100;46
998;100;52
999;70;44
