Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;67;82;92;67;67
1;56;69;86;66;66
2;55;69;86;69;66
3;58;70;86;84;66
4;69;81;91;70;66
5;60;70;84;70;66
6;60;70;84;65;65
7;55;67;85;65;65
8;55;66;74;55;55
9;54;59;72;54;54
10;53;59;73;55;54
11;53;60;73;56;54
12;54;60;74;54;54
13;54;59;74;54;54
14;53;60;74;55;54
15;54;61;74;56;54
16;55;61;75;55;54
17;55;60;72;55;54
18;55;60;72;55;54
19;55;60;72;57;54
20;55;62;75;73;54
21;57;74;91;82;54
22;66;80;94;71;54
23;59;72;82;59;54
24;55;63;78;59;54
25;51;62;78;62;54
26;59;66;82;62;54
27;55;65;82;62;54
28;55;66;84;64;54
29;55;67;84;66;54
30;57;68;84;64;54
31;60;68;84;62;54
32;58;66;82;62;54
33;59;66;82;82;54
34;62;82;102;86;54
35;66;83;94;86;54
36;66;83;94;84;54
37;62;82;102;86;54
38;66;83;94;66;54
39;59;68;86;65;54
40;61;68;82;69;54
41;62;69;82;66;54
42;59;68;82;66;54
43;59;69;82;59;54
44;57;63;75;62;54
45;59;67;82;62;54
46;57;67;82;76;54
47;62;77;94;68;54
48;58;68;76;64;54
49;60;68;84;74;54
50;64;73;83;64;54
51;57;67;83;57;54
52;55;61;77;57;54
53;57;62;77;77;54
54;57;76;85;57;54
55;57;62;77;75;54
56;57;73;85;82;54
57;66;80;92;78;54
58;66;77;92;66;54
59;57;68;85;80;54
60;66;79;92;80;54
61;68;79;92;80;54
62;68;79;92;68;54
63;59;69;85;59;54
64;55;62;77;68;54
65;59;69;85;62;54
66;58;66;80;62;54
67;58;65;77;58;54
68;49;63;76;49;49
69;47;57;68;49;49
70;47;57;68;52;49
71;49;58;70;68;49
72;52;70;85;68;49
73;52;70;85;68;49
74;52;70;85;68;49
75;52;70;85;52;49
76;49;58;70;52;49
77;49;58;70;52;49
78;49;58;70;68;49
79;52;70;85;68;49
80;49;70;85;49;49
81;47;57;68;49;49
82;47;57;68;49;49
83;47;57;68;57;49
84;49;60;75;49;49
85;47;57;68;49;49
86;47;57;68;49;49
87;47;57;68;51;49
88;49;57;70;49;49
89;47;56;68;53;49
90;49;58;68;53;49
91;51;59;71;51;49
92;51;57;71;63;49
93;51;66;79;63;49
94;51;67;79;63;49
95;51;66;79;59;49
96;47;63;75;56;49
97;56;61;72;59;49
98;47;63;75;62;49
99;50;65;75;71;49
