Numer iteracji;Liczba iteracji;Wynik
0;10;46
1;8;46
2;2;46
3;0;46
4;4;46
5;5;46
6;2;46
7;4;46
8;6;46
9;89;46
10;18;46
11;5;46
12;5;46
13;3;46
14;2;46
15;0;46
16;0;46
17;11;46
18;3;46
19;3;46
20;4;46
21;2;46
22;24;46
23;1;46
24;2;46
25;2;46
26;7;46
27;2;46
28;3;46
29;4;46
30;10;46
31;9;46
32;4;46
33;73;46
34;2;46
35;9;46
36;2;46
37;0;46
38;3;46
39;5;46
40;6;46
41;2;46
42;100;47
43;3;46
44;3;46
45;3;46
46;3;46
47;4;46
48;6;46
49;13;46
50;5;46
51;5;46
52;3;46
53;1;46
54;1;46
55;3;46
56;10;46
57;4;46
58;2;46
59;2;46
60;2;46
61;7;46
62;4;46
63;1;46
64;4;46
65;4;46
66;2;46
67;0;46
68;44;46
69;2;46
70;3;46
71;4;46
72;1;46
73;19;46
74;4;46
75;5;46
76;3;46
77;4;46
78;3;46
79;2;46
80;5;46
81;16;46
82;4;46
83;1;46
84;16;46
85;2;46
86;4;46
87;45;46
88;20;46
89;5;46
90;4;46
91;7;46
92;1;46
93;3;46
94;5;46
95;4;46
96;3;46
97;3;46
98;80;46
99;3;46
100;3;46
101;3;46
102;3;46
103;6;46
104;3;46
105;12;46
106;2;46
107;2;46
108;6;46
109;3;46
110;17;46
111;6;46
112;2;46
113;12;46
114;8;46
115;1;46
116;6;46
117;34;46
118;62;46
119;2;46
120;1;46
121;3;46
122;3;46
123;2;46
124;2;46
125;1;46
126;4;46
127;2;46
128;5;46
129;31;46
130;6;46
131;9;46
132;4;46
133;3;46
134;4;46
135;5;46
136;2;46
137;2;46
138;19;46
139;6;46
140;10;46
141;6;46
142;2;46
143;14;46
144;2;46
145;3;46
146;4;46
147;4;46
148;49;46
149;5;46
150;4;46
151;27;46
152;15;46
153;1;46
154;4;46
155;4;46
156;8;46
157;3;46
158;4;46
159;2;46
160;2;46
161;7;46
162;2;46
163;3;46
164;3;46
165;6;46
166;2;46
167;4;46
168;10;46
169;31;46
170;2;46
171;1;46
172;4;46
173;84;46
174;3;46
175;3;46
176;9;46
177;7;46
178;3;46
179;13;46
180;1;46
181;17;46
182;3;46
183;11;46
184;8;46
185;5;46
186;3;46
187;100;47
188;3;46
189;1;46
190;2;46
191;3;46
192;2;46
193;2;46
194;72;46
195;5;46
196;5;46
197;5;46
198;2;46
199;3;46
200;5;46
201;19;46
202;6;46
203;6;46
204;4;46
205;2;46
206;5;46
207;37;46
208;3;46
209;4;46
210;2;46
211;2;46
212;2;46
213;2;46
214;4;46
215;7;46
216;3;46
217;3;46
218;4;46
219;3;46
220;3;46
221;7;46
222;19;46
223;8;46
224;2;46
225;5;46
226;5;46
227;19;46
228;3;46
229;3;46
230;3;46
231;1;46
232;2;46
233;7;46
234;2;46
235;2;46
236;5;46
237;6;46
238;3;46
239;4;46
240;7;46
241;2;46
242;4;46
243;4;46
244;4;46
245;5;46
246;4;46
247;4;46
248;20;46
249;2;46
250;2;46
251;4;46
252;100;47
253;4;46
254;1;46
255;3;46
256;3;46
257;1;46
258;4;46
259;5;46
260;8;46
261;3;46
262;8;46
263;3;46
264;1;46
265;64;46
266;3;46
267;2;46
268;11;46
269;2;46
270;3;46
271;6;46
272;3;46
273;2;46
274;17;46
275;7;46
276;2;46
277;10;46
278;4;46
279;5;46
280;6;46
281;7;46
282;29;46
283;7;46
284;2;46
285;5;46
286;4;46
287;7;46
288;47;46
289;1;46
290;4;46
291;5;46
292;4;46
293;32;46
294;6;46
295;7;46
296;1;46
297;3;46
298;2;46
299;2;46
300;5;46
301;50;46
302;2;46
303;5;46
304;6;46
305;6;46
306;4;46
307;6;46
308;8;46
309;3;46
310;49;46
311;11;46
312;7;46
313;4;46
314;2;46
315;5;46
316;2;46
317;5;46
318;6;46
319;2;46
320;10;46
321;6;46
322;0;46
323;6;46
324;3;46
325;2;46
326;2;46
327;77;46
328;6;46
329;5;46
330;4;46
331;4;46
332;42;46
333;4;46
334;4;46
335;5;46
336;7;46
337;3;46
338;2;46
339;19;46
340;0;46
341;100;47
342;3;46
343;5;46
344;3;46
345;4;46
346;5;46
347;4;46
348;4;46
349;6;46
350;4;46
351;7;46
352;3;46
353;5;46
354;6;46
355;2;46
356;7;46
357;2;46
358;17;46
359;1;46
360;64;46
361;32;46
362;3;46
363;9;46
364;5;46
365;2;46
366;5;46
367;4;46
368;3;46
369;2;46
370;1;46
371;7;46
372;1;46
373;2;46
374;11;46
375;1;46
376;4;46
377;1;46
378;3;46
379;3;46
380;4;46
381;8;46
382;7;46
383;11;46
384;1;46
385;2;46
386;57;46
387;2;46
388;3;46
389;2;46
390;60;46
391;4;46
392;3;46
393;2;46
394;8;46
395;2;46
396;3;46
397;6;46
398;9;46
399;2;46
400;2;46
401;3;46
402;4;46
403;2;46
404;3;46
405;8;46
406;3;46
407;7;46
408;5;46
409;1;46
410;9;46
411;4;46
412;3;46
413;4;46
414;3;46
415;2;46
416;3;46
417;4;46
