Numer iteracji;Liczba iteracji;Wynik
169;100;47
170;100;53
171;15;44
172;100;53
173;100;47
174;100;51
175;100;47
176;8;44
177;7;44
178;100;54
179;100;51
180;100;59
181;100;47
182;100;51
183;8;44
184;100;47
185;7;44
186;100;47
187;7;44
188;100;58
189;100;47
190;100;49
191;100;60
192;100;55
193;100;47
194;100;47
195;100;47
196;100;53
197;7;44
198;100;47
199;100;56
200;100;46
201;100;47
202;100;49
203;100;60
204;100;47
205;100;47
206;100;47
207;100;47
208;100;54
209;100;49
210;100;52
211;100;49
212;100;49
213;100;49
214;100;54
215;100;60
216;100;47
217;100;46
218;100;47
219;100;46
220;6;44
221;100;49
222;100;47
223;100;47
224;100;54
225;100;47
226;100;54
227;100;47
228;100;52
229;100;54
230;100;47
231;100;49
232;100;55
233;100;47
234;100;55
235;100;47
236;100;57
237;63;44
238;100;60
239;9;44
240;100;52
241;100;47
242;100;58
243;100;46
244;100;47
245;5;44
246;100;54
247;6;44
248;36;44
249;100;47
250;100;58
251;100;54
252;100;54
253;100;47
254;7;44
255;100;47
256;100;47
257;51;44
258;100;60
259;100;52
260;100;49
261;5;44
262;100;49
263;100;47
264;100;60
265;100;47
266;78;44
267;100;53
268;100;55
269;2;44
270;100;49
271;100;52
272;66;44
273;9;44
274;100;54
275;100;55
276;100;47
277;100;54
278;8;44
279;100;54
280;5;44
281;100;52
282;53;44
283;100;53
284;100;47
285;100;55
286;100;47
287;100;55
288;100;47
289;100;47
290;100;52
291;100;47
292;100;47
293;100;49
294;100;49
295;100;55
296;6;44
297;100;55
298;100;47
299;100;54
300;100;47
301;6;44
302;100;49
303;100;49
304;100;52
305;100;47
306;100;59
307;5;44
308;100;53
309;100;47
310;100;55
311;100;47
312;100;54
313;100;49
314;5;44
315;100;47
316;100;51
317;100;54
318;100;54
319;100;53
320;7;44
321;100;47
322;7;44
323;100;52
324;95;44
325;100;47
326;100;55
327;4;44
328;3;44
329;100;54
330;68;44
331;100;54
332;100;54
333;100;55
334;100;55
335;100;46
336;100;47
337;100;54
338;100;54
339;7;44
340;100;47
341;100;49
342;100;47
343;100;55
344;100;49
345;100;47
346;5;44
347;100;53
348;100;47
349;3;44
350;40;44
351;92;44
352;100;51
353;100;54
354;100;52
355;100;54
356;100;47
357;100;54
358;100;54
359;100;53
360;100;47
361;100;54
362;5;44
363;100;54
364;100;47
365;100;54
366;13;44
367;100;54
368;100;54
369;6;44
370;100;55
371;8;44
372;100;49
373;100;54
374;100;47
375;100;57
376;100;53
377;100;54
378;100;47
379;100;52
380;100;59
381;100;47
382;50;44
383;100;52
384;63;44
385;100;54
386;100;47
387;100;54
388;14;44
389;100;47
390;100;54
391;100;46
392;100;52
393;100;58
394;100;47
395;100;47
396;100;47
397;100;47
398;100;62
399;100;47
400;100;53
401;100;51
402;100;49
403;100;47
404;100;47
405;100;53
406;30;44
407;100;54
408;100;57
409;100;47
410;100;51
411;100;47
412;100;52
413;100;49
414;100;54
415;100;47
416;100;52
417;100;52
418;100;55
419;100;57
420;100;59
421;7;44
422;6;44
423;100;49
424;4;44
425;100;60
426;100;47
427;47;44
428;5;44
429;100;55
430;100;57
431;100;55
432;8;44
433;100;47
434;100;55
435;9;44
436;100;47
437;39;44
438;100;55
439;100;54
440;100;47
441;100;47
442;100;47
443;100;55
444;100;53
445;100;52
446;100;56
447;100;53
448;5;44
449;100;49
450;3;44
451;100;47
452;100;49
453;100;54
454;100;56
455;100;47
456;100;47
457;100;56
458;100;52
459;100;54
460;100;54
461;100;46
462;100;47
463;5;44
464;100;49
465;100;53
466;6;44
467;100;52
468;100;54
469;100;54
470;100;60
471;100;51
472;100;47
473;4;44
474;100;47
475;100;54
476;100;47
477;100;49
478;100;49
479;100;54
480;100;47
481;100;49
482;100;54
483;100;47
484;20;44
485;29;44
486;100;47
487;100;52
488;100;54
489;100;59
490;4;44
491;100;60
492;100;46
493;100;49
494;100;60
495;100;47
496;100;54
497;6;44
498;10;44
499;100;47
500;100;47
501;100;47
502;100;54
503;100;51
504;100;47
505;100;52
506;100;49
507;100;54
508;100;54
509;100;53
510;100;47
511;100;47
512;100;47
513;100;49
514;100;47
515;100;49
516;7;44
517;100;56
518;6;44
519;100;52
520;100;53
521;100;47
522;100;47
523;100;49
524;100;47
525;85;44
526;100;56
527;100;53
528;100;47
529;100;52
530;100;46
531;100;56
532;100;56
533;7;44
534;8;44
535;9;44
536;100;55
537;100;59
538;100;47
539;100;53
540;100;54
541;100;54
542;100;55
543;100;51
544;100;47
545;6;44
546;100;53
547;100;49
548;100;54
549;100;54
550;100;53
551;37;44
552;100;49
553;100;51
554;100;57
555;100;54
556;100;47
557;100;55
558;92;44
559;100;49
560;100;49
561;100;54
562;100;47
563;100;54
564;100;54
565;100;59
566;74;44
567;100;47
568;100;49
569;100;47
570;100;49
571;100;53
572;100;54
573;100;47
574;100;53
575;57;44
576;100;49
577;43;44
578;100;49
579;9;44
580;100;55
581;100;47
582;100;47
583;100;54
584;100;47
585;74;44
586;100;47
587;6;44
588;7;44
589;100;54
590;100;54
591;100;47
592;100;47
593;100;52
594;100;49
595;23;44
596;100;55
597;100;47
598;100;53
599;16;44
600;100;47
601;100;54
602;100;49
603;9;44
604;100;55
605;100;57
606;100;52
607;100;47
608;100;52
609;100;56
610;100;47
611;100;58
612;100;47
613;100;54
614;100;51
615;10;44
616;100;52
617;100;58
618;100;53
619;100;47
620;100;47
621;100;55
622;100;47
623;100;57
624;100;49
625;100;53
626;100;47
627;100;47
628;100;49
629;100;47
630;4;44
631;4;44
632;100;47
633;100;55
634;6;44
635;100;55
636;100;49
637;100;49
638;100;49
639;100;46
640;100;47
641;8;44
642;100;47
643;100;51
644;6;44
645;100;47
646;100;47
647;100;47
648;100;47
649;9;44
650;59;44
651;100;47
652;100;52
653;18;44
654;100;55
655;100;47
656;7;44
657;100;47
658;100;47
659;100;49
660;5;44
661;7;44
662;7;44
663;100;47
664;100;51
665;100;54
666;100;47
667;100;47
668;100;46
669;100;47
670;100;47
671;100;52
672;100;52
673;100;47
674;6;44
675;100;51
676;100;57
677;100;53
678;100;56
679;100;47
680;100;54
681;100;53
682;100;47
683;100;47
684;100;55
685;100;51
686;100;52
687;100;54
688;100;46
689;100;55
690;6;44
691;100;47
692;100;52
693;100;47
694;100;54
695;100;49
696;100;47
697;100;53
698;100;54
699;100;47
700;100;49
701;25;44
702;100;47
703;43;44
704;100;47
705;8;44
706;100;47
707;100;47
708;100;47
709;82;44
710;100;53
711;100;49
712;100;52
713;100;58
714;8;44
715;100;47
716;100;55
717;100;56
718;100;53
719;100;49
720;9;44
721;100;47
722;100;54
723;100;54
724;100;49
725;100;51
726;100;51
727;100;53
728;100;52
729;100;52
730;100;47
731;100;53
732;93;44
733;45;44
734;100;53
735;100;54
736;100;47
737;100;47
738;100;55
739;100;47
740;100;47
741;100;47
742;10;44
743;100;54
744;100;47
745;9;44
746;100;47
747;100;58
748;8;44
749;92;44
750;100;58
751;7;44
752;100;54
753;100;47
754;100;47
755;100;47
756;100;47
757;100;47
758;100;47
759;100;46
760;100;47
761;100;47
762;100;49
763;11;44
764;100;47
765;100;49
766;100;54
767;100;52
768;100;53
769;100;53
770;100;47
771;100;47
772;100;47
773;100;47
774;100;54
775;100;49
776;100;49
777;100;47
778;100;52
779;100;47
780;100;58
781;100;49
782;58;44
783;2;44
784;100;55
785;100;51
786;100;53
787;100;54
788;100;49
789;100;55
790;100;54
791;7;44
792;100;53
793;79;44
794;100;54
795;100;49
796;100;47
797;100;47
798;4;44
799;100;54
800;100;53
801;100;52
802;100;46
803;100;53
804;60;44
805;100;53
806;100;57
807;100;49
808;100;51
809;100;58
810;100;55
811;100;52
812;100;53
813;8;44
814;100;54
815;100;53
816;100;47
817;100;56
818;100;49
819;100;47
820;100;47
821;100;47
822;100;54
823;100;49
824;100;47
825;100;54
826;100;47
827;100;51
828;100;54
829;89;44
830;100;46
831;100;55
832;100;54
833;100;54
834;100;47
835;100;51
836;100;51
837;100;53
838;2;44
839;100;54
840;66;44
841;100;54
842;83;44
843;60;44
844;100;49
845;100;47
846;100;47
847;100;47
848;100;47
849;100;55
850;100;54
851;100;47
852;4;44
853;100;47
854;100;47
855;100;57
856;100;52
857;100;47
858;100;47
859;91;44
860;5;44
861;100;51
862;31;44
863;100;55
864;100;51
865;100;55
866;100;47
867;100;53
868;100;53
869;100;57
870;100;47
871;100;52
872;100;51
873;100;51
874;100;54
875;100;54
876;48;44
877;100;49
878;100;47
879;100;47
880;100;49
881;100;47
882;100;54
883;100;49
884;100;47
885;100;54
886;100;54
887;100;47
888;100;47
889;100;47
890;5;44
891;100;49
892;100;49
893;4;44
894;100;51
895;100;47
896;5;44
897;100;55
898;100;47
899;100;47
900;100;47
901;100;47
902;100;47
903;100;47
904;100;52
905;7;44
906;100;55
907;100;55
908;100;47
909;100;49
910;2;44
911;100;55
912;100;49
913;100;47
914;100;53
915;100;47
916;100;54
917;100;47
918;100;54
919;100;46
920;4;44
921;100;47
922;100;47
923;100;54
924;100;49
925;11;44
926;100;54
927;8;44
928;100;49
929;100;49
930;100;47
931;100;47
932;100;59
933;100;47
934;100;52
935;99;44
936;100;57
937;100;47
938;100;55
939;100;53
940;100;47
941;100;47
942;100;54
943;100;47
944;100;52
945;100;52
946;83;44
947;100;49
948;100;53
949;100;49
950;100;49
951;100;47
952;100;58
953;100;47
954;100;53
955;100;49
956;100;54
957;100;47
958;100;49
959;100;47
960;100;47
961;100;54
962;100;60
963;100;47
964;100;53
965;100;47
966;100;49
967;100;56
968;100;47
969;100;51
970;100;47
971;100;54
972;5;44
973;48;44
974;100;47
975;100;47
976;100;49
977;100;51
978;100;49
979;8;44
980;100;53
981;100;47
982;100;47
983;100;54
984;100;49
985;100;54
986;11;44
987;5;44
988;100;47
989;100;47
990;100;54
991;100;47
992;100;53
993;100;55
994;100;55
995;7;44
996;100;49
997;100;53
998;5;44
999;100;49
