Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;12;10;10
1;9;10;11;9;9
2;9;10;11;9;9
3;9;9;10;9;9
4;9;10;11;10;9
5;9;10;12;9;9
6;9;10;11;9;9
7;9;10;11;10;9
8;9;10;11;11;9
9;10;11;12;10;9
10;9;10;11;10;9
11;9;10;11;9;9
12;9;10;10;10;9
13;9;10;11;9;9
14;9;10;10;10;9
15;9;10;11;11;9
16;10;11;12;12;9
17;11;12;13;11;9
18;10;11;12;10;9
19;9;10;11;9;9
20;9;10;10;10;9
21;9;10;11;9;9
22;9;10;10;10;9
23;9;10;11;9;9
24;9;10;10;10;9
25;9;10;11;9;9
26;9;10;10;9;9
27;9;9;10;9;9
28;9;10;11;9;9
29;9;9;10;9;9
30;9;10;11;10;9
31;9;10;12;11;9
32;10;11;13;12;9
33;11;12;14;13;9
34;12;13;15;12;9
35;11;12;14;11;9
36;10;11;13;12;9
37;11;12;14;13;9
38;12;12;14;12;9
39;11;12;13;13;9
40;12;12;14;12;9
41;11;12;13;11;9
42;10;11;12;12;9
43;11;12;13;11;9
44;10;11;12;12;9
45;11;12;13;13;9
46;12;12;14;12;9
47;11;12;13;11;9
48;10;11;12;10;9
49;9;11;11;11;9
50;9;11;12;10;9
51;9;11;11;11;9
52;9;11;12;10;9
53;9;11;11;9;9
54;9;9;10;9;9
55;9;10;11;10;9
56;9;10;12;11;9
57;10;11;13;13;9
58;11;12;14;12;9
59;10;11;13;11;9
60;9;11;12;12;9
61;10;11;13;10;9
62;9;10;12;11;9
63;10;11;13;12;9
64;11;12;14;11;9
65;10;11;13;12;9
66;11;12;13;11;9
67;10;11;12;10;9
68;9;10;11;9;9
69;9;10;10;10;9
70;9;10;11;10;9
71;9;10;11;10;9
72;9;10;11;10;9
73;9;10;11;9;9
74;9;10;11;9;9
75;9;9;10;9;9
76;9;10;11;10;9
77;9;10;12;11;9
78;10;11;13;12;9
79;11;12;13;11;9
80;10;11;12;12;9
81;11;12;13;12;9
82;11;12;13;11;9
83;10;11;12;10;9
84;9;10;11;9;9
85;9;10;10;10;9
86;9;10;11;9;9
87;9;10;10;10;9
88;9;10;11;9;9
89;9;10;10;9;9
90;9;10;10;9;9
91;9;10;11;9;9
92;9;9;10;10;9
93;9;10;11;11;9
94;10;11;12;12;9
95;11;12;13;13;9
96;12;12;14;12;9
97;11;12;13;13;9
98;12;12;14;14;9
99;13;13;15;15;9
