Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;12;10;10
1;9;10;11;11;10
2;10;11;12;12;10
3;11;12;13;11;10
4;10;11;12;10;10
5;9;10;11;10;10
6;9;10;11;10;10
7;9;10;11;11;10
8;10;11;12;12;10
9;11;12;13;11;10
10;10;11;13;12;10
11;11;12;14;11;10
12;10;11;13;13;10
13;11;12;14;14;10
14;12;13;15;12;10
15;11;12;14;11;10
16;10;11;13;13;10
17;11;12;14;11;10
18;10;11;13;10;10
19;9;10;12;11;10
20;10;11;12;12;10
21;11;12;13;13;10
22;12;12;14;12;10
23;11;12;13;11;10
24;10;11;12;10;10
25;9;11;11;11;10
26;10;11;12;10;10
27;9;11;11;11;10
28;10;11;12;10;10
29;9;11;11;9;9
30;9;9;10;9;9
31;9;9;10;10;9
32;9;10;11;9;9
33;9;10;10;10;9
34;9;10;11;11;9
35;9;10;12;9;9
36;9;10;11;9;9
37;9;9;10;10;9
38;9;10;11;9;9
39;9;9;10;9;9
40;9;10;11;10;9
41;9;10;11;11;9
42;10;11;12;12;9
43;11;12;13;11;9
44;10;11;12;12;9
45;11;12;13;11;9
46;10;11;12;11;9
47;10;11;12;10;9
48;9;10;11;11;9
49;9;11;12;10;9
50;9;11;11;11;9
51;10;11;12;10;9
52;9;11;11;11;9
53;9;11;12;12;9
54;10;12;13;11;9
55;10;11;12;10;9
56;9;11;11;11;9
57;10;11;12;12;9
58;10;11;13;11;9
59;9;11;12;12;9
60;10;11;13;13;9
61;11;12;14;12;9
62;10;12;13;10;9
63;9;10;12;9;9
64;9;10;11;9;9
65;9;9;10;9;9
66;9;10;11;9;9
67;9;9;10;10;9
68;9;10;11;9;9
69;9;9;10;9;9
70;9;10;11;9;9
71;9;9;10;10;9
72;9;10;11;9;9
73;9;9;10;10;9
74;9;10;11;9;9
75;9;9;10;9;9
76;9;10;11;9;9
77;9;9;10;9;9
78;9;10;11;9;9
79;9;9;10;10;9
80;9;10;11;11;9
81;10;11;12;12;9
82;11;12;13;11;9
83;10;11;12;12;9
84;11;12;13;13;9
85;12;12;14;12;9
86;11;12;13;11;9
87;10;11;12;10;9
88;9;10;11;9;9
89;9;9;10;9;9
90;9;10;11;9;9
91;9;9;10;10;9
92;9;10;11;11;9
93;10;11;12;10;9
94;9;10;11;11;9
95;10;11;12;10;9
96;9;11;11;11;9
97;10;11;12;10;9
98;9;11;11;11;9
99;9;11;12;12;9
