Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;13;10;10
1;9;10;12;11;10
2;10;11;12;10;10
3;9;10;11;10;10
4;9;10;11;10;10
5;9;10;11;11;10
6;10;11;12;10;10
7;9;10;11;9;9
8;9;10;10;10;9
9;9;10;11;11;9
10;10;11;12;10;9
11;9;10;11;11;9
12;9;11;12;10;9
13;9;10;11;9;9
14;9;10;10;10;9
15;9;10;11;11;9
16;10;11;12;10;9
17;9;10;11;9;9
18;9;10;10;10;9
19;9;10;11;11;9
20;9;11;12;9;9
21;9;10;11;10;9
22;9;10;11;11;9
23;10;11;12;10;9
24;9;10;11;11;9
25;10;11;12;10;9
26;9;10;11;9;9
27;9;10;11;9;9
28;9;10;11;9;9
29;9;10;11;9;9
30;9;10;11;9;9
31;9;9;10;9;9
32;9;10;10;10;9
33;9;11;11;9;9
34;9;9;10;10;9
35;9;10;11;9;9
36;9;10;10;9;9
37;9;10;11;9;9
38;9;10;11;10;9
39;9;10;11;11;9
40;10;11;12;10;9
41;9;10;11;11;9
42;10;11;12;10;9
43;9;10;11;9;9
44;9;10;10;10;9
45;9;10;11;11;9
46;10;11;12;10;9
47;9;10;11;9;9
48;9;9;10;9;9
49;9;10;11;9;9
50;9;9;10;10;9
51;9;11;11;11;9
52;10;11;12;10;9
53;9;11;11;11;9
54;9;11;12;12;9
55;10;11;13;10;9
56;9;10;12;11;9
57;10;11;13;12;9
58;11;12;14;11;9
59;10;11;13;10;9
60;9;10;12;12;9
61;10;11;13;11;9
62;9;11;12;11;9
63;10;11;11;10;9
64;9;10;11;11;9
65;10;10;12;10;9
66;10;10;11;11;9
67;10;11;12;12;9
68;11;12;13;11;9
69;10;11;12;12;9
70;11;12;13;11;9
71;10;11;12;10;9
72;10;10;11;11;9
73;10;11;12;10;9
74;9;10;11;10;9
75;9;10;11;9;9
76;9;10;10;10;9
77;9;11;11;11;9
78;10;11;12;10;9
79;9;11;11;11;9
80;10;11;12;12;9
81;11;12;13;11;9
82;10;11;12;10;9
83;9;11;11;9;9
84;9;10;10;10;9
85;9;10;11;9;9
86;9;10;10;9;9
87;9;10;10;10;9
88;9;10;11;9;9
89;9;10;10;9;9
90;9;10;11;11;9
91;9;11;12;10;9
92;9;11;11;9;9
93;9;9;10;10;9
94;9;10;11;9;9
95;9;9;10;9;9
96;9;10;10;10;9
97;9;10;11;9;9
98;9;10;10;9;9
99;9;10;10;10;9
