Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;12;12;11
1;11;12;13;13;11
2;12;12;14;12;11
3;11;12;13;11;11
4;10;11;12;10;10
5;9;10;11;9;9
6;9;10;10;9;9
7;9;10;11;11;9
8;9;11;12;10;9
9;9;10;11;11;9
10;10;11;12;10;9
11;9;10;11;11;9
12;10;11;12;12;9
13;11;12;13;11;9
14;10;11;12;10;9
15;9;10;11;9;9
16;9;9;10;10;9
17;9;10;11;11;9
18;10;11;12;10;9
19;9;10;11;9;9
20;9;10;10;10;9
21;9;10;11;11;9
22;10;11;12;10;9
23;9;10;11;11;9
24;10;11;12;10;9
25;9;10;11;9;9
26;9;10;10;10;9
27;9;10;11;9;9
28;9;10;10;9;9
29;9;9;10;10;9
30;9;11;11;11;9
31;10;11;12;10;9
32;9;11;11;11;9
33;9;11;12;10;9
34;9;11;11;11;9
35;9;11;12;12;9
36;10;11;13;10;9
37;9;10;12;9;9
38;9;10;11;9;9
39;9;10;10;10;9
40;9;10;11;11;9
41;10;11;12;12;9
42;11;12;13;13;9
43;12;12;14;14;9
44;13;13;15;13;9
45;12;12;14;12;9
46;11;12;13;13;9
47;12;12;14;12;9
48;11;12;13;11;9
49;10;11;12;12;9
50;11;12;13;11;9
51;10;11;12;10;9
52;9;11;11;9;9
53;9;9;10;9;9
54;9;10;11;10;9
55;9;10;12;9;9
56;9;10;11;10;9
57;9;10;12;9;9
58;9;10;11;9;9
59;9;10;10;10;9
60;9;10;11;10;9
61;9;10;12;12;9
62;10;11;13;10;9
63;9;10;12;10;9
64;9;10;11;9;9
65;9;10;10;9;9
66;9;10;11;10;9
67;9;10;11;9;9
68;9;10;10;10;9
69;9;10;11;9;9
70;9;10;10;10;9
71;9;10;11;11;9
72;10;11;12;10;9
73;9;10;11;9;9
74;9;10;10;10;9
75;9;10;11;9;9
76;9;10;10;10;9
77;9;10;11;9;9
78;9;10;10;10;9
79;9;10;11;9;9
80;9;10;10;10;9
81;9;10;11;11;9
82;10;11;12;10;9
83;9;10;11;9;9
84;9;10;10;10;9
85;9;10;11;11;9
86;10;11;12;10;9
87;9;11;11;9;9
88;9;9;10;9;9
89;9;10;11;9;9
90;9;9;10;9;9
91;9;10;11;11;9
92;9;11;12;9;9
93;9;10;11;10;9
94;9;10;12;12;9
95;10;11;13;10;9
96;9;10;12;9;9
97;9;10;11;9;9
98;9;10;10;9;9
99;9;10;11;9;9
