Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;11;12;13;13;12
1;12;12;14;12;12
2;11;12;13;13;12
3;12;12;14;12;12
4;11;12;13;11;11
5;10;11;12;12;11
6;11;12;13;13;11
7;12;12;14;12;11
8;11;12;13;13;11
9;12;12;14;12;11
10;11;12;13;13;11
11;12;12;14;12;11
12;11;12;13;11;11
13;10;11;12;10;10
14;9;11;11;11;10
15;9;11;12;10;10
16;9;11;11;11;10
17;10;11;12;12;10
18;11;12;13;11;10
19;10;11;12;12;10
20;11;12;13;11;10
21;10;11;12;10;10
22;9;11;11;11;10
23;9;11;12;11;10
24;9;11;12;10;10
25;9;10;11;10;10
26;9;10;11;9;9
27;9;10;10;10;9
28;9;10;11;9;9
29;9;10;10;10;9
30;9;10;11;9;9
31;9;10;10;10;9
32;9;10;11;11;9
33;10;11;12;12;9
34;11;12;13;11;9
35;10;11;12;10;9
36;9;10;11;11;9
37;10;11;12;12;9
38;11;12;13;11;9
39;10;11;12;10;9
40;9;10;11;11;9
41;10;11;12;12;9
42;11;12;13;13;9
43;12;12;14;12;9
44;11;12;13;11;9
45;10;11;12;10;9
46;9;10;11;11;9
47;10;11;12;12;9
48;11;12;13;11;9
49;10;11;12;10;9
50;9;10;12;9;9
51;9;10;11;9;9
52;9;10;10;10;9
53;9;11;11;11;9
54;9;11;12;10;9
55;9;11;11;9;9
56;9;9;10;10;9
57;9;10;11;9;9
58;9;10;10;9;9
59;9;10;11;9;9
60;9;10;10;10;9
61;9;10;11;10;9
62;9;10;11;10;9
63;9;10;11;9;9
64;9;10;10;10;9
65;9;10;11;9;9
66;9;10;10;9;9
67;9;10;10;10;9
68;9;11;11;11;9
69;10;11;12;10;9
70;9;11;11;11;9
71;9;11;12;11;9
72;9;11;12;10;9
73;9;10;11;10;9
74;9;10;11;9;9
75;9;9;10;9;9
76;9;10;11;9;9
77;9;9;10;10;9
78;9;10;11;9;9
79;9;9;10;9;9
80;9;9;10;10;9
81;9;11;11;11;9
82;10;11;12;11;9
83;9;11;12;10;9
84;9;10;11;10;9
85;9;10;11;9;9
86;9;10;11;9;9
87;9;10;10;10;9
88;9;11;11;11;9
89;9;11;12;12;9
90;10;11;13;10;9
91;9;10;12;11;9
92;10;11;13;13;9
93;11;12;14;12;9
94;10;12;13;11;9
95;9;11;12;9;9
96;9;10;11;9;9
97;9;9;10;9;9
98;9;10;11;9;9
99;9;9;10;9;9
