Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;10;11;10;10
1;9;10;11;9;9
2;9;10;10;10;9
3;9;10;11;11;9
4;10;11;12;10;9
5;9;10;11;10;9
6;9;10;11;11;9
7;10;11;12;12;9
8;11;12;13;11;9
9;10;11;12;10;9
10;9;10;11;9;9
11;9;10;10;10;9
12;9;10;11;9;9
13;9;10;10;10;9
14;9;10;11;9;9
15;9;10;10;10;9
16;9;10;11;11;9
17;10;11;12;10;9
18;9;11;11;11;9
19;10;11;12;12;9
20;11;12;13;11;9
21;10;11;12;10;9
22;9;11;11;11;9
23;9;11;12;10;9
24;9;11;11;11;9
25;10;11;12;12;9
26;11;12;13;11;9
27;10;11;12;10;9
28;9;11;11;9;9
29;9;9;10;10;9
30;9;10;11;11;9
31;10;11;12;10;9
32;9;10;11;9;9
33;9;9;10;9;9
34;9;9;10;9;9
35;9;10;11;10;9
36;9;10;11;9;9
37;9;9;10;9;9
38;9;10;11;10;9
39;9;10;12;9;9
40;9;10;11;10;9
41;9;10;12;11;9
42;10;11;13;10;9
43;9;10;12;9;9
44;9;10;11;10;9
45;9;10;12;12;9
46;10;11;13;11;9
47;9;11;12;10;9
48;9;10;11;11;9
49;10;11;12;10;9
50;9;10;11;11;9
51;10;11;12;10;9
52;9;10;11;9;9
53;9;10;10;10;9
54;9;10;11;9;9
55;9;10;10;9;9
56;9;9;10;9;9
57;9;10;11;11;9
58;9;11;12;10;9
59;9;11;11;9;9
60;9;10;10;9;9
61;9;10;11;9;9
62;9;10;10;10;9
63;9;10;11;11;9
64;10;11;12;11;9
65;10;11;12;10;9
66;9;10;11;11;9
67;10;11;12;10;9
68;9;10;11;9;9
69;9;10;10;10;9
70;9;10;11;11;9
71;10;11;12;10;9
72;9;10;11;10;9
73;9;10;11;11;9
74;10;10;12;10;9
75;9;10;11;10;9
76;9;10;11;9;9
77;9;10;11;10;9
78;9;10;11;10;9
79;9;10;11;9;9
80;9;10;10;10;9
81;9;10;11;10;9
82;9;10;11;9;9
83;9;10;10;9;9
84;9;10;10;9;9
85;9;10;11;9;9
86;9;9;10;9;9
87;9;10;11;9;9
88;9;9;10;9;9
89;9;10;11;10;9
90;9;10;12;9;9
91;9;10;11;9;9
92;9;9;10;9;9
93;9;10;11;10;9
94;9;10;12;9;9
95;9;10;11;10;9
96;9;10;12;11;9
97;10;11;13;12;9
98;11;12;14;13;9
99;12;12;14;12;9
