Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;11;12;10;10
1;9;11;11;11;10
2;10;11;12;10;10
3;9;11;11;10;10
4;9;10;11;11;10
5;10;10;12;12;10
6;11;11;13;11;10
7;10;11;12;10;10
8;9;10;11;11;10
9;10;11;12;10;10
10;9;10;11;11;10
11;10;11;12;11;10
12;10;11;12;12;10
13;11;12;13;11;10
14;10;11;12;11;10
15;10;11;12;11;10
16;10;11;12;12;10
17;11;12;13;11;10
18;10;11;12;12;10
19;11;12;13;11;10
20;10;11;12;10;10
21;9;10;11;9;9
22;9;10;10;10;9
23;9;10;11;11;9
24;10;11;12;10;9
25;9;10;11;11;9
26;10;11;12;10;9
27;9;10;11;11;9
28;10;11;12;10;9
29;9;10;11;9;9
30;9;10;10;10;9
31;9;10;11;11;9
32;10;11;12;10;9
33;9;10;11;11;9
34;10;11;12;10;9
35;9;10;11;11;9
36;10;11;12;10;9
37;9;10;12;9;9
38;9;10;11;9;9
39;9;10;10;9;9
40;9;10;11;10;9
41;9;10;12;9;9
42;9;10;11;10;9
43;9;10;11;10;9
44;9;10;11;10;9
45;9;10;12;9;9
46;9;10;11;10;9
47;9;10;12;9;9
48;9;10;11;11;9
49;9;11;12;9;9
50;9;10;11;10;9
51;9;10;12;11;9
52;10;10;12;10;9
53;9;10;11;10;9
54;9;10;11;11;9
55;10;11;12;10;9
56;9;11;11;9;9
57;9;10;10;10;9
58;9;10;11;9;9
59;9;10;10;10;9
60;9;10;11;9;9
61;9;10;10;9;9
62;9;9;10;9;9
63;9;10;11;10;9
64;9;10;12;9;9
65;9;10;11;10;9
66;9;10;11;11;9
67;10;11;12;10;9
68;9;10;12;9;9
69;9;10;11;9;9
70;9;10;10;9;9
71;9;10;11;10;9
72;9;10;11;11;9
73;10;11;12;10;9
74;9;10;11;11;9
75;10;11;12;10;9
76;9;10;11;11;9
77;10;11;12;10;9
78;9;10;11;9;9
79;9;10;10;10;9
80;9;10;11;11;9
81;10;11;12;11;9
82;10;11;12;10;9
83;9;10;11;11;9
84;10;11;12;11;9
85;10;11;12;10;9
86;9;10;11;9;9
87;9;10;11;9;9
88;9;10;10;9;9
89;9;10;11;10;9
90;9;10;12;9;9
91;9;10;11;9;9
92;9;10;10;9;9
93;9;10;11;9;9
94;9;10;10;10;9
95;9;10;11;10;9
96;9;10;11;11;9
97;10;10;12;10;9
98;9;10;12;11;9
99;10;11;12;10;9
