Numer iteracji;Liczba iteracji;Wynik
0;13;9
1;9;9
2;14;9
3;2;9
4;0;9
5;1;9
6;3;9
7;0;9
8;10;9
9;3;9
10;0;9
11;10;9
12;1;9
13;1;9
14;4;9
15;2;9
16;1;9
17;3;9
18;1;9
19;0;9
20;2;9
21;2;9
22;7;9
23;10;9
24;11;9
25;4;9
26;3;9
27;9;9
28;8;9
29;1;9
30;10;9
31;7;9
32;7;9
33;16;9
34;7;9
35;10;9
36;0;9
37;6;9
38;3;9
39;22;9
40;0;9
41;0;9
42;5;9
43;4;9
44;8;9
45;2;9
46;18;9
47;1;9
48;1;9
49;1;9
50;2;9
51;3;9
52;1;9
53;5;9
54;7;9
55;11;9
56;6;9
57;3;9
58;1;9
59;2;9
60;13;9
61;5;9
62;0;9
63;6;9
64;0;9
65;6;9
66;0;9
67;23;9
68;14;9
69;4;9
70;11;9
71;4;9
72;0;9
73;1;9
74;0;9
75;3;9
76;1;9
77;2;9
78;1;9
79;2;9
80;1;9
81;0;9
82;0;9
83;1;9
84;9;9
85;0;9
86;5;9
87;2;9
88;1;9
89;0;9
90;19;9
91;0;9
92;1;9
93;8;9
94;4;9
95;1;9
96;2;9
97;6;9
98;10;9
99;2;9
100;1;9
101;3;9
102;2;9
103;3;9
104;5;9
105;2;9
106;5;9
107;1;9
108;2;9
109;10;9
110;3;9
111;1;9
112;0;9
113;1;9
114;0;9
115;0;9
116;0;9
117;8;9
118;1;9
119;10;9
120;4;9
121;1;9
122;3;9
123;3;9
124;13;9
125;7;9
126;5;9
127;0;9
128;5;9
129;1;9
130;10;9
131;3;9
132;14;9
133;3;9
134;3;9
135;3;9
136;1;9
137;4;9
138;2;9
139;20;9
140;5;9
141;5;9
142;3;9
143;0;9
144;0;9
145;6;9
146;1;9
147;5;9
148;0;9
149;1;9
150;4;9
151;1;9
152;0;9
153;1;9
154;1;9
155;4;9
156;3;9
157;0;9
158;0;9
159;7;9
160;1;9
161;6;9
162;0;9
163;0;9
164;3;9
165;0;9
166;2;9
167;1;9
168;5;9
169;1;9
170;7;9
171;2;9
172;1;9
173;7;9
174;8;9
175;0;9
176;5;9
177;18;9
178;0;9
179;1;9
180;0;9
181;3;9
182;11;9
183;8;9
184;0;9
185;0;9
186;0;9
187;10;9
188;3;9
189;1;9
190;0;9
191;7;9
192;0;9
193;1;9
194;7;9
195;10;9
196;11;9
197;6;9
198;3;9
199;1;9
200;8;9
201;2;9
202;8;9
203;6;9
204;0;9
205;3;9
206;0;9
207;6;9
208;3;9
209;6;9
210;11;9
211;2;9
212;0;9
213;12;9
214;1;9
215;0;9
216;4;9
217;3;9
218;1;9
219;1;9
220;0;9
221;1;9
222;0;9
223;0;9
224;9;9
225;5;9
226;2;9
227;6;9
228;3;9
229;1;9
230;31;9
231;0;9
232;2;9
233;3;9
234;12;9
235;3;9
236;2;9
237;0;9
238;1;9
239;0;9
240;0;9
241;1;9
242;0;9
243;23;9
244;6;9
245;7;9
246;9;9
247;7;9
248;2;9
249;0;9
250;8;9
251;3;9
252;4;9
253;3;9
254;3;9
255;4;9
256;13;9
257;8;9
258;1;9
259;1;9
260;1;9
261;0;9
262;7;9
263;2;9
264;6;9
265;4;9
266;0;9
267;0;9
268;4;9
269;8;9
270;2;9
271;8;9
272;2;9
273;8;9
274;0;9
275;9;9
276;5;9
277;7;9
278;1;9
279;2;9
280;2;9
281;18;9
282;4;9
283;3;9
284;5;9
285;1;9
286;4;9
287;3;9
288;0;9
289;3;9
290;10;9
291;0;9
292;4;9
293;5;9
294;10;9
295;2;9
296;7;9
297;0;9
298;5;9
299;14;9
300;0;9
301;1;9
302;0;9
303;1;9
304;6;9
305;4;9
306;1;9
307;4;9
308;0;9
309;0;9
310;0;9
311;6;9
312;0;9
313;0;9
314;23;9
315;4;9
316;16;9
317;4;9
318;0;9
319;1;9
320;4;9
321;19;9
322;3;9
323;0;9
324;0;9
325;7;9
326;7;9
327;6;9
328;21;9
329;4;9
330;1;9
331;0;9
332;5;9
333;14;9
334;0;9
335;7;9
336;15;9
337;7;9
338;1;9
339;6;9
340;2;9
341;15;9
342;5;9
343;3;9
344;4;9
345;0;9
346;5;9
347;2;9
348;0;9
349;2;9
350;0;9
351;1;9
352;2;9
353;14;9
354;6;9
355;2;9
356;0;9
357;0;9
358;3;9
359;2;9
360;14;9
361;12;9
362;0;9
363;16;9
364;2;9
365;7;9
366;4;9
367;22;9
368;1;9
369;9;9
370;5;9
371;0;9
372;2;9
373;1;9
374;4;9
375;0;9
376;4;9
377;5;9
378;11;9
379;1;9
380;0;9
381;9;9
382;11;9
383;1;9
384;0;9
385;5;9
386;5;9
387;1;9
