Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;11;12;13;11;11
1;10;11;12;10;10
2;9;10;11;11;10
3;10;11;12;10;10
4;9;10;11;11;10
5;10;11;12;10;10
6;9;10;11;9;9
7;9;10;10;9;9
8;9;9;10;9;9
9;9;10;11;9;9
10;9;10;10;9;9
11;9;10;10;10;9
12;9;10;11;11;9
13;10;11;12;10;9
14;9;10;11;11;9
15;9;11;12;10;9
16;9;11;11;11;9
17;9;11;12;10;9
18;9;11;11;9;9
19;9;10;10;10;9
20;9;10;11;9;9
21;9;10;10;9;9
22;9;10;10;10;9
23;9;10;11;11;9
24;10;11;12;12;9
25;11;12;13;11;9
26;10;11;12;10;9
27;9;10;11;9;9
28;9;10;10;10;9
29;9;10;11;11;9
30;10;11;12;10;9
31;9;10;11;11;9
32;10;11;12;10;9
33;9;10;11;11;9
34;10;11;12;10;9
35;9;11;11;11;9
36;10;11;12;12;9
37;11;11;12;11;9
38;10;11;12;10;9
39;9;11;11;10;9
40;9;10;11;9;9
41;9;10;11;9;9
42;9;10;10;10;9
43;9;10;11;9;9
44;9;9;10;10;9
45;9;10;11;9;9
46;9;9;10;9;9
47;9;10;11;10;9
48;9;10;12;10;9
49;9;10;11;10;9
50;9;10;11;10;9
51;9;10;11;10;9
52;9;10;11;11;9
53;10;11;12;10;9
54;9;10;11;10;9
55;9;10;11;11;9
56;10;11;12;10;9
57;9;10;11;9;9
58;9;10;10;10;9
59;9;10;11;9;9
60;9;10;10;9;9
61;9;9;10;9;9
62;9;10;11;11;9
63;9;11;12;10;9
64;9;11;11;9;9
65;9;9;10;9;9
66;9;10;11;9;9
67;9;9;10;10;9
68;9;10;11;9;9
69;9;10;10;10;9
70;9;10;11;9;9
71;9;10;10;9;9
72;9;10;11;9;9
73;9;9;10;9;9
74;9;10;11;9;9
75;9;10;10;10;9
76;9;10;11;10;9
77;9;10;11;11;9
78;10;11;12;10;9
79;9;10;11;11;9
80;10;11;12;12;9
81;11;12;13;13;9
82;12;12;14;14;9
83;13;13;15;13;9
84;12;12;14;13;9
85;12;13;14;12;9
86;11;12;13;11;9
87;10;11;12;10;9
88;9;10;11;9;9
89;9;10;10;10;9
90;9;10;11;9;9
91;9;10;10;9;9
92;9;9;10;9;9
93;9;10;11;10;9
94;9;10;12;11;9
95;10;11;12;10;9
96;9;10;12;9;9
97;9;10;11;11;9
98;9;11;12;12;9
99;10;11;13;11;9
