Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;11;12;13;11;11
1;10;11;12;12;11
2;11;12;13;12;11
3;11;12;13;13;11
4;12;13;14;12;11
5;11;12;13;12;11
6;11;12;13;13;11
7;12;12;14;12;11
8;11;12;13;13;11
9;12;12;14;12;11
10;11;12;13;11;11
11;10;11;12;10;10
12;9;10;11;10;10
13;9;10;11;11;10
14;9;11;12;9;9
15;9;10;11;9;9
16;9;9;10;9;9
17;9;9;10;9;9
18;9;10;11;11;9
19;9;11;12;12;9
20;10;11;13;10;9
21;9;10;12;9;9
22;9;10;11;9;9
23;9;9;10;9;9
24;9;10;11;9;9
25;9;9;10;10;9
26;9;10;11;9;9
27;9;9;10;10;9
28;9;10;11;11;9
29;10;11;12;12;9
30;11;12;13;11;9
31;10;11;12;10;9
32;9;10;11;10;9
33;9;10;12;11;9
34;10;11;13;10;9
35;9;10;12;11;9
36;10;11;13;10;9
37;9;10;12;10;9
38;9;10;11;9;9
39;9;10;10;9;9
40;9;10;11;11;9
41;9;11;12;9;9
42;9;10;11;10;9
43;9;10;11;9;9
44;9;10;10;10;9
45;9;10;11;11;9
46;10;11;12;10;9
47;9;10;11;9;9
48;9;10;10;9;9
49;9;9;10;9;9
50;9;10;11;9;9
51;9;9;10;10;9
52;9;10;11;9;9
53;9;9;10;10;9
54;9;10;11;11;9
55;10;11;12;12;9
56;11;12;13;11;9
57;10;11;12;10;9
58;9;11;11;11;9
59;10;11;12;12;9
60;11;12;13;11;9
61;10;11;12;10;9
62;9;10;11;9;9
63;9;10;10;10;9
64;9;10;11;11;9
65;10;11;12;11;9
66;10;11;12;10;9
67;9;10;11;11;9
68;10;11;12;10;9
69;9;10;11;11;9
70;10;11;12;10;9
71;10;10;11;10;9
72;9;10;11;11;9
73;10;11;12;10;9
74;9;10;11;10;9
75;10;10;11;10;9
76;9;10;11;11;9
77;10;11;12;10;9
78;9;10;11;11;9
79;10;11;12;10;9
80;9;11;11;9;9
81;9;10;10;9;9
82;9;10;11;9;9
83;9;9;10;10;9
84;9;10;11;9;9
85;9;9;10;9;9
86;9;10;11;10;9
87;9;10;12;12;9
88;10;11;13;13;9
89;11;12;14;14;9
90;12;13;15;13;9
91;12;13;14;12;9
92;11;12;13;13;9
93;12;13;14;12;9
94;11;12;13;11;9
95;10;11;12;12;9
96;11;12;13;13;9
97;12;13;14;12;9
98;11;12;13;11;9
99;10;11;12;10;9
