Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;11;12;13;13;12
1;12;13;14;12;12
2;11;12;13;13;12
3;12;13;14;12;12
4;11;12;13;11;11
5;10;11;12;12;11
6;11;12;13;11;11
7;10;11;12;12;11
8;11;12;13;11;11
9;10;11;12;10;10
10;9;10;11;9;9
11;9;10;10;9;9
12;9;9;10;9;9
13;9;10;11;9;9
14;9;10;11;9;9
15;9;10;10;10;9
16;9;10;11;9;9
17;9;10;10;10;9
18;9;10;11;11;9
19;9;11;12;10;9
20;9;10;11;10;9
21;9;10;11;11;9
22;10;11;12;10;9
23;9;10;12;9;9
24;9;10;11;9;9
25;9;9;10;9;9
26;9;10;11;9;9
27;9;10;10;9;9
28;9;10;11;10;9
29;9;10;12;9;9
30;9;10;11;9;9
31;9;10;10;10;9
32;9;10;11;11;9
33;10;11;12;12;9
34;11;12;13;11;9
35;10;11;12;11;9
36;10;11;12;11;9
37;10;11;12;10;9
38;9;11;11;11;9
39;9;11;12;12;9
40;10;11;13;10;9
41;9;10;12;11;9
42;10;11;12;10;9
43;9;10;11;9;9
44;9;10;10;9;9
45;9;10;11;9;9
46;9;10;10;9;9
47;9;10;10;10;9
48;9;10;11;9;9
49;9;10;10;9;9
50;9;9;10;10;9
51;9;11;11;11;9
52;10;11;12;10;9
53;9;10;11;9;9
54;9;9;10;9;9
55;9;10;10;9;9
56;9;9;10;9;9
57;9;10;10;9;9
58;9;9;10;9;9
59;9;9;10;9;9
60;9;10;10;10;9
61;9;10;11;9;9
62;9;10;11;10;9
63;9;10;11;9;9
64;9;10;10;10;9
65;9;10;11;9;9
66;9;10;10;9;9
67;9;10;11;10;9
68;9;10;12;9;9
69;9;10;11;10;9
70;9;10;12;11;9
71;10;11;13;12;9
72;11;12;14;13;9
73;12;12;14;12;9
74;11;12;14;11;9
75;10;11;13;10;9
76;9;10;12;11;9
77;10;11;13;10;9
78;9;10;12;9;9
79;9;10;11;9;9
80;9;9;10;10;9
81;9;10;11;9;9
82;9;9;10;10;9
83;9;10;11;10;9
84;9;10;11;10;9
85;9;10;11;11;9
86;10;11;12;12;9
87;11;12;13;11;9
88;10;11;12;12;9
89;11;12;13;11;9
90;10;11;12;11;9
91;10;11;12;10;9
92;9;10;11;10;9
93;9;10;11;11;9
94;10;11;12;10;9
95;9;10;12;11;9
96;10;11;13;12;9
97;11;12;14;11;9
98;10;11;13;10;9
99;9;10;12;9;9
