Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;11;11;11;10
1;9;11;12;12;10
2;10;12;14;11;10
3;9;11;13;12;10
4;10;11;13;11;10
5;9;11;12;12;10
6;10;11;13;13;10
7;11;12;14;11;10
8;10;11;13;10;10
9;9;10;12;9;9
10;9;10;11;9;9
11;9;10;10;9;9
12;9;10;11;10;9
13;9;10;12;9;9
14;9;10;11;10;9
15;9;10;11;9;9
16;9;9;10;10;9
17;9;10;11;9;9
18;9;10;10;9;9
19;9;10;11;10;9
20;9;10;11;11;9
21;10;11;12;10;9
22;9;10;11;9;9
23;9;10;10;10;9
24;9;10;11;11;9
25;10;11;12;10;9
26;9;10;11;9;9
27;9;10;11;10;9
28;9;10;12;11;9
29;10;11;13;10;9
30;9;10;12;11;9
31;10;11;13;10;9
32;9;10;13;9;9
33;9;10;12;10;9
34;9;10;12;9;9
35;9;10;11;10;9
36;9;10;12;9;9
37;9;10;11;10;9
38;9;10;11;9;9
39;9;10;11;9;9
40;9;9;10;10;9
41;9;10;11;10;9
42;9;10;11;11;9
43;10;11;12;10;9
44;9;10;11;10;9
45;9;10;11;9;9
46;9;10;10;9;9
47;9;9;10;9;9
48;9;10;10;9;9
49;9;9;10;9;9
50;9;10;11;9;9
51;9;10;10;10;9
52;9;10;11;11;9
53;10;11;12;10;9
54;9;10;11;10;9
55;9;10;11;11;9
56;10;11;12;12;9
57;11;12;13;11;9
58;10;11;12;10;9
59;9;11;11;11;9
60;10;11;12;12;9
61;11;12;13;11;9
62;10;11;12;10;9
63;9;11;11;11;9
64;9;11;12;9;9
65;9;10;11;9;9
66;9;10;10;9;9
67;9;10;10;10;9
68;9;10;11;9;9
69;9;10;11;10;9
70;9;10;12;11;9
71;10;11;13;10;9
72;9;10;12;9;9
73;9;10;11;9;9
74;9;10;10;9;9
75;9;10;11;9;9
76;9;10;10;9;9
77;9;10;11;10;9
78;9;10;12;11;9
79;10;11;13;10;9
80;9;10;12;9;9
81;9;10;11;9;9
82;9;9;10;10;9
83;9;10;11;9;9
84;9;10;11;9;9
85;9;10;11;9;9
86;9;9;10;9;9
87;9;10;10;10;9
88;9;10;11;9;9
89;9;10;10;10;9
90;9;11;11;9;9
91;9;10;10;10;9
92;9;10;11;11;9
93;10;11;12;10;9
94;9;10;12;11;9
95;10;11;12;12;9
96;11;11;13;13;9
97;12;12;14;12;9
98;11;11;13;11;9
99;10;11;12;10;9
