Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;10;11;9;9
1;9;10;11;9;9
2;9;9;10;9;9
3;9;10;11;9;9
4;9;9;10;10;9
5;9;10;11;9;9
6;9;10;11;9;9
7;9;9;10;9;9
8;9;10;10;10;9
9;9;10;11;10;9
10;9;10;11;11;9
11;10;11;12;10;9
12;9;10;11;9;9
13;9;10;11;9;9
14;9;9;10;9;9
15;9;9;10;9;9
16;9;10;11;9;9
17;9;9;10;10;9
18;9;10;11;9;9
19;9;9;10;10;9
20;9;10;11;11;9
21;10;11;12;10;9
22;9;10;11;11;9
23;10;11;12;10;9
24;9;10;11;11;9
25;10;11;12;10;9
26;9;11;11;11;9
27;10;11;12;12;9
28;11;12;13;11;9
29;10;11;12;12;9
30;11;12;13;11;9
31;10;11;12;12;9
32;11;12;13;11;9
33;10;11;12;10;9
34;10;10;11;10;9
35;9;10;11;9;9
36;9;10;11;9;9
37;9;9;10;10;9
38;9;10;11;9;9
39;9;9;10;9;9
40;9;10;11;9;9
41;9;10;10;9;9
42;9;10;11;9;9
43;9;10;11;10;9
44;9;10;11;9;9
45;9;10;10;9;9
46;9;10;10;9;9
47;9;9;10;10;9
48;9;10;11;11;9
49;10;11;12;12;9
50;11;12;13;13;9
51;12;12;14;14;9
52;13;13;15;13;9
53;12;12;14;12;9
54;11;12;13;11;9
55;10;11;12;10;9
56;9;10;11;10;9
57;9;10;11;9;9
58;9;10;10;10;9
59;9;10;11;9;9
60;9;10;10;9;9
61;9;9;10;10;9
62;9;10;11;9;9
63;9;9;10;9;9
64;9;10;11;9;9
65;9;9;10;9;9
66;9;10;11;9;9
67;9;9;10;10;9
68;9;10;11;11;9
69;10;11;12;10;9
70;9;10;12;9;9
71;9;10;11;9;9
72;9;9;10;9;9
73;9;9;10;9;9
74;9;10;11;10;9
75;9;10;12;9;9
76;9;10;11;10;9
77;9;10;12;9;9
78;9;10;11;9;9
79;9;9;10;10;9
80;9;10;11;9;9
81;9;10;11;9;9
82;9;10;11;9;9
83;9;10;10;10;9
84;9;10;11;10;9
85;9;10;11;11;9
86;10;11;12;10;9
87;9;10;11;11;9
88;10;11;12;10;9
89;9;11;11;11;9
90;10;11;12;10;9
91;9;10;11;11;9
92;10;11;12;12;9
93;11;12;13;11;9
94;10;11;12;12;9
95;11;12;13;11;9
96;10;11;13;12;9
97;11;12;14;11;9
98;10;11;13;12;9
99;11;11;13;12;9
