Numer iteracji;Liczba iteracji;Wynik
597;0;9
598;1;9
599;2;9
600;2;9
601;1;9
602;1;9
603;4;9
604;6;9
605;1;9
606;3;9
607;3;9
608;0;9
609;1;9
610;3;9
611;3;9
612;3;9
613;2;9
614;0;9
615;2;9
616;4;9
617;3;9
618;2;9
619;2;9
620;0;9
621;2;9
622;5;9
623;1;9
624;8;9
625;1;9
626;1;9
627;2;9
628;0;9
629;1;9
630;6;9
631;0;9
632;0;9
633;2;9
634;1;9
635;0;9
636;1;9
637;3;9
638;0;9
639;2;9
640;2;9
641;1;9
642;1;9
643;0;9
644;2;9
645;0;9
646;1;9
647;1;9
648;1;9
649;1;9
650;1;9
651;1;9
652;3;9
653;2;9
654;0;9
655;3;9
656;3;9
657;4;9
658;0;9
659;3;9
660;1;9
661;2;9
662;0;9
663;1;9
664;1;9
665;3;9
666;3;9
667;0;9
668;1;9
669;1;9
670;1;9
671;3;9
672;1;9
673;0;9
674;2;9
675;3;9
676;2;9
677;3;9
678;2;9
679;0;9
680;4;9
681;2;9
682;5;9
683;1;9
684;0;9
685;2;9
686;2;9
687;1;9
688;0;9
689;3;9
690;5;9
691;3;9
692;2;9
693;1;9
694;1;9
695;1;9
696;5;9
697;2;9
698;2;9
699;1;9
700;2;9
701;0;9
702;2;9
703;0;9
704;1;9
705;1;9
706;3;9
707;0;9
708;2;9
709;1;9
710;2;9
711;1;9
712;1;9
713;2;9
714;3;9
715;1;9
716;5;9
717;1;9
718;3;9
719;3;9
720;2;9
721;1;9
722;2;9
723;2;9
724;3;9
725;2;9
726;2;9
727;3;9
728;0;9
729;0;9
730;2;9
731;2;9
732;2;9
733;4;9
734;3;9
735;5;9
736;1;9
737;3;9
738;2;9
739;0;9
740;3;9
741;1;9
742;0;9
743;4;9
744;2;9
745;1;9
746;1;9
747;2;9
748;0;9
749;0;9
750;1;9
751;2;9
752;0;9
753;4;9
754;0;9
755;2;9
756;1;9
757;2;9
758;1;9
759;1;9
760;0;9
761;1;9
762;0;9
763;2;9
764;3;9
765;3;9
766;2;9
767;2;9
768;2;9
769;2;9
770;3;9
771;3;9
772;1;9
773;5;9
774;0;9
775;1;9
776;2;9
777;1;9
778;3;9
779;2;9
780;2;9
781;1;9
782;2;9
783;1;9
784;5;9
785;1;9
786;1;9
787;4;9
788;1;9
789;0;9
790;1;9
791;0;9
792;3;9
793;3;9
794;0;9
795;2;9
796;5;9
797;2;9
798;2;9
799;3;9
800;1;9
801;1;9
802;2;9
803;1;9
804;4;9
805;2;9
806;1;9
807;1;9
808;1;9
809;1;9
810;1;9
811;2;9
812;3;9
813;1;9
814;0;9
815;3;9
816;1;9
817;0;9
818;1;9
819;1;9
820;0;9
821;1;9
822;3;9
823;0;9
824;1;9
825;1;9
826;3;9
827;2;9
828;1;9
829;1;9
830;3;9
831;2;9
832;0;9
833;0;9
834;1;9
835;4;9
836;1;9
837;1;9
838;2;9
839;3;9
840;3;9
841;3;9
842;3;9
843;1;9
844;1;9
845;3;9
846;2;9
847;3;9
848;1;9
849;0;9
850;0;9
851;1;9
852;1;9
853;0;9
854;2;9
855;1;9
856;1;9
857;1;9
858;2;9
859;1;9
860;3;9
861;0;9
862;0;9
863;2;9
864;2;9
865;2;9
866;4;9
867;1;9
868;2;9
869;1;9
870;2;9
871;1;9
872;0;9
873;1;9
874;0;9
875;1;9
876;0;9
877;0;9
878;1;9
879;1;9
880;2;9
881;3;9
882;1;9
883;2;9
884;0;9
885;2;9
886;1;9
887;3;9
888;2;9
889;0;9
890;2;9
891;2;9
892;3;9
893;2;9
894;2;9
895;2;9
896;2;9
897;2;9
898;1;9
899;2;9
900;1;9
901;0;9
902;2;9
903;1;9
904;2;9
905;1;9
906;1;9
907;0;9
908;3;9
909;1;9
910;1;9
911;2;9
912;1;9
913;2;9
914;5;9
915;2;9
916;1;9
917;1;9
918;1;9
919;1;9
920;1;9
921;1;9
922;1;9
923;1;9
924;0;9
925;1;9
926;3;9
927;1;9
928;2;9
929;1;9
930;2;9
931;3;9
932;2;9
933;2;9
934;1;9
935;5;9
936;1;9
937;1;9
938;1;9
939;2;9
940;0;9
941;3;9
942;2;9
943;3;9
944;4;9
945;0;9
946;4;9
947;2;9
948;0;9
949;2;9
950;1;9
951;0;9
952;1;9
953;3;9
954;1;9
955;2;9
956;0;9
957;0;9
958;2;9
959;2;9
960;2;9
961;1;9
962;1;9
963;6;9
964;2;9
965;0;9
966;0;9
967;1;9
968;1;9
969;1;9
970;2;9
971;2;9
972;1;9
973;1;9
974;1;9
975;2;9
976;2;9
977;0;9
978;1;9
979;0;9
980;0;9
981;2;9
982;0;9
983;1;9
984;1;9
985;2;9
986;2;9
987;2;9
988;4;9
989;3;9
990;2;9
991;3;9
992;0;9
993;1;9
994;2;9
995;2;9
996;1;9
997;2;9
998;0;9
999;3;9
