Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;85;93;101;85;85
1;85;90;101;85;85
2;84;88;97;84;84
3;85;87;93;85;84
4;84;89;97;84;84
5;85;87;93;85;84
6;84;88;97;84;84
7;85;87;93;85;84
8;84;89;97;84;84
9;85;87;93;85;84
10;84;89;97;84;84
11;85;87;93;85;84
12;84;89;97;84;84
13;85;87;93;85;84
14;84;89;97;84;84
15;85;87;93;85;84
16;84;89;97;84;84
17;85;87;93;85;84
18;84;89;97;84;84
19;85;87;93;85;84
20;84;89;97;84;84
21;85;87;93;85;84
22;84;89;97;84;84
23;85;87;93;85;84
24;84;89;97;84;84
25;85;87;93;85;84
26;84;89;97;84;84
27;85;87;93;85;84
28;84;89;97;84;84
29;85;87;93;85;84
30;84;89;97;84;84
31;85;87;93;85;84
32;84;89;97;84;84
33;85;87;93;85;84
34;84;89;97;84;84
35;85;87;93;85;84
36;84;89;97;84;84
37;85;87;93;85;84
38;84;89;97;84;84
39;85;87;93;85;84
40;84;89;97;84;84
41;85;87;93;85;84
42;84;89;97;84;84
43;85;87;93;85;84
44;84;89;97;84;84
45;85;87;93;85;84
46;84;89;97;84;84
47;85;87;93;85;84
48;84;89;97;84;84
49;85;87;93;85;84
50;84;89;97;84;84
51;85;87;93;85;84
52;84;89;97;84;84
53;85;87;93;85;84
54;84;88;97;84;84
55;85;87;93;85;84
56;84;89;97;84;84
57;85;87;93;85;84
58;84;89;97;84;84
59;85;87;93;85;84
60;84;89;97;84;84
61;85;87;93;85;84
62;84;89;97;84;84
63;85;87;93;85;84
64;84;89;97;84;84
65;85;87;93;85;84
66;84;89;97;84;84
67;85;87;93;85;84
68;84;89;97;84;84
69;85;87;93;85;84
70;84;89;97;84;84
71;85;87;93;85;84
72;84;89;97;84;84
73;85;87;93;85;84
74;84;89;97;84;84
75;85;87;93;85;84
76;84;89;97;84;84
77;85;87;93;85;84
78;84;89;97;84;84
79;85;87;93;85;84
80;84;89;97;84;84
81;85;87;93;85;84
82;84;89;97;84;84
83;85;87;93;85;84
84;84;89;97;84;84
85;85;87;93;85;84
86;84;89;97;84;84
87;85;87;93;85;84
88;84;89;97;84;84
89;85;87;93;85;84
90;84;89;97;84;84
91;85;87;93;85;84
92;84;89;97;84;84
93;85;87;93;85;84
94;84;89;97;84;84
95;85;87;93;85;84
96;84;89;97;84;84
97;85;87;93;85;84
98;84;89;97;84;84
99;85;87;93;85;84
