Numer iteracji;Liczba iteracji;Wynik
0;5;80
1;67;80
2;4;80
3;100;81
4;5;80
5;4;80
6;3;80
7;24;80
8;6;80
9;2;80
10;100;81
11;4;80
12;6;80
13;49;80
14;100;81
15;4;80
16;100;81
17;100;81
18;5;80
19;1;80
20;100;81
21;2;80
22;100;81
23;6;80
24;4;80
25;2;80
26;49;80
27;4;80
28;100;81
29;2;80
30;3;80
31;6;80
32;32;80
33;4;80
34;3;80
35;100;81
36;100;81
37;100;84
38;6;80
39;5;80
40;4;80
41;2;80
42;3;80
43;3;80
44;100;81
45;1;80
46;76;80
47;4;80
48;4;80
49;100;81
50;4;80
51;2;80
52;100;81
53;4;80
54;2;80
55;12;80
56;7;80
57;100;81
58;5;80
59;6;80
60;3;80
61;100;81
62;100;81
63;2;80
64;2;80
65;4;80
66;35;80
67;3;80
68;37;80
69;3;80
70;3;80
71;100;81
72;3;80
73;5;80
74;6;80
75;100;81
76;100;81
77;100;81
78;3;80
79;77;80
80;2;80
81;2;80
82;100;81
83;6;80
84;4;80
85;3;80
86;100;81
87;100;81
88;4;80
89;1;80
90;100;81
91;100;81
92;3;80
93;4;80
94;100;81
95;3;80
96;98;80
97;0;80
98;0;80
99;5;80
100;7;80
101;100;81
102;6;80
103;5;80
104;100;81
105;75;80
106;2;80
107;36;80
108;100;81
109;100;81
110;3;80
111;3;80
112;3;80
113;2;80
114;8;80
115;38;80
116;4;80
117;4;80
118;5;80
119;48;80
120;100;81
121;6;80
122;2;80
123;100;81
124;100;81
125;4;80
126;100;81
127;2;80
128;100;81
129;10;80
130;100;81
131;7;80
132;100;81
133;7;80
134;88;80
135;3;80
136;8;80
137;2;80
138;6;80
139;3;80
140;4;80
141;3;80
142;2;80
143;4;80
144;100;81
145;9;80
146;3;80
147;1;80
148;1;80
149;4;80
150;100;81
151;4;80
152;3;80
153;100;81
154;100;81
155;4;80
156;5;80
157;2;80
158;100;81
159;8;80
160;4;80
161;4;80
162;2;80
163;100;81
164;2;80
165;5;80
166;100;81
167;100;81
168;1;80
169;100;81
170;3;80
171;3;80
172;100;81
173;100;81
174;91;80
175;1;80
176;2;80
177;100;81
178;44;80
179;10;80
180;6;80
181;42;80
182;6;80
183;7;80
184;0;80
185;4;80
186;100;81
187;3;80
188;2;80
189;3;80
190;5;80
191;2;80
192;85;80
193;100;81
194;7;80
195;30;80
196;6;80
197;2;80
198;4;80
199;5;80
200;5;80
201;79;80
202;100;81
203;4;80
204;1;80
205;5;80
206;2;80
207;100;81
208;6;80
209;4;80
210;100;81
211;100;81
212;3;80
213;5;80
214;4;80
215;6;80
216;5;80
217;46;80
218;100;81
219;6;80
220;3;80
221;25;80
222;100;81
223;3;80
224;2;80
225;4;80
226;7;80
227;3;80
228;2;80
229;8;80
230;3;80
231;6;80
232;29;80
233;2;80
234;2;80
235;100;81
236;100;81
237;100;81
238;8;80
239;62;80
240;100;81
241;2;80
242;1;80
243;2;80
244;100;81
245;7;80
246;2;80
247;0;80
248;16;80
249;100;81
250;100;81
251;100;81
252;1;80
253;2;80
254;3;80
255;2;80
256;1;80
257;100;81
258;2;80
259;3;80
260;3;80
261;100;81
262;4;80
263;100;81
