Numer iteracji;Liczba iteracji;Wynik
0;1;46
1;3;46
2;100;48
3;4;46
4;0;46
5;2;46
6;2;46
7;100;51
8;100;47
9;4;46
10;3;46
11;100;47
12;3;46
13;3;46
14;4;46
15;2;46
16;4;46
17;100;49
18;100;47
19;2;46
20;4;46
21;4;46
22;1;46
23;100;47
24;2;46
25;1;46
26;3;46
27;2;46
28;3;46
29;5;46
30;3;46
31;3;46
32;4;46
33;100;48
34;5;46
35;5;46
36;3;46
37;4;46
38;2;46
39;3;46
40;2;46
41;1;46
42;6;46
43;3;46
44;2;46
45;6;46
46;2;46
47;5;46
48;3;46
49;3;46
50;1;46
51;0;46
52;1;46
53;100;47
54;100;51
55;4;46
56;2;46
57;3;46
58;3;46
59;4;46
60;3;46
61;2;46
62;4;46
63;4;46
64;3;46
65;5;46
66;2;46
67;2;46
68;3;46
69;100;47
70;3;46
71;1;46
72;1;46
73;3;46
74;4;46
75;2;46
76;4;46
77;2;46
78;3;46
79;2;46
80;3;46
81;3;46
82;2;46
83;2;46
84;100;47
85;0;46
86;3;46
87;2;46
88;3;46
89;100;47
90;3;46
91;3;46
92;4;46
93;100;48
94;4;46
95;2;46
96;4;46
97;5;46
98;1;46
99;2;46
100;2;46
101;3;46
102;100;47
103;100;47
104;2;46
105;0;46
106;3;46
107;3;46
108;2;46
109;100;48
110;3;46
111;3;46
112;5;46
113;2;46
114;2;46
115;2;46
116;1;46
117;3;46
118;5;46
119;4;46
120;2;46
121;2;46
122;2;46
123;100;48
124;2;46
125;2;46
126;2;46
127;3;46
128;3;46
129;3;46
130;2;46
131;100;48
132;4;46
133;3;46
134;2;46
135;2;46
136;2;46
137;3;46
138;0;46
139;3;46
140;2;46
141;5;46
142;4;46
143;5;46
144;2;46
145;4;46
146;3;46
147;3;46
148;100;47
149;2;46
150;100;48
151;5;46
152;7;46
153;0;46
154;1;46
155;4;46
156;2;46
157;2;46
158;3;46
159;2;46
160;4;46
161;2;46
162;4;46
