Numer iteracji;Liczba iteracji;Wynik
0;3;46
1;3;46
2;5;46
3;4;46
4;3;46
5;2;46
6;1;46
7;2;46
8;2;46
9;3;46
10;2;46
11;2;46
12;8;46
13;100;47
14;2;46
15;1;46
16;2;46
17;4;46
18;3;46
19;4;46
20;4;46
21;100;48
22;3;46
23;4;46
24;4;46
25;4;46
26;1;46
27;49;46
28;4;46
29;2;46
30;3;46
31;2;46
32;3;46
33;3;46
34;7;46
35;3;46
36;1;46
37;52;46
38;2;46
39;4;46
40;3;46
41;5;46
42;3;46
43;5;46
44;2;46
45;4;46
46;2;46
47;0;46
48;100;47
49;1;46
50;64;46
51;100;48
52;100;47
53;3;46
54;4;46
55;39;46
56;1;46
57;2;46
58;100;48
59;2;46
60;2;46
61;10;46
62;9;46
63;100;48
64;6;46
65;4;46
66;1;46
67;3;46
68;3;46
69;100;47
70;2;46
71;4;46
72;4;46
73;5;46
74;2;46
75;5;46
76;5;46
77;2;46
78;2;46
79;2;46
80;2;46
81;1;46
82;3;46
83;2;46
84;100;47
85;1;46
86;4;46
87;1;46
88;1;46
89;5;46
90;3;46
91;3;46
92;92;46
93;3;46
94;100;47
95;100;47
96;3;46
97;6;46
98;2;46
99;3;46
100;4;46
101;100;47
102;3;46
103;3;46
104;3;46
105;75;46
106;3;46
107;9;46
108;3;46
109;2;46
110;4;46
111;100;48
112;75;46
113;4;46
114;3;46
115;3;46
116;3;46
117;3;46
118;4;46
119;3;46
120;4;46
121;100;47
122;3;46
123;47;46
124;3;46
125;3;46
126;3;46
127;1;46
128;100;48
129;3;46
130;7;46
131;4;46
132;100;48
133;4;46
134;1;46
135;33;46
136;4;46
137;5;46
138;56;46
139;2;46
140;4;46
141;23;46
142;2;46
143;100;48
144;100;48
145;73;46
146;2;46
147;5;46
148;100;47
149;95;46
150;2;46
151;3;46
152;2;46
153;3;46
154;20;46
155;1;46
156;7;46
157;3;46
158;3;46
159;100;47
160;2;46
161;2;46
162;5;46
163;16;46
164;2;46
165;2;46
166;100;47
167;3;46
168;100;47
169;1;46
170;4;46
171;3;46
172;4;46
173;3;46
174;71;46
175;100;48
176;2;46
177;4;46
178;3;46
179;3;46
180;2;46
181;100;47
182;5;46
183;4;46
184;3;46
185;100;47
186;9;46
187;2;46
188;2;46
189;2;46
190;100;47
191;100;48
192;2;46
193;3;46
194;4;46
195;1;46
196;2;46
197;2;46
198;3;46
199;3;46
200;1;46
201;2;46
202;3;46
203;0;46
204;0;46
205;7;46
206;6;46
207;6;46
208;3;46
209;2;46
210;100;47
211;3;46
212;100;47
213;2;46
214;2;46
215;2;46
216;5;46
217;1;46
218;4;46
219;9;46
220;9;46
221;15;46
222;2;46
223;4;46
224;3;46
225;100;47
226;5;46
227;2;46
228;4;46
229;2;46
230;4;46
231;37;46
232;100;47
233;1;46
234;4;46
235;100;47
236;100;47
237;2;46
238;100;47
239;3;46
240;7;46
241;4;46
242;100;48
243;3;46
244;3;46
245;3;46
246;1;46
247;5;46
248;3;46
249;3;46
250;6;46
251;100;47
252;3;46
253;3;46
254;7;46
255;3;46
256;4;46
257;22;46
258;7;46
259;3;46
260;3;46
261;4;46
262;2;46
263;3;46
264;3;46
265;6;46
266;3;46
267;100;47
268;3;46
269;2;46
270;3;46
271;4;46
272;2;46
273;3;46
274;3;46
275;4;46
276;8;46
277;3;46
278;100;47
279;4;46
280;3;46
281;5;46
282;48;46
283;2;46
284;5;46
285;2;46
286;5;46
287;4;46
288;100;48
289;1;46
290;6;46
291;2;46
292;100;47
293;2;46
294;2;46
295;8;46
296;4;46
297;4;46
298;3;46
299;4;46
300;2;46
301;3;46
302;100;47
303;6;46
304;100;48
305;4;46
306;2;46
307;2;46
308;3;46
309;4;46
310;3;46
311;3;46
312;4;46
313;100;47
314;3;46
315;1;46
316;2;46
317;4;46
318;3;46
319;4;46
320;2;46
321;4;46
322;4;46
323;2;46
324;3;46
325;6;46
326;9;46
327;2;46
328;3;46
329;1;46
330;5;46
331;1;46
332;5;46
333;3;46
334;2;46
335;3;46
336;3;46
337;100;47
338;3;46
339;2;46
340;5;46
341;5;46
342;100;47
343;26;46
344;5;46
345;4;46
346;2;46
347;52;46
348;1;46
349;1;46
350;5;46
351;3;46
352;3;46
353;3;46
354;4;46
355;3;46
356;100;47
357;2;46
358;5;46
359;100;48
360;4;46
361;3;46
362;2;46
363;6;46
364;2;46
365;3;46
366;2;46
367;3;46
368;100;47
369;3;46
370;3;46
371;4;46
372;2;46
373;0;46
374;2;46
375;4;46
376;14;46
377;6;46
378;4;46
379;2;46
380;3;46
381;3;46
382;4;46
383;100;47
384;100;48
385;2;46
386;100;47
387;0;46
388;4;46
389;1;46
390;3;46
391;3;46
392;4;46
393;1;46
394;2;46
395;78;46
396;2;46
397;100;47
398;3;46
399;3;46
400;33;46
401;2;46
402;5;46
403;100;47
404;2;46
405;2;46
406;4;46
407;3;46
408;100;48
409;6;46
410;3;46
411;4;46
412;2;46
413;2;46
414;2;46
415;100;47
416;1;46
417;5;46
418;2;46
419;3;46
