Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;65;71;87;65;65
1;62;68;83;62;62
2;53;64;80;53;53
3;51;59;71;51;51
4;50;57;71;50;50
5;49;57;70;49;49
6;49;56;69;50;49
7;49;57;70;49;49
8;49;56;69;50;49
9;49;57;70;49;49
10;49;56;69;49;49
11;49;57;69;49;49
12;49;56;69;49;49
13;49;57;69;49;49
14;49;56;69;49;49
15;49;57;69;49;49
16;49;56;69;50;49
17;49;57;70;49;49
18;49;56;69;49;49
19;49;57;69;49;49
20;49;56;69;49;49
21;49;57;69;49;49
22;49;56;69;51;49
23;49;56;67;49;49
24;49;56;69;49;49
25;49;57;69;49;49
26;49;56;69;49;49
27;49;57;69;49;49
28;49;56;69;51;49
29;49;58;71;50;49
30;49;57;68;49;49
31;49;57;68;49;49
32;49;57;68;49;49
33;49;57;68;49;49
34;49;57;68;49;49
35;49;57;68;49;49
36;49;57;68;49;49
37;49;56;66;49;49
38;49;56;66;49;49
39;49;56;66;49;49
40;49;56;66;49;49
41;49;56;66;49;49
42;49;56;66;49;49
43;49;56;66;49;49
44;49;56;66;49;49
45;49;57;69;49;49
46;49;57;69;50;49
47;49;57;70;49;49
48;49;57;69;64;49
49;49;66;82;60;49
50;56;63;78;56;49
51;54;61;74;54;49
52;54;59;71;54;49
53;54;60;71;54;49
54;54;60;71;54;49
55;54;60;71;54;49
56;54;59;71;54;49
57;53;61;74;53;49
58;53;60;73;53;49
59;53;60;73;53;49
60;53;60;73;53;49
61;53;60;73;53;49
62;53;60;73;53;49
63;53;60;73;54;49
64;53;61;74;57;49
65;54;62;74;54;49
66;53;61;74;53;49
67;53;60;73;53;49
68;53;60;73;53;49
69;53;60;73;53;49
70;53;60;73;53;49
71;53;60;73;53;49
72;53;60;73;57;49
73;53;62;73;53;49
74;53;60;73;53;49
75;53;60;73;53;49
76;53;60;73;53;49
77;53;60;73;53;49
78;53;60;73;53;49
79;53;60;73;54;49
80;53;61;74;53;49
81;53;60;73;53;49
82;53;60;73;53;49
83;53;60;73;56;49
84;53;61;73;53;49
85;53;60;73;53;49
86;53;60;73;53;49
87;53;60;73;53;49
88;53;60;73;53;49
89;53;60;73;56;49
90;53;62;73;53;49
91;53;60;73;53;49
92;53;60;73;53;49
93;53;60;73;53;49
94;53;60;73;54;49
95;53;61;74;56;49
96;54;61;73;54;49
97;54;60;71;54;49
98;54;60;71;60;49
99;54;62;72;59;49
