Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;76;87;94;91;91
1;76;88;94;76;76
2;61;76;91;61;61
3;53;63;79;53;53
4;49;58;68;49;49
5;47;56;68;47;47
6;47;56;67;47;47
7;47;56;67;49;47
8;47;57;68;47;47
9;47;56;67;47;47
10;47;56;67;49;47
11;47;56;68;47;47
12;47;56;67;47;47
13;47;56;67;47;47
14;47;56;67;47;47
15;47;56;67;47;47
16;47;56;67;47;47
17;47;56;67;47;47
18;47;56;67;47;47
19;47;56;67;47;47
20;47;56;67;47;47
21;47;56;67;47;47
22;47;56;67;47;47
23;47;56;67;47;47
24;47;56;67;50;47
25;47;57;70;47;47
26;47;56;67;47;47
27;47;56;67;47;47
28;47;56;67;47;47
29;47;56;67;47;47
30;47;56;67;47;47
31;47;56;67;47;47
32;47;56;67;52;47
33;47;58;72;52;47
34;47;58;72;47;47
35;47;56;67;49;47
36;47;56;67;47;47
37;47;56;67;47;47
38;47;56;67;47;47
39;47;56;67;47;47
40;47;56;67;47;47
41;47;56;67;63;47
42;47;66;79;62;47
43;57;64;75;59;47
44;55;63;75;55;47
45;55;61;75;55;47
46;55;60;75;55;47
47;55;61;75;55;47
48;54;60;75;54;47
49;54;60;71;54;47
50;54;60;71;54;47
51;54;60;71;55;47
52;54;60;75;54;47
53;54;60;71;54;47
54;54;60;71;54;47
55;54;60;71;54;47
56;54;60;71;54;47
57;54;60;71;54;47
58;54;60;71;54;47
59;54;60;71;54;47
60;54;60;71;54;47
61;54;60;71;54;47
62;54;60;71;54;47
63;54;60;71;54;47
64;54;60;71;54;47
65;54;60;71;54;47
66;54;60;71;54;47
67;54;60;71;54;47
68;54;60;71;54;47
69;54;60;71;54;47
70;54;60;71;54;47
71;54;60;71;56;47
72;54;61;73;54;47
73;54;60;71;54;47
74;54;60;71;54;47
75;54;60;71;54;47
76;54;60;71;54;47
77;54;60;71;55;47
78;54;60;75;55;47
79;54;61;75;55;47
80;54;61;75;54;47
81;53;60;74;53;47
82;53;59;73;53;47
83;53;59;73;53;47
84;53;59;73;53;47
85;53;59;73;55;47
86;53;60;75;53;47
87;53;59;73;53;47
88;53;59;73;53;47
89;53;59;73;53;47
90;53;59;73;53;47
91;53;59;73;55;47
92;53;59;73;53;47
93;53;59;73;53;47
94;53;59;73;53;47
95;53;59;73;53;47
96;53;59;73;53;47
97;53;59;73;55;47
98;53;61;75;53;47
99;53;59;73;53;47
