Numer iteracji;Liczba iteracji;Wynik
490;3;46
491;2;46
492;100;47
493;4;46
494;4;46
495;5;46
496;2;46
497;3;46
498;6;46
499;3;46
500;3;46
501;100;47
502;4;46
503;1;46
504;4;46
505;3;46
506;3;46
507;2;46
508;50;46
509;7;46
510;16;46
511;19;46
512;8;46
513;5;46
514;1;46
515;4;46
516;4;46
517;57;46
518;4;46
519;2;46
520;5;46
521;5;46
522;6;46
523;6;46
524;3;46
525;0;46
526;3;46
527;5;46
528;5;46
529;4;46
530;36;46
531;2;46
532;4;46
533;6;46
534;3;46
535;3;46
536;100;47
537;4;46
538;3;46
539;2;46
540;5;46
541;9;46
542;2;46
543;3;46
544;3;46
545;100;47
546;2;46
547;100;47
548;4;46
549;100;47
550;2;46
551;100;47
552;100;47
553;4;46
554;2;46
555;2;46
556;4;46
557;2;46
558;2;46
559;3;46
560;2;46
561;5;46
562;3;46
563;1;46
564;1;46
565;8;46
566;6;46
567;1;46
568;7;46
569;3;46
570;5;46
571;100;47
572;3;46
573;3;46
574;5;46
575;1;46
576;3;46
577;3;46
578;7;46
579;5;46
580;5;46
581;62;46
582;4;46
583;100;47
584;5;46
585;4;46
586;3;46
587;3;46
588;100;47
589;4;46
590;7;46
591;4;46
592;2;46
593;7;46
594;100;47
595;2;46
596;3;46
597;3;46
598;11;46
599;3;46
600;4;46
601;2;46
602;1;46
603;6;46
604;70;46
605;2;46
606;3;46
607;5;46
608;3;46
609;12;46
610;2;46
611;7;46
612;2;46
613;1;46
614;4;46
615;100;47
616;4;46
617;3;46
618;4;46
619;4;46
620;5;46
621;4;46
622;3;46
623;4;46
624;3;46
625;5;46
626;3;46
627;6;46
628;0;46
629;2;46
630;96;46
631;1;46
632;5;46
633;28;46
634;2;46
635;2;46
636;6;46
637;1;46
638;7;46
639;3;46
640;4;46
641;6;46
642;66;46
643;2;46
644;4;46
645;1;46
646;2;46
647;2;46
648;6;46
649;13;46
650;8;46
651;100;48
652;1;46
653;4;46
654;3;46
655;3;46
656;3;46
657;2;46
658;6;46
659;18;46
660;4;46
661;3;46
662;1;46
663;5;46
664;5;46
665;0;46
666;4;46
667;4;46
668;5;46
669;2;46
670;3;46
671;3;46
672;4;46
673;2;46
674;4;46
675;3;46
676;2;46
677;3;46
678;4;46
679;6;46
680;3;46
681;5;46
682;4;46
683;4;46
684;1;46
685;8;46
686;25;46
687;1;46
688;5;46
689;3;46
690;4;46
691;2;46
692;100;47
693;4;46
694;1;46
695;31;46
696;1;46
697;10;46
698;4;46
699;4;46
700;2;46
701;4;46
702;6;46
703;4;46
704;5;46
705;13;46
706;4;46
707;1;46
708;3;46
709;2;46
710;5;46
711;87;46
712;4;46
713;2;46
714;4;46
715;3;46
716;4;46
717;3;46
718;4;46
719;4;46
720;6;46
721;5;46
722;3;46
723;1;46
724;3;46
725;2;46
726;33;46
727;3;46
728;34;46
729;4;46
730;6;46
731;4;46
732;17;46
733;3;46
734;2;46
735;1;46
736;2;46
737;8;46
738;3;46
739;1;46
740;18;46
741;8;46
742;3;46
743;5;46
744;4;46
745;4;46
746;2;46
747;67;46
748;3;46
749;3;46
750;9;46
751;4;46
752;3;46
753;5;46
754;2;46
755;3;46
756;3;46
757;3;46
758;1;46
759;3;46
760;3;46
761;5;46
762;3;46
763;7;46
764;4;46
765;2;46
766;31;46
767;5;46
768;6;46
769;2;46
770;5;46
771;6;46
772;2;46
773;0;46
774;100;47
775;3;46
776;1;46
777;3;46
778;1;46
779;6;46
780;4;46
781;1;46
782;3;46
783;100;48
784;100;47
785;2;46
786;2;46
787;3;46
788;3;46
789;100;47
790;2;46
791;3;46
792;5;46
793;100;48
794;18;46
795;64;46
796;4;46
797;2;46
798;6;46
799;2;46
800;6;46
801;1;46
802;2;46
803;4;46
804;2;46
805;11;46
806;2;46
807;2;46
808;6;46
809;42;46
810;32;46
811;2;46
812;2;46
813;21;46
814;2;46
815;4;46
816;3;46
817;62;46
818;2;46
819;5;46
820;4;46
821;6;46
822;0;46
823;3;46
824;27;46
825;2;46
826;6;46
827;95;46
828;4;46
829;8;46
830;4;46
831;1;46
832;9;46
833;6;46
834;2;46
835;3;46
836;6;46
837;4;46
838;6;46
839;5;46
840;4;46
841;3;46
842;1;46
843;100;47
844;5;46
845;3;46
846;6;46
847;0;46
848;3;46
849;2;46
850;57;46
851;4;46
852;4;46
853;4;46
854;1;46
855;0;46
856;8;46
857;100;47
858;7;46
859;7;46
860;8;46
861;3;46
862;3;46
863;1;46
864;2;46
865;3;46
866;4;46
867;4;46
868;2;46
869;0;46
870;3;46
871;82;46
872;2;46
873;2;46
874;8;46
875;8;46
876;100;47
877;1;46
878;4;46
879;2;46
880;7;46
881;5;46
882;5;46
883;23;46
884;4;46
885;3;46
886;3;46
887;1;46
888;2;46
889;2;46
890;1;46
891;6;46
892;3;46
893;2;46
894;3;46
895;4;46
896;4;46
897;2;46
898;6;46
899;4;46
900;2;46
901;2;46
902;3;46
903;3;46
904;4;46
905;2;46
906;6;46
907;2;46
908;23;46
909;5;46
910;4;46
911;14;46
912;6;46
913;2;46
914;1;46
915;5;46
916;2;46
917;2;46
918;7;46
919;3;46
920;5;46
921;3;46
922;3;46
923;4;46
924;4;46
925;44;46
926;5;46
927;5;46
928;50;46
929;2;46
930;5;46
931;2;46
932;44;46
933;4;46
934;2;46
935;3;46
936;3;46
937;4;46
938;4;46
939;5;46
940;3;46
941;7;46
942;6;46
943;4;46
944;3;46
945;1;46
946;4;46
947;3;46
948;11;46
949;3;46
950;8;46
951;1;46
952;4;46
953;46;46
954;2;46
955;3;46
956;3;46
957;1;46
958;3;46
959;3;46
960;4;46
961;4;46
962;1;46
963;3;46
964;5;46
965;72;46
966;3;46
967;3;46
968;8;46
969;4;46
970;5;46
971;3;46
972;77;46
973;3;46
974;2;46
975;5;46
976;4;46
977;4;46
978;1;46
979;3;46
980;4;46
981;1;46
982;3;46
983;4;46
984;4;46
985;4;46
986;1;46
987;3;46
988;3;46
989;24;46
990;4;46
991;10;46
992;5;46
993;4;46
994;7;46
995;2;46
996;2;46
997;4;46
998;7;46
999;8;46
