Numer iteracji;Liczba iteracji;Wynik
0;2;46
1;2;46
2;100;51
3;2;46
4;4;46
5;2;46
6;2;46
7;3;46
8;4;46
9;0;46
10;3;46
11;1;46
12;4;46
13;2;46
14;100;48
15;100;49
16;3;46
17;2;46
18;100;49
19;4;46
20;3;46
21;4;46
22;4;46
23;5;46
24;4;46
25;1;46
26;2;46
27;3;46
28;4;46
29;3;46
30;2;46
31;3;46
32;4;46
33;100;51
34;3;46
35;2;46
36;100;47
37;2;46
38;2;46
39;3;46
40;2;46
41;1;46
42;3;46
43;1;46
44;3;46
45;1;46
46;1;46
47;2;46
48;5;46
49;5;46
50;5;46
51;2;46
52;100;47
53;0;46
54;3;46
55;5;46
56;3;46
57;2;46
58;2;46
59;5;46
60;4;46
61;1;46
62;100;47
63;100;47
64;3;46
65;3;46
66;3;46
67;4;46
68;4;46
69;3;46
70;2;46
71;6;46
72;3;46
73;3;46
74;2;46
75;1;46
76;2;46
77;5;46
78;5;46
79;1;46
80;3;46
81;2;46
82;0;46
83;2;46
84;2;46
85;3;46
86;1;46
87;5;46
88;3;46
89;3;46
90;3;46
91;3;46
92;1;46
93;2;46
94;100;48
95;3;46
96;100;47
97;3;46
98;100;47
99;100;47
100;2;46
101;1;46
102;3;46
103;3;46
104;100;49
105;100;48
106;4;46
107;4;46
108;3;46
109;3;46
110;4;46
111;2;46
112;0;46
113;100;47
114;100;48
115;4;46
116;100;47
117;3;46
118;2;46
119;3;46
120;0;46
121;4;46
122;1;46
123;2;46
124;2;46
125;100;47
126;2;46
127;100;47
128;3;46
129;1;46
130;4;46
131;2;46
132;100;47
133;4;46
134;3;46
135;3;46
136;100;48
137;5;46
138;3;46
139;4;46
140;5;46
141;0;46
142;1;46
143;2;46
144;2;46
145;2;46
146;100;48
147;100;47
148;2;46
149;4;46
150;4;46
151;2;46
152;0;46
153;2;46
154;3;46
155;100;47
156;2;46
157;3;46
158;2;46
159;2;46
160;5;46
161;4;46
162;4;46
163;3;46
164;4;46
165;100;47
166;4;46
167;2;46
168;3;46
169;100;48
170;3;46
171;4;46
172;3;46
173;2;46
174;100;48
175;4;46
176;1;46
177;5;46
178;6;46
179;3;46
180;3;46
181;100;47
182;3;46
183;2;46
184;1;46
185;1;46
186;100;49
187;3;46
188;2;46
189;4;46
190;3;46
191;3;46
192;100;49
193;100;47
194;2;46
195;5;46
196;100;51
197;3;46
198;0;46
199;2;46
200;5;46
201;100;49
202;1;46
203;100;48
204;4;46
205;6;46
206;3;46
207;100;49
208;2;46
209;4;46
210;3;46
211;2;46
212;3;46
213;3;46
214;4;46
215;6;46
216;3;46
217;3;46
218;3;46
219;3;46
220;3;46
221;3;46
222;2;46
223;100;48
224;3;46
225;2;46
226;3;46
227;100;48
228;3;46
229;100;47
230;2;46
231;1;46
232;3;46
233;5;46
234;100;49
235;1;46
236;1;46
237;5;46
238;100;48
239;4;46
240;2;46
241;2;46
242;4;46
243;4;46
244;4;46
245;4;46
246;2;46
247;100;49
248;2;46
249;4;46
250;2;46
251;3;46
252;2;46
253;4;46
254;3;46
255;5;46
256;4;46
257;5;46
258;1;46
259;1;46
260;2;46
261;100;47
262;100;49
263;2;46
264;4;46
265;3;46
266;3;46
267;3;46
268;5;46
269;3;46
270;3;46
271;2;46
272;2;46
273;100;47
