Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;97;100;105;97;97
1;93;96;101;93;93
2;89;92;97;89;89
3;85;89;93;85;85
4;84;89;89;89;85
5;85;89;93;85;85
6;84;89;89;89;85
7;85;89;93;93;85
8;89;93;97;97;85
9;93;97;101;97;85
10;89;96;101;89;85
11;85;89;97;88;85
12;84;88;92;84;84
13;80;86;89;88;84
14;84;89;97;85;84
15;81;87;93;85;84
16;84;87;89;84;84
17;80;86;88;85;84
18;84;87;89;84;84
19;80;86;89;85;84
20;84;88;93;89;84
21;85;89;93;93;84
22;89;93;97;89;84
23;85;91;93;93;84
24;89;94;97;89;84
25;85;91;97;89;84
26;85;90;93;85;84
27;81;87;89;89;84
28;84;89;93;85;84
29;80;86;89;81;81
30;84;85;89;84;81
31;81;87;90;88;81
32;84;88;92;84;81
33;81;87;90;85;81
34;84;86;90;84;81
35;80;86;88;85;81
36;84;86;90;89;81
37;85;90;94;93;81
38;89;93;98;97;81
39;93;96;102;93;81
40;89;93;98;97;81
41;93;96;102;93;81
42;89;93;98;89;81
43;85;89;94;85;81
44;84;87;90;84;81
45;81;85;89;81;81
46;84;85;89;85;81
47;81;86;93;82;81
48;84;85;90;84;81
49;81;85;89;88;81
50;84;88;93;84;81
51;81;86;89;88;81
52;84;88;93;84;81
53;81;86;89;85;81
54;84;86;89;89;81
55;85;89;93;85;81
56;84;86;89;84;81
57;80;86;89;80;80
58;84;84;85;84;80
59;80;84;89;80;80
60;84;84;85;84;80
61;80;84;88;80;80
62;84;84;85;84;80
63;80;84;89;80;80
64;84;84;85;84;80
65;80;84;89;80;80
66;84;84;85;84;80
67;80;85;89;88;80
68;84;89;93;89;80
69;85;89;97;85;80
70;84;86;93;86;80
71;85;88;94;90;80
72;86;91;98;92;80
73;88;92;97;96;80
74;92;95;101;92;80
75;88;92;97;88;80
76;84;88;93;84;80
77;80;86;88;85;80
78;84;86;89;84;80
79;80;85;88;80;80
80;84;84;85;84;80
81;80;84;88;81;80
82;84;84;89;84;80
83;81;87;93;88;80
84;84;89;92;86;80
85;85;89;90;85;80
86;84;87;89;85;80
87;81;87;93;89;80
88;85;89;97;85;80
89;81;87;93;85;80
90;84;87;89;84;80
91;80;84;88;88;80
92;84;88;92;92;80
93;88;92;96;88;80
94;84;88;92;92;80
95;88;92;96;88;80
96;84;88;92;84;80
97;80;86;89;85;80
98;84;86;89;89;80
99;85;89;93;93;80
