Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;93;96;101;93;93
1;89;92;97;97;93
2;93;96;101;93;93
3;89;93;97;97;93
4;93;96;101;93;93
5;89;93;97;89;89
6;85;89;93;85;85
7;84;86;90;84;84
8;81;86;90;90;84
9;84;89;94;84;84
10;81;86;90;88;84
11;84;88;92;84;84
12;81;86;88;81;81
13;84;84;85;84;81
14;80;84;89;88;81
15;84;88;92;92;81
16;88;92;96;96;81
17;92;96;100;92;81
18;88;92;96;96;81
19;92;96;100;92;81
20;88;92;96;96;81
21;92;96;100;93;81
22;89;93;97;96;81
23;92;95;100;100;81
24;96;99;104;96;81
25;92;95;100;100;81
26;96;99;104;104;81
27;100;103;108;100;81
28;96;99;104;96;81
29;92;95;100;100;81
30;96;99;104;104;81
31;100;103;108;108;81
32;104;107;112;104;81
33;100;103;108;101;81
34;97;101;105;97;81
35;93;97;101;93;81
36;89;94;97;96;81
37;92;96;101;100;81
38;96;100;105;96;81
39;92;96;101;93;81
40;89;94;97;89;81
41;85;90;93;93;81
42;89;95;101;89;81
43;85;90;93;85;81
44;81;87;89;89;81
45;85;90;93;93;81
46;89;93;97;93;81
47;89;93;97;89;81
48;85;89;93;89;81
49;85;90;93;85;81
50;81;87;89;88;81
51;84;88;92;92;81
52;88;92;96;88;81
53;84;88;93;84;81
54;80;86;89;88;81
55;84;88;93;84;81
56;80;86;89;88;81
57;84;88;93;84;81
58;80;86;89;85;81
59;84;86;89;89;81
60;85;90;93;85;81
61;84;86;89;84;81
62;80;86;89;85;81
63;84;87;89;84;81
64;80;86;88;80;80
65;84;84;84;84;80
66;80;86;88;88;80
67;84;88;92;84;80
68;80;86;88;85;80
69;84;87;89;89;80
70;85;89;93;85;80
71;84;86;89;84;80
72;80;86;88;85;80
73;84;86;89;84;80
74;80;86;88;88;80
75;84;88;92;84;80
76;81;87;88;88;80
77;84;88;92;92;80
78;88;92;96;88;80
79;84;88;92;92;80
80;88;92;96;96;80
81;92;95;100;100;80
82;96;99;104;96;80
83;92;96;100;92;80
84;88;92;96;89;80
85;84;89;93;93;80
86;88;93;97;97;80
87;92;97;101;100;80
88;96;99;104;96;80
89;92;96;100;92;80
90;88;92;96;96;80
91;92;96;100;92;80
92;88;92;96;88;80
93;84;89;92;92;80
94;88;92;96;96;80
95;92;96;100;100;80
96;96;99;104;96;80
97;92;96;100;92;80
98;88;92;96;88;80
99;84;89;92;84;80
