Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;97;101;105;105;101
1;101;105;109;109;101
2;105;108;113;105;101
3;101;104;109;101;101
4;97;100;105;97;97
5;93;97;101;101;97
6;97;100;105;97;97
7;93;96;101;93;93
8;89;92;97;89;89
9;85;89;93;85;85
10;84;88;89;84;84
11;80;86;88;85;84
12;84;86;89;84;84
13;80;84;89;80;80
14;84;84;85;84;80
15;80;84;89;89;80
16;84;89;93;84;80
17;80;84;89;81;80
18;84;84;85;84;80
19;81;87;88;86;80
20;84;87;90;84;80
21;81;87;88;88;80
22;84;88;92;92;80
23;88;92;96;96;80
24;92;95;100;100;80
25;96;99;104;96;80
26;92;95;100;92;80
27;88;92;96;88;80
28;84;88;92;84;80
29;80;86;89;85;80
30;84;86;89;84;80
31;80;86;88;88;80
32;84;88;92;84;80
33;81;86;88;81;80
34;84;84;85;84;80
35;80;84;88;80;80
36;84;84;84;84;80
37;80;84;88;80;80
38;84;84;84;84;80
39;80;85;88;88;80
40;84;88;92;84;80
41;80;84;88;88;80
42;84;88;92;85;80
43;81;87;89;89;80
44;85;89;93;85;80
45;81;86;89;88;80
46;84;88;93;84;80
47;80;84;89;88;80
48;84;88;93;84;80
49;80;84;89;80;80
50;84;84;85;84;80
51;80;84;89;80;80
52;84;84;85;84;80
53;80;86;88;88;80
54;84;88;92;85;80
55;81;87;89;81;80
56;84;84;85;84;80
57;80;84;88;88;80
58;84;88;92;92;80
59;88;92;96;96;80
60;92;96;100;100;80
61;96;99;104;96;80
62;92;96;100;100;80
63;96;99;104;96;80
64;92;96;100;92;80
65;88;92;96;96;80
66;92;95;100;92;80
67;88;92;96;96;80
68;92;95;100;92;80
69;88;92;96;88;80
70;84;88;92;84;80
71;80;85;88;85;80
72;84;87;93;84;80
73;80;85;88;85;80
74;84;86;89;84;80
75;80;85;89;85;80
76;84;86;89;89;80
77;81;89;93;89;80
78;85;90;93;85;80
79;81;86;89;86;80
80;84;88;94;90;80
81;86;91;94;94;80
82;90;93;98;90;80
83;85;90;94;94;80
84;86;93;98;90;80
85;85;90;94;90;80
86;86;91;98;89;80
87;85;89;97;93;80
88;85;92;101;89;80
89;81;89;97;81;80
90;84;85;93;84;80
91;80;85;89;80;80
92;84;84;85;84;80
93;80;84;88;81;80
94;84;84;89;84;80
95;81;86;88;85;80
96;84;86;89;84;80
97;80;86;88;85;80
98;84;86;89;84;80
99;80;86;89;85;80
