Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;92;95;101;92;92
1;88;92;97;88;88
2;84;88;93;89;88
3;85;89;94;93;88
4;89;93;98;92;88
5;88;92;97;88;88
6;84;88;92;84;84
7;80;85;88;88;84
8;84;89;92;84;84
9;80;85;89;80;80
10;84;84;85;84;80
11;80;85;89;80;80
12;84;84;84;84;80
13;80;84;89;88;80
14;84;88;93;92;80
15;88;92;97;88;80
16;84;88;93;84;80
17;80;84;89;88;80
18;84;88;93;84;80
19;80;84;89;88;80
20;84;88;92;84;80
21;80;86;88;88;80
22;84;88;92;92;80
23;88;92;96;88;80
24;84;88;92;84;80
25;81;86;88;88;80
26;84;88;92;84;80
27;81;86;88;85;80
28;84;89;89;89;80
29;85;90;93;85;80
30;84;89;89;85;80
31;81;87;89;85;80
32;84;87;90;89;80
33;85;89;94;85;80
34;84;88;90;89;80
35;85;89;94;85;80
36;84;88;90;89;80
37;85;89;94;85;80
38;84;86;90;86;80
39;85;89;90;85;80
40;84;86;89;84;80
41;80;86;88;85;80
42;84;89;89;89;80
43;85;89;93;85;80
44;84;89;89;89;80
45;85;89;95;93;80
46;84;91;97;93;80
47;85;92;97;89;80
48;84;90;93;85;80
49;82;87;91;89;80
50;85;89;93;85;80
51;82;87;91;89;80
52;85;89;93;85;80
53;81;87;93;89;80
54;85;89;93;93;80
55;89;92;97;96;80
56;92;95;100;92;80
57;88;92;96;88;80
58;84;88;92;92;80
59;88;92;96;88;80
60;84;88;92;92;80
61;88;92;96;88;80
62;84;88;92;92;80
63;88;92;96;88;80
64;84;88;92;92;80
65;88;92;96;96;80
66;92;95;100;92;80
67;88;92;97;96;80
68;92;95;101;100;80
69;96;99;105;96;80
70;92;96;101;92;80
71;88;92;97;88;80
72;84;88;93;92;80
73;88;92;97;96;80
74;92;96;100;93;80
75;88;93;97;97;80
76;92;97;101;101;80
77;96;100;105;97;80
78;93;97;101;93;80
79;89;93;97;96;80
80;92;96;100;93;80
81;89;93;97;93;80
82;89;93;101;92;80
83;88;93;97;89;80
84;85;91;101;93;80
85;88;93;97;89;80
86;84;90;93;84;80
87;80;84;89;80;80
88;84;84;85;84;80
89;80;86;89;88;80
90;84;88;92;92;80
91;88;92;96;88;80
92;84;88;93;92;80
93;88;92;96;88;80
94;84;88;92;85;80
95;81;87;89;88;80
96;84;88;92;84;80
97;81;86;89;85;80
98;84;89;93;89;80
99;85;89;93;85;80
