Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;85;90;97;89;89
1;80;88;93;85;85
2;84;86;89;84;84
3;80;84;88;80;80
4;84;84;84;84;80
5;80;86;88;88;80
6;84;88;92;92;80
7;88;91;96;96;80
8;92;95;100;100;80
9;96;99;104;96;80
10;92;95;100;92;80
11;88;92;96;88;80
12;84;88;92;92;80
13;88;92;96;88;80
14;84;88;92;84;80
15;80;84;88;88;80
16;84;88;92;84;80
17;80;84;88;80;80
18;84;84;84;84;80
19;80;85;89;88;80
20;84;88;93;85;80
21;80;87;89;88;80
22;84;88;93;86;80
23;81;87;90;88;80
24;84;88;93;84;80
25;80;86;89;82;80
26;84;85;86;85;80
27;81;85;89;89;80
28;84;89;93;85;80
29;80;85;89;81;80
30;84;85;85;85;80
31;81;85;89;81;80
32;84;85;85;84;80
33;80;85;89;88;80
34;84;88;93;92;80
35;88;92;96;88;80
36;84;88;92;84;80
37;80;85;93;88;80
38;84;88;92;92;80
39;88;92;96;88;80
40;84;88;92;89;80
41;81;89;93;93;80
42;84;91;97;89;80
43;81;89;93;93;80
44;85;92;97;93;80
45;88;92;97;97;80
46;89;96;101;89;80
47;85;90;97;90;80
48;86;91;98;86;80
49;85;88;94;85;80
50;84;87;90;84;80
51;81;86;90;88;80
52;84;88;92;84;80
53;81;87;88;86;80
54;84;87;90;84;80
55;81;87;88;86;80
56;84;87;90;86;80
57;82;88;90;90;80
58;84;89;94;86;80
59;82;88;94;86;80
60;84;86;90;84;80
61;81;86;90;88;80
62;84;89;94;84;80
63;81;86;90;85;80
64;84;89;91;89;80
65;85;90;95;85;80
66;84;89;91;89;80
67;85;90;93;85;80
68;84;89;89;84;80
69;80;86;88;80;80
70;84;84;85;85;80
71;80;86;89;85;80
72;84;86;89;89;80
73;85;90;93;88;80
74;84;89;92;84;80
75;80;85;88;81;80
76;84;85;85;84;80
77;80;84;88;80;80
78;84;84;84;84;80
79;80;85;88;88;80
80;84;89;92;85;80
81;81;87;93;81;80
82;84;84;86;84;80
83;80;84;88;80;80
84;84;84;84;84;80
85;80;84;88;80;80
86;84;84;84;84;80
87;80;84;88;88;80
88;84;88;92;84;80
89;80;86;88;80;80
90;84;84;84;84;80
91;80;86;88;88;80
92;84;88;92;84;80
93;80;86;88;85;80
94;84;86;89;84;80
95;81;86;88;88;80
96;84;88;92;84;80
97;80;86;88;88;80
98;84;88;92;84;80
99;85;87;90;85;80
