Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;12;12;11
1;11;12;13;11;11
2;10;11;13;10;10
3;9;10;12;11;10
4;10;11;13;12;10
5;11;12;14;11;10
6;10;11;13;10;10
7;9;10;12;9;9
8;9;10;11;10;9
9;9;10;11;9;9
10;9;10;11;10;9
11;9;10;12;12;9
12;10;11;13;10;9
13;9;10;12;9;9
14;9;10;11;10;9
15;9;10;12;9;9
16;9;10;11;10;9
17;9;10;12;9;9
18;9;10;11;9;9
19;9;10;11;11;9
20;9;11;12;9;9
21;9;10;11;10;9
22;9;10;11;10;9
23;9;10;11;9;9
24;9;10;10;10;9
25;9;10;11;11;9
26;10;11;12;10;9
27;9;10;11;11;9
28;10;11;12;12;9
29;10;11;13;10;9
30;9;10;12;9;9
31;9;10;11;9;9
32;9;9;10;10;9
33;9;10;11;9;9
34;9;10;11;9;9
35;9;9;10;10;9
36;9;10;11;10;9
37;9;10;11;9;9
38;9;10;10;10;9
39;9;10;11;11;9
40;9;11;12;11;9
41;10;11;12;10;9
42;9;10;11;11;9
43;10;11;12;11;9
44;9;11;12;9;9
45;9;10;11;9;9
46;9;10;10;10;9
47;9;10;11;9;9
48;9;9;10;9;9
49;9;9;10;9;9
50;9;10;11;9;9
51;9;9;10;10;9
52;9;10;11;9;9
53;9;9;10;9;9
54;9;10;10;10;9
55;9;10;11;9;9
56;9;10;10;10;9
57;9;10;11;9;9
58;9;10;10;10;9
59;9;10;11;9;9
60;9;10;10;10;9
61;9;11;11;11;9
62;10;11;12;12;9
63;11;12;13;11;9
64;10;11;12;12;9
65;11;12;13;13;9
66;12;12;14;12;9
67;11;12;14;11;9
68;10;11;13;10;9
69;9;10;12;11;9
70;10;11;13;12;9
71;11;11;13;11;9
72;10;11;12;12;9
73;11;11;13;11;9
74;10;11;12;12;9
75;11;11;13;11;9
76;10;11;12;10;9
77;9;10;11;9;9
78;9;10;10;10;9
79;9;10;11;11;9
80;10;11;12;10;9
81;9;10;11;9;9
82;9;9;10;9;9
83;9;10;11;10;9
84;9;10;11;10;9
85;9;10;11;11;9
86;10;11;12;11;9
87;10;11;12;12;9
88;11;12;13;11;9
89;10;11;12;12;9
90;11;12;13;11;9
91;10;11;13;12;9
92;11;12;14;13;9
93;12;13;15;12;9
94;11;12;14;13;9
95;12;12;14;12;9
96;11;12;14;11;9
97;10;11;13;10;9
98;9;10;12;11;9
99;10;11;12;12;9
