Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;10;11;9;9
1;9;10;10;10;9
2;9;10;11;9;9
3;9;10;11;10;9
4;9;10;12;11;9
5;10;11;13;10;9
6;9;10;12;9;9
7;9;10;11;10;9
8;9;10;12;11;9
9;10;11;13;10;9
10;9;10;12;9;9
11;9;10;11;9;9
12;9;10;10;9;9
13;9;10;11;9;9
14;9;9;10;9;9
15;9;10;10;9;9
16;9;9;10;10;9
17;9;11;11;11;9
18;10;11;12;10;9
19;9;11;11;11;9
20;9;11;12;9;9
21;9;10;11;9;9
22;9;9;10;9;9
23;9;10;11;10;9
24;9;10;11;11;9
25;10;10;12;10;9
26;9;10;12;10;9
27;9;10;11;9;9
28;9;10;10;10;9
29;9;10;11;11;9
30;10;11;12;12;9
31;11;12;13;11;9
32;10;11;13;12;9
33;11;12;13;12;9
34;11;12;13;11;9
35;10;11;12;11;9
36;10;11;13;12;9
37;11;12;14;11;9
38;10;11;13;13;9
39;11;12;14;11;9
40;10;11;13;12;9
41;11;12;14;11;9
42;10;11;13;10;9
43;9;10;12;9;9
44;9;10;11;9;9
45;9;10;10;10;9
46;9;10;11;10;9
47;9;10;10;9;9
48;9;10;10;10;9
49;9;10;11;9;9
50;9;10;10;9;9
51;9;9;10;9;9
52;9;10;11;9;9
53;9;9;10;10;9
54;9;10;11;9;9
55;9;9;10;9;9
56;9;9;10;10;9
57;9;10;11;11;9
58;10;11;12;12;9
59;11;12;13;13;9
60;12;12;14;14;9
61;13;13;15;15;9
62;14;14;16;14;9
63;13;13;15;13;9
64;12;12;14;12;9
65;11;12;13;13;9
66;12;12;14;12;9
67;11;12;13;13;9
68;12;12;14;12;9
69;11;12;13;13;9
70;12;12;14;14;9
71;13;13;15;13;9
72;12;12;14;12;9
73;11;12;14;11;9
74;10;11;13;12;9
75;11;12;13;11;9
76;10;11;13;10;9
77;9;10;12;11;9
78;10;11;13;10;9
79;9;10;12;9;9
80;9;10;11;10;9
81;9;10;12;11;9
82;10;11;12;12;9
83;11;12;13;11;9
84;10;11;12;10;9
85;9;10;11;11;9
86;10;11;12;10;9
87;9;10;11;11;9
88;10;11;12;12;9
89;11;12;13;11;9
90;10;11;12;11;9
91;10;11;12;12;9
92;11;12;13;11;9
93;10;11;12;11;9
94;10;11;12;12;9
95;11;12;13;13;9
96;12;12;14;14;9
97;13;13;15;13;9
98;12;12;14;12;9
99;11;12;13;11;9
