Numer iteracji;Liczba iteracji;Wynik
0;8;9
1;3;9
2;0;9
3;3;9
4;9;9
5;3;9
6;0;9
7;0;9
8;0;9
9;3;9
10;8;9
11;0;9
12;7;9
13;0;9
14;11;9
15;4;9
16;2;9
17;1;9
18;11;9
19;15;9
20;4;9
21;1;9
22;17;9
23;5;9
24;1;9
25;0;9
26;4;9
27;9;9
28;2;9
29;0;9
30;7;9
31;5;9
32;11;9
33;11;9
34;2;9
35;2;9
36;0;9
37;0;9
38;6;9
39;0;9
40;5;9
41;1;9
42;0;9
43;3;9
44;34;9
45;7;9
46;1;9
47;3;9
48;3;9
49;7;9
50;5;9
51;8;9
52;0;9
53;0;9
54;0;9
55;9;9
56;1;9
57;12;9
58;1;9
59;8;9
60;3;9
61;0;9
62;1;9
63;0;9
64;8;9
65;0;9
66;2;9
67;4;9
68;0;9
69;5;9
70;0;9
71;1;9
72;4;9
73;2;9
74;2;9
75;1;9
76;0;9
77;1;9
78;7;9
79;4;9
80;0;9
81;2;9
82;1;9
83;4;9
84;12;9
85;2;9
86;5;9
87;12;9
88;9;9
89;1;9
90;2;9
91;6;9
92;5;9
93;4;9
94;9;9
95;1;9
96;1;9
97;3;9
98;0;9
99;3;9
100;7;9
101;6;9
102;0;9
103;4;9
104;2;9
105;0;9
106;1;9
107;0;9
108;4;9
109;5;9
110;2;9
111;2;9
112;0;9
113;1;9
114;1;9
115;9;9
116;13;9
117;0;9
118;1;9
119;1;9
120;1;9
121;6;9
122;4;9
123;5;9
124;4;9
125;4;9
126;1;9
127;11;9
128;2;9
129;4;9
130;10;9
131;1;9
132;1;9
133;3;9
134;3;9
135;0;9
136;0;9
137;0;9
138;6;9
139;12;9
140;11;9
141;6;9
142;2;9
143;0;9
144;13;9
145;5;9
146;0;9
147;1;9
148;1;9
149;1;9
150;4;9
151;0;9
152;24;9
153;1;9
154;4;9
155;15;9
156;0;9
157;3;9
158;11;9
159;4;9
160;9;9
161;9;9
162;0;9
163;0;9
164;0;9
165;8;9
166;3;9
167;2;9
168;1;9
169;6;9
170;0;9
171;4;9
172;12;9
173;7;9
174;2;9
175;1;9
176;1;9
177;1;9
178;7;9
179;1;9
180;5;9
181;2;9
182;0;9
183;15;9
184;8;9
185;8;9
186;11;9
187;2;9
188;5;9
189;4;9
190;3;9
191;4;9
192;0;9
193;4;9
194;0;9
195;8;9
196;0;9
197;11;9
198;1;9
199;13;9
200;0;9
201;0;9
202;4;9
203;1;9
204;0;9
205;4;9
206;0;9
207;3;9
208;3;9
209;4;9
210;0;9
211;0;9
212;5;9
213;3;9
214;10;9
215;0;9
216;8;9
217;7;9
218;9;9
219;3;9
220;1;9
221;2;9
222;1;9
223;0;9
224;2;9
225;1;9
226;2;9
227;5;9
228;2;9
229;2;9
230;11;9
231;4;9
232;0;9
233;3;9
234;5;9
235;24;9
236;4;9
237;4;9
238;5;9
239;0;9
240;2;9
241;12;9
242;1;9
243;3;9
244;7;9
245;11;9
246;3;9
247;0;9
248;6;9
249;12;9
250;11;9
251;1;9
252;7;9
253;2;9
254;1;9
255;1;9
256;2;9
257;1;9
258;3;9
259;2;9
260;0;9
261;9;9
262;4;9
263;0;9
264;2;9
265;16;9
266;8;9
267;2;9
268;3;9
269;6;9
270;0;9
271;1;9
272;29;9
273;7;9
274;5;9
275;11;9
276;10;9
277;2;9
278;2;9
279;0;9
280;2;9
281;1;9
282;0;9
283;16;9
284;2;9
285;1;9
286;6;9
287;0;9
288;1;9
289;0;9
290;4;9
291;0;9
292;8;9
293;8;9
294;0;9
295;3;9
296;14;9
297;11;9
298;19;9
299;1;9
300;5;9
301;2;9
302;12;9
303;0;9
304;7;9
305;2;9
306;1;9
307;31;9
308;9;9
309;3;9
310;6;9
311;13;9
312;4;9
313;7;9
314;9;9
315;2;9
316;12;9
317;1;9
318;2;9
319;1;9
320;0;9
321;2;9
322;8;9
323;0;9
324;0;9
325;4;9
326;0;9
327;1;9
328;1;9
329;14;9
330;5;9
331;8;9
332;4;9
333;5;9
334;2;9
335;5;9
336;0;9
337;2;9
338;3;9
339;9;9
340;0;9
341;7;9
342;13;9
343;2;9
344;0;9
345;15;9
346;9;9
347;0;9
348;1;9
349;0;9
350;0;9
351;1;9
352;12;9
353;3;9
354;0;9
355;0;9
356;0;9
357;8;9
358;1;9
359;2;9
360;0;9
361;3;9
362;8;9
363;0;9
364;0;9
365;8;9
366;8;9
367;1;9
368;1;9
369;10;9
370;3;9
371;5;9
372;0;9
373;16;9
374;0;9
375;7;9
376;3;9
377;4;9
378;0;9
379;10;9
380;8;9
381;0;9
382;2;9
383;2;9
384;2;9
385;9;9
386;5;9
387;9;9
388;24;9
389;1;9
390;19;9
391;2;9
392;5;9
393;8;9
394;1;9
395;1;9
396;0;9
397;6;9
398;9;9
399;0;9
400;0;9
401;5;9
402;3;9
403;8;9
404;1;9
405;0;9
406;3;9
407;0;9
408;4;9
409;9;9
410;0;9
411;5;9
412;2;9
413;0;9
414;1;9
415;7;9
416;1;9
417;20;9
418;6;9
419;1;9
420;0;9
421;0;9
422;1;9
423;4;9
424;11;9
425;7;9
426;0;9
427;5;9
428;3;9
429;2;9
430;11;9
431;6;9
432;11;9
433;0;9
434;3;9
435;1;9
436;4;9
437;0;9
438;5;9
439;3;9
440;3;9
441;0;9
442;3;9
443;4;9
444;2;9
445;1;9
446;6;9
447;5;9
448;2;9
449;7;9
450;3;9
451;4;9
452;2;9
453;1;9
454;4;9
455;1;9
456;0;9
457;4;9
458;0;9
459;4;9
460;0;9
461;0;9
462;1;9
463;0;9
464;7;9
465;12;9
466;9;9
467;8;9
468;1;9
469;5;9
470;3;9
471;0;9
472;0;9
473;2;9
474;7;9
475;0;9
476;1;9
477;16;9
478;0;9
479;0;9
480;4;9
481;2;9
482;0;9
483;3;9
484;1;9
485;2;9
486;6;9
487;5;9
488;1;9
489;10;9
490;1;9
491;3;9
492;5;9
493;1;9
494;4;9
495;10;9
496;16;9
497;3;9
498;5;9
499;3;9
500;2;9
501;1;9
502;1;9
503;3;9
504;0;9
505;3;9
506;6;9
507;0;9
508;5;9
509;4;9
510;8;9
511;12;9
512;3;9
513;2;9
514;3;9
515;1;9
516;1;9
517;5;9
518;0;9
519;0;9
520;5;9
521;5;9
522;10;9
523;3;9
524;1;9
525;0;9
526;2;9
527;10;9
528;1;9
529;8;9
530;3;9
531;2;9
532;3;9
533;12;9
534;2;9
535;2;9
536;1;9
537;1;9
538;0;9
539;0;9
540;0;9
541;0;9
542;1;9
543;0;9
544;0;9
545;2;9
546;3;9
547;5;9
548;0;9
549;1;9
550;1;9
551;2;9
552;2;9
553;6;9
554;3;9
555;14;9
556;17;9
557;3;9
558;17;9
559;5;9
560;1;9
561;14;9
562;1;9
563;7;9
564;2;9
565;0;9
566;1;9
567;1;9
568;1;9
569;2;9
570;2;9
571;1;9
572;0;9
573;21;9
574;5;9
575;6;9
576;9;9
577;0;9
578;2;9
579;2;9
580;10;9
581;10;9
582;0;9
583;2;9
584;2;9
585;1;9
586;4;9
587;0;9
588;1;9
589;0;9
590;10;9
591;6;9
592;6;9
593;2;9
594;8;9
595;8;9
596;1;9
597;14;9
598;21;9
599;3;9
600;2;9
601;6;9
602;3;9
603;7;9
604;7;9
605;9;9
606;0;9
607;7;9
608;10;9
609;4;9
610;34;9
611;3;9
612;1;9
613;4;9
614;2;9
615;3;9
616;0;9
617;5;9
618;8;9
619;3;9
620;11;9
621;7;9
622;1;9
623;1;9
624;5;9
625;4;9
626;0;9
627;5;9
628;2;9
629;2;9
630;4;9
631;0;9
632;3;9
633;3;9
634;7;9
635;0;9
636;0;9
637;3;9
638;1;9
639;2;9
640;0;9
641;3;9
642;6;9
643;0;9
644;6;9
645;1;9
646;2;9
647;7;9
648;2;9
649;4;9
650;0;9
651;1;9
652;4;9
653;11;9
654;11;9
655;7;9
656;0;9
657;5;9
658;0;9
659;2;9
660;0;9
661;10;9
662;16;9
663;1;9
664;1;9
665;13;9
666;3;9
667;0;9
668;5;9
669;3;9
670;5;9
671;10;9
672;3;9
673;13;9
674;10;9
675;13;9
676;11;9
677;6;9
678;12;9
679;0;9
680;0;9
681;6;9
682;7;9
683;4;9
684;0;9
685;5;9
686;7;9
687;8;9
688;1;9
689;0;9
690;1;9
691;2;9
692;0;9
693;2;9
694;2;9
695;6;9
696;0;9
697;5;9
698;14;9
699;3;9
700;12;9
701;16;9
702;1;9
703;0;9
704;3;9
705;10;9
706;1;9
707;3;9
708;1;9
709;0;9
710;1;9
711;5;9
712;1;9
713;2;9
714;0;9
715;6;9
716;5;9
717;0;9
718;0;9
719;17;9
720;1;9
721;12;9
722;0;9
723;3;9
724;0;9
725;9;9
726;0;9
727;8;9
728;1;9
729;1;9
730;1;9
