Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;10;10;10;9
1;9;10;11;11;9
2;10;11;12;10;9
3;9;10;12;9;9
4;9;10;11;10;9
5;9;10;11;9;9
6;9;10;11;9;9
7;9;9;10;10;9
8;9;11;11;11;9
9;9;11;12;10;9
10;9;11;11;9;9
11;9;10;10;10;9
12;9;10;11;9;9
13;9;10;10;10;9
14;9;10;11;9;9
15;9;10;10;10;9
16;9;10;11;9;9
17;9;10;10;9;9
18;9;10;10;10;9
19;9;10;11;11;9
20;10;11;12;10;9
21;9;10;11;10;9
22;9;10;11;11;9
23;10;11;12;10;9
24;9;10;12;9;9
25;9;10;11;9;9
26;9;10;10;9;9
27;9;9;10;10;9
28;9;10;11;9;9
29;9;9;10;9;9
30;9;10;10;9;9
31;9;9;10;10;9
32;9;10;11;9;9
33;9;10;10;9;9
34;9;10;11;10;9
35;9;10;12;9;9
36;9;10;11;9;9
37;9;9;10;9;9
38;9;10;11;10;9
39;9;10;11;9;9
40;9;10;10;10;9
41;9;10;11;11;9
42;10;11;12;10;9
43;9;10;12;9;9
44;9;10;11;10;9
45;9;10;11;9;9
46;9;10;10;10;9
47;9;10;11;9;9
48;9;10;11;9;9
49;9;9;10;9;9
50;9;10;10;10;9
51;9;10;11;10;9
52;9;10;11;10;9
53;9;10;11;11;9
54;9;11;12;12;9
55;10;11;13;11;9
56;10;11;13;12;9
57;11;12;14;11;9
58;10;11;13;12;9
59;10;11;13;13;9
60;11;12;14;13;9
61;12;12;14;12;9
62;11;12;13;13;9
63;12;12;14;12;9
64;11;11;13;11;9
65;10;11;12;10;9
66;9;10;11;9;9
67;10;10;10;10;9
68;9;10;11;11;9
69;10;11;12;12;9
70;11;11;13;13;9
71;12;12;14;12;9
72;11;12;14;13;9
73;12;12;14;12;9
74;11;11;13;13;9
75;12;12;14;12;9
76;11;12;14;13;9
77;12;13;15;12;9
78;11;12;14;14;9
79;12;13;15;13;9
80;11;12;14;11;9
81;10;11;13;10;9
82;9;10;12;9;9
83;9;10;11;11;9
84;9;11;12;9;9
85;9;10;11;9;9
86;9;9;10;9;9
87;9;10;11;10;9
88;9;10;11;9;9
89;9;10;10;10;9
90;9;10;11;11;9
91;10;11;12;11;9
92;10;11;12;12;9
93;11;12;13;11;9
94;10;11;12;10;9
95;9;10;11;10;9
96;9;10;11;10;9
97;9;10;11;9;9
98;9;10;11;9;9
99;9;9;10;10;9
