Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;12;13;10;10
1;9;10;12;9;9
2;9;10;11;10;9
3;9;10;12;11;9
4;10;11;12;10;9
5;9;10;11;9;9
6;9;10;11;9;9
7;9;9;10;10;9
8;9;10;11;11;9
9;10;11;12;12;9
10;11;12;13;11;9
11;10;11;12;10;9
12;9;10;11;11;9
13;10;11;12;10;9
14;9;10;12;11;9
15;10;11;13;13;9
16;11;12;14;12;9
17;10;11;13;10;9
18;9;10;12;9;9
19;9;10;11;11;9
20;9;11;12;9;9
21;9;10;11;11;9
22;9;11;12;9;9
23;9;10;11;10;9
24;9;10;12;9;9
25;9;10;11;10;9
26;9;10;11;10;9
27;9;10;11;9;9
28;9;10;10;10;9
29;9;10;11;10;9
30;9;10;11;11;9
31;10;10;12;11;9
32;9;11;12;12;9
33;10;11;13;11;9
34;9;11;12;10;9
35;9;11;11;11;9
36;10;11;12;10;9
37;9;10;11;11;9
38;10;11;12;12;9
39;11;11;13;13;9
40;12;12;14;12;9
41;11;12;14;13;9
42;12;13;15;12;9
43;11;12;14;11;9
44;10;11;14;12;9
45;11;12;13;11;9
46;10;11;14;14;9
47;11;13;15;15;9
48;12;14;15;14;9
49;11;13;15;13;9
50;11;12;14;12;9
51;10;11;13;11;9
52;9;11;12;12;9
53;10;11;13;11;9
54;10;11;12;10;9
55;9;10;11;9;9
56;9;10;10;9;9
57;9;10;11;10;9
58;9;10;12;9;9
59;9;10;11;11;9
60;9;11;12;12;9
61;10;11;13;11;9
62;9;11;12;10;9
63;9;11;11;11;9
64;10;11;12;10;9
65;9;10;11;9;9
66;10;10;10;10;9
67;9;10;11;9;9
68;9;10;11;9;9
69;9;9;10;10;9
70;9;10;11;11;9
71;10;11;12;12;9
72;11;12;13;13;9
73;12;12;14;12;9
74;11;12;13;11;9
75;10;11;13;12;9
76;11;12;13;11;9
77;10;11;12;10;9
78;9;10;12;9;9
79;9;10;11;10;9
80;9;10;11;9;9
81;9;10;11;10;9
82;9;10;11;11;9
83;10;11;12;10;9
84;9;10;11;11;9
85;10;11;12;11;9
86;9;11;12;9;9
87;9;10;11;10;9
88;9;10;11;11;9
89;10;11;12;10;9
90;9;10;11;9;9
91;9;10;10;10;9
92;9;10;11;9;9
93;9;10;10;10;9
94;9;10;11;11;9
95;10;11;12;10;9
96;9;10;11;11;9
97;9;11;12;10;9
98;9;11;11;9;9
99;9;10;10;9;9
