Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;10;11;11;9
1;9;11;12;10;9
2;9;11;11;9;9
3;9;10;10;10;9
4;9;10;11;10;9
5;10;10;11;11;9
6;10;11;12;12;9
7;10;11;12;11;9
8;9;11;12;9;9
9;9;10;11;10;9
10;9;10;11;10;9
11;9;10;11;11;9
12;10;11;12;10;9
13;9;10;11;9;9
14;9;10;10;10;9
15;9;11;11;11;9
16;9;11;12;10;9
17;9;10;11;9;9
18;9;10;10;10;9
19;9;10;11;9;9
20;9;10;10;10;9
21;9;10;11;11;9
22;10;11;12;10;9
23;9;10;11;11;9
24;10;11;12;10;9
25;9;11;11;9;9
26;9;10;10;10;9
27;9;10;11;11;9
28;10;11;12;11;9
29;10;11;12;11;9
30;10;11;12;10;9
31;9;10;11;11;9
32;10;11;12;11;9
33;10;11;12;12;9
34;11;12;13;11;9
35;10;11;12;10;9
36;9;10;11;11;9
37;10;11;12;12;9
38;11;12;13;11;9
39;10;11;12;10;9
40;9;10;11;11;9
41;10;11;12;10;9
42;9;10;11;11;9
43;10;11;12;10;9
44;9;10;11;11;9
45;10;11;12;11;9
46;10;11;12;10;9
47;9;10;11;9;9
48;9;10;11;10;9
49;9;10;12;11;9
50;10;11;13;13;9
51;11;12;14;14;9
52;12;13;15;13;9
53;11;12;14;11;9
54;10;11;13;10;9
55;9;10;12;9;9
56;9;10;11;9;9
57;9;9;10;9;9
58;9;10;10;9;9
59;9;10;11;10;9
60;9;10;12;9;9
61;9;10;11;10;9
62;9;10;11;9;9
63;9;9;10;10;9
64;9;10;11;10;9
65;9;10;11;9;9
66;9;10;10;10;9
67;9;10;11;9;9
68;9;10;10;9;9
69;9;9;10;10;9
70;9;11;11;11;9
71;9;11;12;10;9
72;9;11;11;11;9
73;10;11;12;12;9
74;11;12;13;11;9
75;10;11;12;10;9
76;9;10;11;11;9
77;10;11;12;10;9
78;9;10;11;9;9
79;9;10;11;10;9
80;9;10;12;11;9
81;10;11;13;10;9
82;9;10;12;11;9
83;10;11;13;10;9
84;9;10;12;9;9
85;9;10;12;9;9
86;9;9;10;10;9
87;9;10;11;9;9
88;9;9;10;9;9
89;9;9;10;9;9
90;9;10;11;9;9
91;9;9;10;10;9
92;9;10;11;9;9
93;9;9;10;9;9
94;9;9;10;9;9
95;9;10;10;9;9
96;9;9;10;9;9
97;9;9;10;10;9
98;9;10;11;11;9
99;10;11;12;11;9
