Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;10;11;13;11;11
1;9;10;12;11;11
2;10;11;12;10;10
3;9;10;11;9;9
4;9;10;10;10;9
5;9;10;11;9;9
6;9;10;10;9;9
7;9;9;10;10;9
8;9;10;11;11;9
9;10;11;12;12;9
10;11;12;13;11;9
11;10;11;13;12;9
12;11;12;13;11;9
13;10;11;12;12;9
14;11;12;13;11;9
15;10;11;12;12;9
16;11;12;13;13;9
17;12;12;14;14;9
18;13;13;15;15;9
19;14;14;16;14;9
20;13;13;15;13;9
21;12;12;14;12;9
22;11;12;13;11;9
23;10;11;12;12;9
24;11;12;13;11;9
25;10;11;12;12;9
26;11;12;13;11;9
27;10;11;12;12;9
28;11;12;13;12;9
29;11;12;13;13;9
30;11;12;14;12;9
31;10;11;13;13;9
32;11;12;14;12;9
33;10;11;13;13;9
34;11;12;14;12;9
35;10;11;13;10;9
36;9;10;12;11;9
37;10;11;13;12;9
38;11;12;14;11;9
39;10;11;13;10;9
40;9;10;12;11;9
41;10;11;12;10;9
42;9;10;11;9;9
43;9;10;10;10;9
44;9;10;11;10;9
45;9;10;11;11;9
46;10;11;12;10;9
47;9;10;11;9;9
48;9;10;11;10;9
49;9;10;12;9;9
50;9;10;11;9;9
51;9;9;10;9;9
52;9;10;11;9;9
53;9;9;10;9;9
54;9;10;10;10;9
55;9;10;11;9;9
56;9;10;10;9;9
57;9;9;10;10;9
58;9;11;11;11;9
59;9;11;12;9;9
60;9;10;11;10;9
61;9;10;12;11;9
62;10;11;13;10;9
63;9;10;12;11;9
64;10;11;12;10;9
65;9;10;11;9;9
66;9;10;11;11;9
67;9;11;12;10;9
68;9;11;11;11;9
69;10;11;12;12;9
70;11;12;13;11;9
71;10;11;12;12;9
72;11;12;13;13;9
73;12;12;14;12;9
74;11;12;13;11;9
75;10;11;12;10;9
76;9;10;11;10;9
77;9;10;11;9;9
78;9;10;11;9;9
79;9;10;11;10;9
80;9;10;12;11;9
81;10;11;13;12;9
82;11;12;14;11;9
83;10;11;13;10;9
84;9;10;12;9;9
85;9;10;11;9;9
86;9;9;10;9;9
87;9;10;11;9;9
88;9;9;10;10;9
89;9;10;11;9;9
90;9;10;11;9;9
91;9;9;10;10;9
92;9;10;11;11;9
93;9;10;12;12;9
94;10;11;13;11;9
95;9;10;12;10;9
96;9;10;12;9;9
97;9;10;11;10;9
98;9;10;12;9;9
99;9;10;11;11;9
