Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;9;10;11;9;9
1;9;10;10;9;9
2;9;9;10;9;9
3;9;10;10;9;9
4;9;9;10;9;9
5;9;10;10;9;9
6;9;9;10;10;9
7;9;10;11;10;9
8;9;10;11;11;9
9;10;10;12;10;9
10;9;10;12;10;9
11;9;10;11;9;9
12;9;10;10;9;9
13;9;10;11;9;9
14;9;10;10;9;9
15;9;10;11;9;9
16;9;10;10;9;9
17;9;10;11;10;9
18;9;10;11;9;9
19;9;10;11;10;9
20;9;11;12;11;9
21;9;11;12;12;9
22;10;12;13;13;9
23;11;12;14;13;9
24;10;12;14;12;9
25;9;11;13;11;9
26;9;11;12;11;9
27;10;11;12;10;9
28;9;11;11;11;9
29;9;11;12;12;9
30;10;11;13;13;9
31;11;12;14;12;9
32;11;12;13;11;9
33;10;11;12;10;9
34;9;10;11;9;9
35;9;10;10;10;9
36;9;10;11;11;9
37;10;11;12;12;9
38;10;12;13;10;9
39;9;10;12;9;9
40;9;10;11;10;9
41;9;10;12;9;9
42;9;10;11;10;9
43;9;10;12;9;9
44;9;10;11;9;9
45;9;9;10;9;9
46;9;9;10;9;9
47;9;9;10;9;9
48;9;10;10;10;9
49;9;10;11;11;9
50;10;11;12;10;9
51;9;10;11;9;9
52;9;10;11;9;9
53;9;10;10;10;9
54;9;10;11;11;9
55;10;11;12;10;9
56;9;10;11;11;9
57;10;11;12;10;9
58;9;10;12;9;9
59;9;10;11;9;9
60;9;10;10;9;9
61;9;10;10;10;9
62;9;10;11;9;9
63;9;10;10;10;9
64;9;10;11;11;9
65;10;11;12;11;9
66;10;11;12;10;9
67;9;10;11;9;9
68;9;10;10;9;9
69;9;10;11;10;9
70;9;10;12;9;9
71;9;10;11;10;9
72;9;10;11;9;9
73;9;10;11;9;9
74;9;9;10;9;9
75;9;10;11;10;9
76;9;10;12;9;9
77;9;10;11;11;9
78;9;11;12;10;9
79;9;11;11;9;9
80;9;10;10;9;9
81;9;10;10;10;9
82;9;10;11;11;9
83;10;11;12;12;9
84;11;12;13;11;9
85;10;11;13;10;9
86;9;10;12;9;9
87;9;10;11;10;9
88;9;10;11;10;9
89;9;10;11;11;9
90;10;11;12;10;9
91;9;10;12;9;9
92;9;10;11;10;9
93;9;10;11;10;9
94;9;10;11;11;9
95;10;11;12;10;9
96;9;10;11;9;9
97;9;9;10;10;9
98;9;11;11;11;9
99;10;11;12;12;9
