Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;51;69;84;51;51
1;51;58;71;51;51
2;51;58;71;60;51
3;51;63;77;61;51
4;60;66;80;60;51
5;51;63;77;51;51
6;51;58;71;51;51
7;51;58;71;51;51
8;51;58;71;67;51
9;51;69;84;51;51
10;51;58;71;51;51
11;51;58;71;51;51
12;51;58;71;51;51
13;51;58;71;51;51
14;51;58;71;52;51
15;49;57;67;49;49
16;49;56;67;49;49
17;47;56;68;55;49
18;49;60;75;66;49
19;55;68;86;55;49
20;49;60;75;49;49
21;47;56;68;49;49
22;47;56;67;47;47
23;47;56;67;47;47
24;47;56;67;63;47
25;47;66;83;63;47
26;57;67;83;57;47
27;47;61;77;57;47
28;47;61;77;57;47
29;47;61;77;47;47
30;47;56;67;47;47
31;47;56;67;58;47
32;47;62;74;58;47
33;49;63;74;58;47
34;49;63;74;54;47
35;51;61;76;51;47
36;47;56;68;47;47
37;47;55;67;49;47
38;47;56;69;51;47
39;47;57;69;47;47
40;47;55;67;47;47
41;47;55;67;47;47
42;47;55;67;50;47
43;47;56;70;47;47
44;47;55;67;47;47
45;47;55;67;50;47
46;47;56;70;47;47
47;47;55;67;47;47
48;47;55;67;67;47
49;47;69;83;70;47
50;50;70;83;50;47
51;47;57;70;50;47
52;47;57;70;50;47
53;49;57;70;49;47
54;49;56;69;51;47
55;47;57;69;47;47
56;47;55;67;51;47
57;47;56;68;54;47
58;51;61;76;51;47
59;47;56;68;68;47
60;51;70;84;77;47
61;60;75;84;68;47
62;51;70;84;51;47
63;47;56;68;49;47
64;47;56;68;47;47
65;47;56;67;47;47
66;47;56;67;57;47
67;47;60;75;47;47
68;47;56;67;49;47
69;47;56;68;49;47
70;47;56;68;47;47
71;47;56;67;62;47
72;47;66;79;47;47
73;47;56;67;47;47
74;47;56;67;47;47
75;47;56;67;47;47
76;47;56;67;49;47
77;47;57;67;47;47
78;47;56;67;47;47
79;47;56;67;47;47
80;47;56;67;47;47
81;47;56;67;49;47
82;47;57;68;58;47
83;49;63;76;49;47
84;47;57;68;47;47
85;47;56;67;47;47
86;47;56;67;47;47
87;47;56;67;47;47
88;47;56;67;58;47
89;47;63;74;47;47
90;47;56;67;51;47
91;47;57;70;54;47
92;50;58;70;70;47
93;54;71;83;54;47
94;50;58;70;50;47
95;47;57;70;47;47
96;47;56;67;47;47
97;47;56;67;47;47
98;47;56;67;62;47
99;47;66;79;58;47
