Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;62;74;88;63;63
1;59;65;76;62;62
2;60;66;80;60;60
3;60;65;80;60;60
4;60;65;80;60;60
5;60;65;80;60;60
6;60;65;80;60;60
7;60;64;80;60;60
8;60;65;80;62;60
9;60;66;80;60;60
10;60;65;80;62;60
11;60;65;80;60;60
12;60;65;80;60;60
13;56;64;80;56;56
14;56;62;76;60;56
15;56;63;76;64;56
16;57;65;76;60;56
17;56;63;76;56;56
18;56;62;76;60;56
19;56;63;76;56;56
20;55;61;76;76;56
21;56;74;88;56;56
22;55;61;76;55;55
23;51;59;67;51;51
24;51;57;71;53;51
25;51;59;71;59;51
26;53;61;71;55;51
27;51;60;71;57;51
28;53;60;70;53;51
29;52;58;68;56;51
30;52;59;64;55;51
31;53;60;75;57;51
32;53;61;75;55;51
33;53;61;75;53;51
34;50;58;73;53;51
35;50;58;73;50;50
36;47;57;70;47;47
37;47;55;67;49;47
38;47;57;69;47;47
39;47;55;67;47;47
40;47;55;67;47;47
41;47;55;67;57;47
42;47;61;75;47;47
43;47;55;67;47;47
44;47;55;67;47;47
45;47;55;67;63;47
46;47;66;83;63;47
47;49;65;83;61;47
48;57;65;79;63;47
49;49;65;83;63;47
50;49;66;83;63;47
51;52;67;80;63;47
52;49;66;83;63;47
53;49;65;83;65;47
54;57;67;85;77;47
55;65;76;84;65;47
56;57;67;85;57;47
57;53;60;69;65;47
58;57;67;78;74;47
59;65;76;92;74;47
60;65;73;82;68;47
61;64;70;81;64;47
62;61;67;77;61;47
63;57;64;74;66;47
64;61;69;80;61;47
65;57;64;74;63;47
66;54;65;83;54;47
67;51;59;74;51;47
68;49;57;71;49;47
69;49;56;67;49;47
70;49;57;67;53;47
71;49;59;71;51;47
72;49;57;71;49;47
73;49;56;67;51;47
74;49;57;69;51;47
75;49;58;69;49;47
76;49;57;67;49;47
77;49;56;67;49;47
78;47;56;68;55;47
79;49;60;75;49;47
80;47;56;68;47;47
81;47;56;67;47;47
82;47;56;67;47;47
83;47;56;67;58;47
84;47;63;74;47;47
85;47;56;67;47;47
86;47;56;67;49;47
87;47;57;68;47;47
88;47;56;67;50;47
89;47;57;70;52;47
90;50;58;72;50;47
91;47;57;70;50;47
92;47;57;70;61;47
93;50;64;74;60;47
94;58;64;77;60;47
95;58;64;77;60;47
96;58;64;77;60;47
97;57;64;80;58;47
98;55;62;78;55;47
99;54;61;75;67;47
