Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;52;62;76;52;52
1;51;58;68;51;51
2;50;56;71;51;51
3;50;57;71;50;50
4;47;56;70;47;47
5;47;55;67;47;47
6;47;55;67;47;47
7;47;55;67;54;47
8;47;61;76;58;47
9;51;63;74;58;47
10;51;63;74;54;47
11;47;61;76;54;47
12;47;60;76;54;47
13;47;61;76;54;47
14;47;61;76;47;47
15;47;55;67;47;47
16;47;55;67;67;47
17;47;69;83;59;47
18;55;63;73;59;47
19;55;63;73;58;47
20;49;63;75;49;47
21;49;56;69;52;47
22;46;57;69;46;46
23;44;53;64;55;46
24;46;61;75;46;46
25;44;53;64;49;46
26;46;54;69;46;46
27;44;53;64;44;44
28;46;53;64;46;44
29;44;53;64;44;44
30;46;53;64;52;44
31;44;57;68;44;44
32;46;53;64;62;44
33;44;65;76;44;44
34;46;53;64;53;44
35;44;58;69;53;44
36;48;58;69;48;44
37;44;54;64;44;44
38;46;53;64;46;44
39;44;53;64;44;44
40;46;53;64;47;44
41;44;54;64;49;44
42;46;54;64;46;44
43;46;54;64;52;44
44;46;57;70;52;44
45;51;59;70;52;44
46;49;58;68;52;44
47;49;58;68;49;44
48;47;55;69;49;44
49;49;56;69;50;44
50;49;56;69;49;44
51;49;55;69;49;44
52;46;55;69;46;44
53;46;54;64;49;44
54;46;54;64;46;44
55;46;54;64;46;44
56;46;53;64;47;44
57;44;54;64;50;44
58;46;55;62;46;44
59;46;54;62;46;44
60;46;53;64;46;44
61;44;53;64;54;44
62;46;59;72;46;44
63;44;53;64;44;44
64;46;53;64;46;44
65;44;53;64;44;44
66;46;53;64;46;44
67;44;53;64;56;44
68;46;61;72;52;44
69;51;58;68;52;44
70;50;58;68;52;44
71;51;58;68;57;44
72;51;61;75;55;44
73;51;60;75;51;44
74;50;57;71;50;44
75;47;57;70;47;44
76;47;55;67;65;44
77;47;68;85;65;44
78;50;68;85;64;44
79;53;67;84;64;44
80;53;68;84;53;44
81;53;60;73;53;44
82;53;59;73;54;44
83;53;60;74;55;44
84;54;60;75;54;44
85;53;60;74;55;44
86;54;60;75;55;44
87;54;60;75;54;44
88;53;60;74;54;44
89;53;60;74;57;44
90;54;61;77;55;44
91;55;61;75;55;44
92;55;61;75;55;44
93;55;61;75;55;44
94;55;61;75;55;44
95;55;60;75;57;44
96;55;61;77;55;44
97;55;60;75;55;44
98;55;60;75;57;44
99;55;61;77;57;44
