Numer iteracji;Liczba iteracji;Wynik
0;71;44
1;27;44
2;17;44
3;50;44
4;100;46
5;77;44
6;29;44
7;68;44
8;93;44
9;91;44
10;58;44
11;12;44
12;89;44
13;100;47
14;100;47
15;100;47
16;100;47
17;100;47
18;100;47
19;100;47
20;19;44
21;19;44
22;23;44
23;23;44
24;100;47
25;25;44
26;74;44
27;10;44
28;58;44
29;62;44
30;100;47
31;100;47
32;100;47
33;94;44
34;100;47
35;100;47
36;100;47
37;80;44
38;100;47
39;37;44
40;20;44
41;100;47
42;60;44
43;20;44
44;100;47
45;100;46
46;100;46
47;100;47
48;96;44
49;100;46
50;100;47
51;100;47
52;23;44
53;100;47
54;100;47
55;43;44
56;100;47
57;5;44
58;100;47
59;100;47
60;92;44
61;30;44
62;100;47
63;93;44
64;100;47
65;55;44
66;100;46
67;14;44
68;43;44
69;100;47
70;100;49
71;43;44
72;40;44
73;100;47
74;7;44
75;100;47
76;77;44
77;100;47
78;78;44
79;46;44
80;100;47
81;19;44
82;100;47
83;43;44
84;100;47
85;21;44
86;100;46
87;59;44
88;100;47
89;51;44
90;14;44
91;100;47
92;63;44
93;100;46
94;100;47
95;43;44
96;12;44
97;11;44
98;100;46
99;100;47
100;31;44
101;100;46
102;100;47
103;100;47
104;19;44
105;100;47
106;58;44
107;100;46
108;5;44
109;21;44
110;96;44
111;18;44
112;100;47
113;20;44
114;53;44
115;60;44
116;100;47
117;13;44
118;31;44
119;22;44
120;100;46
121;100;47
122;32;44
123;100;47
124;100;47
125;100;47
126;23;44
127;100;47
128;100;47
129;100;47
130;63;44
131;27;44
132;100;49
133;100;47
134;100;47
135;26;44
136;80;44
137;100;47
138;100;47
139;62;44
140;54;44
141;100;47
142;100;47
143;98;44
144;34;44
145;100;47
146;41;44
147;100;47
148;83;44
149;100;47
150;100;46
151;37;44
152;28;44
153;95;44
154;100;47
155;100;47
156;100;47
157;9;44
158;24;44
159;10;44
160;100;47
161;100;47
162;100;47
163;34;44
164;57;44
165;100;47
166;37;44
167;100;49
168;29;44
169;63;44
170;21;44
171;100;47
172;25;44
173;28;44
174;100;46
175;76;44
176;100;46
177;88;44
178;72;44
179;100;47
180;20;44
181;100;47
182;100;47
183;94;44
184;94;44
185;100;46
186;100;47
187;34;44
188;100;47
189;7;44
190;100;47
191;77;44
192;100;46
193;100;46
194;100;47
195;100;47
196;100;46
197;69;44
198;100;46
199;100;47
200;29;44
201;43;44
202;100;47
203;100;47
204;75;44
205;100;47
206;71;44
207;16;44
208;7;44
209;83;44
210;100;47
211;100;47
212;100;47
213;95;44
214;96;44
215;100;47
216;23;44
217;29;44
218;100;47
219;100;47
220;100;47
221;100;46
222;100;47
223;89;44
224;64;44
225;100;46
226;100;47
227;39;44
228;32;44
229;100;47
230;100;47
231;100;46
232;100;47
233;13;44
234;100;47
235;100;47
236;100;47
237;23;44
238;9;44
239;5;44
240;100;47
241;100;47
242;100;47
243;36;44
244;100;47
245;67;44
246;100;47
247;96;44
248;100;47
249;50;44
250;51;44
251;100;47
252;71;44
253;100;47
254;65;44
255;100;44
256;57;44
257;37;44
258;100;47
259;100;47
260;100;47
261;18;44
262;40;44
263;100;47
264;32;44
265;77;44
266;100;47
267;7;44
268;100;47
269;64;44
270;100;47
271;100;47
272;100;47
273;100;47
274;100;47
275;100;47
276;100;47
277;100;47
278;100;46
279;93;44
280;65;44
281;65;44
282;100;47
283;100;47
284;69;44
285;87;44
286;100;47
287;98;44
288;100;47
289;11;44
290;9;44
291;21;44
292;100;49
293;33;44
294;100;47
295;100;47
296;100;47
297;100;47
298;100;46
299;100;47
300;100;47
301;100;47
302;44;44
303;100;46
304;11;44
305;100;47
306;100;47
307;100;47
308;100;46
309;34;44
310;100;47
311;40;44
312;100;46
313;100;47
314;100;47
315;21;44
316;14;44
317;94;44
318;100;47
319;96;44
320;100;47
321;100;47
322;85;44
323;100;49
324;37;44
325;81;44
326;13;44
327;23;44
328;22;44
329;93;44
330;100;47
331;100;49
332;100;47
333;100;47
334;100;46
335;61;44
336;46;44
337;100;47
338;100;47
339;100;46
340;94;44
341;100;47
342;73;44
343;100;47
344;85;44
345;22;44
346;18;44
347;100;53
348;100;47
349;100;47
350;100;47
351;41;44
352;54;44
353;97;44
354;100;47
355;30;44
356;100;47
357;51;44
358;100;47
359;100;47
360;64;44
361;100;46
362;100;47
363;100;47
364;22;44
365;35;44
366;77;44
367;56;44
368;100;49
369;72;44
370;93;44
371;100;49
372;27;44
373;100;47
374;25;44
375;100;49
376;77;44
377;94;44
378;100;47
379;100;47
380;9;44
381;53;44
382;100;46
383;100;49
384;19;44
385;14;44
386;24;44
387;41;44
388;53;44
389;100;47
390;76;44
391;100;47
392;100;47
393;86;44
394;100;47
395;71;44
396;100;47
397;100;47
398;19;44
399;40;44
400;63;44
401;100;46
402;100;46
403;33;44
404;100;47
405;100;47
406;24;44
407;46;44
408;88;44
409;13;44
410;100;47
411;98;44
412;90;44
413;14;44
414;100;47
415;91;44
416;100;47
417;100;49
418;100;47
419;100;48
420;100;46
421;100;47
422;43;44
423;100;47
424;50;44
425;49;44
426;100;46
427;94;44
428;100;47
429;35;44
430;100;47
431;66;44
432;24;44
433;17;44
434;94;44
435;10;44
436;11;44
437;23;44
438;100;47
439;33;44
440;100;46
441;100;47
442;36;44
443;100;47
444;14;44
445;100;49
446;100;47
447;100;47
448;82;44
449;100;46
450;84;44
451;100;47
452;47;44
453;15;44
454;100;47
455;48;44
456;83;44
457;100;47
458;30;44
459;91;44
460;19;44
461;100;47
462;100;47
463;100;53
464;69;44
465;100;47
466;100;47
467;100;46
468;100;46
469;85;44
470;100;47
471;100;47
472;14;44
473;100;47
474;100;47
475;74;44
476;100;47
477;100;47
478;100;47
479;29;44
480;100;47
481;100;47
482;100;47
483;100;46
484;33;44
485;100;52
486;52;44
487;100;49
488;100;47
489;100;50
490;22;44
491;29;44
492;16;44
493;20;44
494;100;47
495;100;47
496;36;44
497;100;47
498;100;52
499;100;47
500;91;44
501;100;47
502;96;44
503;17;44
504;100;46
505;100;47
506;100;49
507;100;53
508;18;44
509;100;47
510;55;44
511;31;44
512;100;47
513;18;44
514;100;47
515;8;44
516;100;47
517;100;47
518;100;47
519;85;44
520;100;47
521;100;46
522;100;47
523;34;44
524;35;44
525;100;47
526;100;46
527;43;44
528;100;46
529;100;47
530;29;44
531;18;44
532;41;44
533;15;44
534;19;44
535;61;44
536;13;44
537;40;44
538;64;44
539;100;47
540;100;46
541;100;46
542;28;44
543;100;47
544;100;54
545;100;47
546;100;47
547;87;44
548;100;47
549;100;47
550;100;47
551;100;47
552;39;44
553;100;47
554;100;47
555;31;44
556;100;47
557;100;47
558;31;44
559;7;44
560;100;47
561;61;44
562;100;47
563;45;44
564;100;47
565;100;47
566;100;47
567;31;44
568;100;46
569;100;47
570;12;44
571;100;47
572;100;47
573;100;47
574;41;44
575;10;44
576;100;47
577;100;47
578;100;47
579;14;44
580;23;44
581;100;46
582;100;53
583;100;47
584;18;44
585;34;44
586;54;44
587;35;44
588;100;47
589;100;47
590;16;44
591;33;44
592;100;47
593;100;53
594;100;47
595;66;44
596;100;47
597;17;44
598;100;47
599;24;44
600;75;44
601;100;47
602;100;47
603;14;44
604;100;47
605;100;47
606;100;47
607;34;44
608;100;47
609;17;44
610;26;44
611;100;46
612;100;46
613;100;47
614;100;47
615;79;44
616;21;44
617;100;46
618;100;53
619;7;44
620;100;49
621;100;47
622;100;47
623;97;44
624;93;44
625;50;44
626;100;47
627;11;44
628;70;44
629;100;47
630;15;44
631;100;47
632;7;44
633;100;47
634;100;47
635;42;44
636;100;47
637;100;47
638;59;44
639;100;47
640;100;47
641;10;44
642;100;47
643;100;47
644;22;44
645;17;44
646;12;44
647;100;47
648;67;44
649;19;44
650;100;47
651;56;44
652;100;47
653;100;47
654;100;47
655;100;47
656;23;44
657;100;47
658;100;49
659;100;46
660;100;47
661;100;47
662;93;44
663;100;47
664;11;44
665;100;47
666;100;44
667;61;44
668;100;47
669;22;44
670;100;47
671;47;44
672;9;44
673;100;47
674;100;47
675;100;47
676;14;44
677;72;44
678;28;44
679;17;44
680;100;47
681;6;44
682;100;47
683;10;44
684;100;46
685;100;47
686;100;47
687;95;44
688;100;46
689;100;47
690;100;47
691;100;46
692;100;47
693;100;47
694;100;47
695;13;44
696;100;47
697;100;49
698;63;44
699;83;44
700;100;47
701;97;44
702;100;47
703;15;44
704;46;44
705;100;47
706;100;47
707;30;44
708;100;47
709;100;47
710;100;47
711;100;47
712;68;44
713;12;44
714;100;47
715;100;47
716;76;44
717;35;44
718;100;47
719;100;46
720;100;46
721;100;46
722;100;47
723;27;44
724;100;47
725;100;47
726;100;47
727;100;47
728;7;44
729;100;47
730;34;44
731;100;46
732;74;44
733;89;44
734;100;47
735;100;47
736;100;47
737;100;47
738;27;44
739;6;44
740;44;44
741;100;47
742;100;47
743;100;47
744;59;44
745;91;44
746;100;46
747;100;47
748;33;44
749;100;47
750;43;44
751;91;44
752;100;46
753;24;44
754;100;46
755;100;47
756;100;46
757;88;44
758;100;47
759;100;47
760;100;47
761;44;44
762;38;44
763;100;47
764;92;44
765;100;47
766;100;44
767;100;47
768;100;47
769;100;47
770;6;44
771;100;47
772;100;52
773;47;44
774;60;44
775;93;44
776;100;49
777;100;47
778;100;47
779;100;46
780;100;47
781;100;46
782;31;44
783;100;46
784;100;47
785;100;46
786;24;44
787;100;47
788;41;44
789;71;44
790;43;44
791;100;46
792;100;47
793;100;46
794;79;44
795;100;47
796;66;44
797;94;44
798;15;44
799;22;44
800;100;47
801;11;44
802;45;44
803;37;44
804;100;47
805;50;44
806;46;44
807;100;47
808;16;44
809;100;46
810;68;44
811;100;47
812;11;44
813;9;44
814;11;44
815;100;47
816;100;47
817;82;44
818;100;47
819;100;47
820;59;44
821;100;47
822;41;44
823;100;46
824;57;44
825;23;44
826;33;44
827;32;44
828;100;47
829;100;49
830;100;47
831;26;44
832;53;44
833;100;47
834;100;47
835;100;47
836;100;46
837;100;47
838;14;44
839;100;47
840;44;44
841;30;44
842;100;49
843;100;47
844;38;44
845;100;47
846;36;44
847;31;44
848;100;47
849;16;44
850;100;47
851;100;47
852;100;47
853;12;44
854;100;47
855;40;44
856;43;44
857;100;46
858;36;44
859;62;44
860;29;44
861;100;47
862;100;47
863;100;47
864;100;49
865;100;47
866;100;47
867;15;44
868;30;44
869;43;44
870;100;53
871;100;46
872;100;47
873;100;47
874;23;44
875;100;47
876;93;44
877;92;44
878;100;46
879;100;47
880;67;44
881;73;44
882;100;47
883;34;44
884;15;44
885;81;44
886;100;47
887;100;47
888;100;47
889;18;44
890;31;44
891;100;47
892;100;47
893;100;47
894;81;44
895;100;47
896;100;47
897;8;44
898;100;46
899;21;44
900;13;44
901;100;47
902;100;47
903;18;44
904;100;47
905;59;44
906;9;44
907;100;46
908;100;47
909;100;47
910;100;47
911;62;44
912;68;44
913;96;44
914;100;49
